LFM_st0,LFM_all,file,pp,condition,ans,att,acc
0.0047268094,0.9952732,pp54_guess_ans0_att12_acc51.csv,54,guess,0,12,51
0.9228677,0.077132314,pp330_guess_ans0_att19_acc77.csv,330,guess,0,19,77
0.43364748,0.5663525,pp406_guess_ans0_att20_acc67.csv,406,guess,0,20,67
0.004825401,0.9951746,pp149_control_ans0_att18_acc60.csv,149,control,0,18,60
0.4843334,0.51566654,pp320_guess_ans0_att20_acc87.csv,320,guess,0,20,87
0.6615513,0.33844867,pp444_guess_ans0_att19_acc61.csv,444,guess,0,19,61
0.9557483,0.04425166,pp569_control_ans0_att20_acc99.csv,569,control,0,20,99
0.9698363,0.030163664,pp147_control_ans0_att20_acc87.csv,147,control,0,20,87
0.87211525,0.12788472,pp232_guess_ans0_att20_acc61.csv,232,guess,0,20,61
0.378607,0.621393,pp438_guess_ans0_att20_acc64.csv,438,guess,0,20,64
0.9540418,0.045958266,pp452_guess_ans0_att20_acc76.csv,452,guess,0,20,76
0.2261979,0.77380216,pp119_control_ans0_att19_acc66.csv,119,control,0,19,66
0.31905004,0.68095,pp541_control_ans0_att20_acc84.csv,541,control,0,20,84
0.85080653,0.14919344,pp29_control_ans0_att15_acc54.csv,29,control,0,15,54
0.804075,0.19592506,pp52_guess_ans0_att20_acc76.csv,52,guess,0,20,76
0.0055276626,0.9944723,pp478_guess_ans0_att19_acc68.csv,478,guess,0,19,68
0.9572955,0.04270454,pp496_guess_ans0_att20_acc73.csv,496,guess,0,20,73
0.67656565,0.32343435,pp174_guess_ans0_att20_acc81.csv,174,guess,0,20,81
0.122077964,0.877922,pp442_guess_ans0_att18_acc56.csv,442,guess,0,18,56
0.9807184,0.01928159,pp360_guess_ans0_att20_acc90.csv,360,guess,0,20,90
0.15267298,0.84732705,pp263_control_ans0_att14_acc60.csv,263,control,0,14,60
0.27405128,0.72594875,pp351_control_ans0_att20_acc64.csv,351,control,0,20,64
0.27565688,0.7243432,pp378_guess_ans0_att19_acc63.csv,378,guess,0,19,63
0.5171586,0.48284134,pp380_guess_ans0_att20_acc62.csv,380,guess,0,20,62
0.93727434,0.06272568,pp577_control_ans0_att20_acc90.csv,577,control,0,20,90
0.43722665,0.5627734,pp306_guess_ans0_att20_acc82.csv,306,guess,0,20,82
0.94744974,0.052550264,pp436_guess_ans0_att20_acc74.csv,436,guess,0,20,74
0.035176177,0.96482384,pp329_control_ans0_att19_acc62.csv,329,control,0,19,62
0.5831279,0.4168721,pp70_guess_ans0_att20_acc71.csv,70,guess,0,20,71
0.88654524,0.11345473,pp544_guess_ans0_att20_acc82.csv,544,guess,0,20,82
0.78991693,0.21008311,pp184_guess_ans0_att19_acc74.csv,184,guess,0,19,74
0.6176592,0.38234076,pp88_guess_ans0_att20_acc74.csv,88,guess,0,20,74
0.97929996,0.020700082,pp374_guess_ans0_att20_acc86.csv,374,guess,0,20,86
0.22476526,0.7752348,pp145_control_ans0_att18_acc61.csv,145,control,0,18,61
0.96388954,0.036110442,pp187_control_ans0_att20_acc97.csv,187,control,0,20,97
0.8199614,0.18003854,pp72_guess_ans0_att20_acc62.csv,72,guess,0,20,62
0.7170639,0.28293604,pp486_guess_ans0_att20_acc68.csv,486,guess,0,20,68
0.3579224,0.6420776,pp473_control_ans0_att15_acc55.csv,473,control,0,15,55
0.9860038,0.013996194,pp161_control_ans0_att20_acc98.csv,161,control,0,20,98
0.03000561,0.9699943,pp469_control_ans0_att20_acc67.csv,469,control,0,20,67
0.861916,0.138084,pp36_guess_ans0_att20_acc66.csv,36,guess,0,20,66
0.9421953,0.05780473,pp289_control_ans0_att19_acc66.csv,289,control,0,19,66
0.008956363,0.9910437,pp342_guess_ans0_att20_acc81.csv,342,guess,0,20,81
0.28066152,0.7193385,pp281_control_ans0_att16_acc57.csv,281,control,0,16,57
0.0048055067,0.9951945,pp377_control_ans0_att18_acc61.csv,377,control,0,18,61
0.00591142,0.99408865,pp142_guess_ans0_att20_acc64.csv,142,guess,0,20,64
0.0048087873,0.9951912,pp393_control_ans0_att20_acc67.csv,393,control,0,20,67
0.0042490815,0.9957509,pp238_guess_ans0_att17_acc68.csv,238,guess,0,17,68
0.9624281,0.037571907,pp60_guess_ans0_att20_acc78.csv,60,guess,0,20,78
0.98558444,0.014415487,pp181_control_ans0_att20_acc95.csv,181,control,0,20,95
0.9506177,0.04938227,pp291_control_ans0_att20_acc85.csv,291,control,0,20,85
0.9452054,0.054794565,pp352_guess_ans0_att19_acc65.csv,352,guess,0,19,65
0.5320811,0.4679189,pp222_guess_ans0_att12_acc51.csv,222,guess,0,12,51
0.8483677,0.1516323,pp244_guess_ans0_att20_acc63.csv,244,guess,0,20,63
0.0041756276,0.99582434,pp220_guess_ans0_att20_acc95.csv,220,guess,0,20,95
0.25513422,0.7448657,pp413_control_ans0_att20_acc64.csv,413,control,0,20,64
0.9223824,0.07761759,pp89_control_ans0_att20_acc79.csv,89,control,0,20,79
0.933552,0.06644795,pp205_control_ans0_att20_acc83.csv,205,control,0,20,83
0.5533786,0.4466214,pp549_control_ans0_att18_acc71.csv,549,control,0,18,71
0.45689443,0.5431056,pp394_guess_ans0_att19_acc63.csv,394,guess,0,19,63
0.09017202,0.909828,pp536_guess_ans0_att20_acc54.csv,536,guess,0,20,54
0.0045962604,0.99540377,pp240_guess_ans0_att20_acc61.csv,240,guess,0,20,61
0.88817453,0.11182547,pp578_guess_ans0_att18_acc62.csv,578,guess,0,18,62
0.47355568,0.52644426,pp503_control_ans0_att19_acc66.csv,503,control,0,19,66
0.7157535,0.28424647,pp467_control_ans0_att20_acc74.csv,467,control,0,20,74
0.91678375,0.08321627,pp235_control_ans0_att20_acc68.csv,235,control,0,20,68
0.0414537,0.95854634,pp502_guess_ans0_att18_acc67.csv,502,guess,0,18,67
0.72592604,0.27407402,pp603_control_ans0_att20_acc64.csv,603,control,0,20,64
0.98731637,0.012683662,pp49_control_ans0_att20_acc95.csv,49,control,0,20,95
0.17842734,0.8215727,pp335_control_ans0_att20_acc90.csv,335,control,0,20,90
0.004597471,0.99540246,pp17_control_ans0_att19_acc66.csv,17,control,0,19,66
0.6545453,0.34545466,pp322_guess_ans0_att19_acc72.csv,322,guess,0,19,72
0.7210748,0.27892518,pp301_control_ans0_att17_acc60.csv,301,control,0,17,60
0.17615508,0.8238449,pp261_control_ans0_att18_acc68.csv,261,control,0,18,68
0.9168495,0.08315056,pp458_guess_ans0_att20_acc79.csv,458,guess,0,20,79
0.6937505,0.3062494,pp495_control_ans0_att19_acc82.csv,495,control,0,19,82
0.9469066,0.053093307,pp152_guess_ans0_att20_acc77.csv,152,guess,0,20,77
0.7613083,0.2386917,pp196_guess_ans0_att20_acc67.csv,196,guess,0,20,67
