rt,symbol,cond,pp
-7.552018586335356,0.0,control,109
-12.476970094468687,0.0,control,109
-8.499789625572921,0.0,control,109
-7.561497772153808,0.0,control,109
-13.98715472267325,0.0,control,109
-13.218394588461372,0.0,control,109
15.254178844134927,0.0,control,109
-6.933332002924813,0.0,control,109
-11.153042620755041,0.0,control,109
-8.596722844634163,0.0,control,109
-9.693016030859336,0.0,control,109
-7.923827486707154,0.0,control,109
-9.023480582448697,0.0,control,109
-9.60577428188199,0.0,control,109
-8.303446645664721,0.0,control,109
-7.547841027906316,0.0,control,109
-8.841160063080045,0.0,control,109
-11.477086415968191,0.0,control,109
-6.599270328939944,0.0,control,109
-8.811533748507163,0.0,control,109
8.25250387027704,0.0,control,109
-10.044490287359327,0.0,control,109
-12.65015840994792,0.0,control,109
-11.660882781868345,0.0,control,109
-8.988347373177614,0.0,control,109
-8.401254676102383,0.0,control,109
-15.093105652929957,0.0,control,109
-14.035732451289107,0.0,control,109
-10.187070404205183,0.0,control,109
-10.74345235090929,0.0,control,109
-13.75063611320253,0.0,control,109
-10.972619376256425,0.0,control,109
-10.125259019458216,0.0,control,109
-7.023534426574706,0.0,control,109
-8.591426380794914,0.0,control,109
-10.942428790046392,0.0,control,109
-8.742315195430077,0.0,control,109
-9.324844148060267,0.0,control,109
-7.9177701956380915,0.0,control,109
-11.185618567720027,0.0,control,109
-11.04336254213916,0.0,control,109
-12.011315825797894,0.0,control,109
-13.936384042801322,0.0,control,109
-13.416435265117002,0.0,control,109
-7.488100251542625,0.0,control,109
-10.204314970299595,0.0,control,109
-6.839992570810525,0.0,control,109
-9.811011899930323,0.0,control,109
-9.465986785006834,0.0,control,109
-9.56210390598924,0.0,control,109
15.845949057796782,0.0,control,109
-9.441382838066454,0.0,control,109
-9.161243051504984,0.0,control,109
-9.087645351933052,0.0,control,109
-9.612081345151509,0.0,control,109
-12.396739249041591,0.0,control,109
-9.167413530564719,0.0,control,109
-6.844764831816802,0.0,control,109
-8.122848158109168,0.0,control,109
-10.532196445920608,0.0,control,109
-10.709243747025745,0.0,control,109
-11.162940444754923,0.0,control,109
-13.034580722874473,0.0,control,109
16.113602829044495,0.0,control,109
15.901203602978446,0.0,control,109
-7.65365217463345,0.0,control,109
-8.64517514366479,0.0,control,109
-12.747228897656747,0.0,control,109
-10.105906802352859,0.0,control,109
-9.41630338413197,0.0,control,109
-12.177499203072042,0.0,control,109
-10.598521350601228,0.0,control,109
-9.294486821120787,0.0,control,109
-9.871471603266267,0.0,control,109
-7.54528616418645,0.0,control,109
-7.705983738656085,0.0,control,109
-10.374345780171826,0.0,control,109
-10.475897885982494,0.0,control,109
-8.904005376188747,0.0,control,109
-11.095124595824604,0.0,control,109
-9.083691178817904,0.0,control,109
-9.844180463499569,0.0,control,109
7.95113097540738,0.0,control,109
-8.47317453249929,0.0,control,109
-11.066435085587438,0.0,control,109
-13.769383258586139,0.0,control,109
-7.22862880908927,0.0,control,109
-7.207397050391469,0.0,control,109
-9.208526707727065,0.0,control,109
-11.553999470686497,0.0,control,109
-13.125432622828793,0.0,control,109
-8.771852224811859,0.0,control,109
-12.775706819924878,0.0,control,109
-8.361954996197568,0.0,control,109
-8.90529236313402,0.0,control,109
15.980381331834494,0.0,control,109
-10.097287770424014,0.0,control,109
-12.67486599118436,0.0,control,109
-10.259503331356404,0.0,control,109
-9.964991819464183,0.0,control,109
-8.56140225800864,0.0,control,109
-13.969616261077,0.0,control,109
-7.9568100946468,0.0,control,109
-10.183952322532859,0.0,control,109
-13.6886587248191,0.0,control,109
-9.786097786758681,0.0,control,109
-7.368306432295073,0.0,control,109
-8.265094181839812,0.0,control,109
-8.675064778669391,0.0,control,109
-11.27226769234916,0.0,control,109
-9.114330611587041,0.0,control,109
-8.92011064998623,0.0,control,109
-10.839192847716731,0.0,control,109
-10.23684396425281,0.0,control,109
