rt,symbol,cond,pp
-6.3055253035806,0.0,control,109
-8.33678897649963,0.0,control,109
-13.23190664694961,0.0,control,109
-6.890558929337706,0.0,control,109
-7.40422215262555,0.0,control,109
-9.767256218794945,0.0,control,109
-13.688788807607548,0.0,control,109
-7.644858435035761,0.0,control,109
-8.37524714156025,0.0,control,109
-10.341314540433343,0.0,control,109
-12.589306599672748,0.0,control,109
-7.9695846562062,0.0,control,109
-6.841269040742083,0.0,control,109
-14.508395731507772,0.0,control,109
-9.153170911353453,0.0,control,109
-8.479876199807412,0.0,control,109
-10.830390693058767,0.0,control,109
-8.268492444225412,0.0,control,109
-12.77475288181366,0.0,control,109
-11.548101373811168,0.0,control,109
-11.722750329854087,0.0,control,109
15.253363801477835,0.0,control,109
-13.123548584664452,0.0,control,109
-9.415511893285721,0.0,control,109
12.734668530935199,0.0,control,109
-14.00341821208669,0.0,control,109
-12.490065839865553,0.0,control,109
-11.76001711178773,0.0,control,109
-13.915366139913267,0.0,control,109
7.619871561077932,0.0,control,109
-12.615835976138618,0.0,control,109
-10.388046239919444,0.0,control,109
-8.875584666073433,0.0,control,109
-11.426758059523298,0.0,control,109
-13.189298566884638,0.0,control,109
-10.008864709197324,0.0,control,109
-7.353226236960045,0.0,control,109
-11.109244043490726,0.0,control,109
-11.010671290520174,0.0,control,109
-7.3774230321259,0.0,control,109
-13.329033875450538,0.0,control,109
15.251863610710325,0.0,control,109
-8.553740111975543,0.0,control,109
-15.612920941417476,0.0,control,109
-9.112888311284046,0.0,control,109
-13.303547565885744,0.0,control,109
-12.312378978787136,0.0,control,109
-10.225370676700608,0.0,control,109
-9.125876625746384,0.0,control,109
-9.109248838929748,0.0,control,109
-8.792689231732856,0.0,control,109
-9.314818626046268,0.0,control,109
-10.003410166704656,0.0,control,109
-8.650858895048541,0.0,control,109
-12.414040476907857,0.0,control,109
-11.41733416246878,0.0,control,109
-10.441916978657133,0.0,control,109
-9.710613522432112,0.0,control,109
-9.036323091593067,0.0,control,109
-13.799851912010311,0.0,control,109
-10.199369010142945,0.0,control,109
-10.030057575424143,0.0,control,109
-10.66878120610125,0.0,control,109
-10.143652571379354,0.0,control,109
-7.5367765321203,0.0,control,109
-13.786083800523057,0.0,control,109
-8.869318369834543,0.0,control,109
-6.694730894729535,0.0,control,109
-8.844960748421862,0.0,control,109
-6.7878094801307665,0.0,control,109
-8.833271268493316,0.0,control,109
-10.26675957979395,0.0,control,109
-8.841574609981532,0.0,control,109
-7.96229406995931,0.0,control,109
-14.170289961188672,0.0,control,109
-9.438468964036588,0.0,control,109
-8.489678242812396,0.0,control,109
15.750492451511601,0.0,control,109
15.033172065909863,0.0,control,109
-9.47726160632498,0.0,control,109
-6.980118468762071,0.0,control,109
-8.160859755766204,0.0,control,109
-7.547969020541554,0.0,control,109
-8.380954164835536,0.0,control,109
-9.902012768020278,0.0,control,109
-10.412394435974345,0.0,control,109
-9.208195622844825,0.0,control,109
-8.996676980033827,0.0,control,109
-7.568705283199246,0.0,control,109
-8.963109511662529,0.0,control,109
-9.40620387247143,0.0,control,109
-12.630695389354997,0.0,control,109
-10.045726997526371,0.0,control,109
-13.495894579559643,0.0,control,109
-7.235296977868953,0.0,control,109
-9.043022335685793,0.0,control,109
-10.534550924666403,0.0,control,109
-10.400238088283132,0.0,control,109
-7.451937553344735,0.0,control,109
-8.561129256849064,0.0,control,109
-8.480427270520522,0.0,control,109
-9.891424487962256,0.0,control,109
-10.285313754411371,0.0,control,109
-6.945770933513577,0.0,control,109
-8.024031443931351,0.0,control,109
-9.69590296773548,0.0,control,109
14.928723494616381,0.0,control,109
-8.256097290337525,0.0,control,109
-11.333914244773371,0.0,control,109
-11.151790936928393,0.0,control,109
-8.904287588370957,0.0,control,109
-9.90101612159357,0.0,control,109
-9.574688780992217,0.0,control,109
-8.154887981231587,0.0,control,109
-10.09362623333017,0.0,control,109
-8.128969186358729,0.0,control,109
-13.767686554020926,0.0,control,109
-10.288420958197193,0.0,control,109
-7.623330871374429,0.0,control,109
-13.362106329800714,0.0,control,109
-9.210666615920022,0.0,control,109
-14.383467536465986,0.0,control,109
-8.18551923383525,0.0,control,109
-7.205901176078548,0.0,control,109
15.157849718846471,0.0,control,109
-9.095403163548063,0.0,control,109
-9.114689766440321,0.0,control,109
-8.361255870168142,0.0,control,109
-13.57666951997443,0.0,control,109
-10.030987123721092,0.0,control,109
-11.720262531247919,0.0,control,109
-13.45061909913148,0.0,control,109
-8.904644896176336,0.0,control,109
-8.278457975142606,0.0,control,109
-9.360466264169235,0.0,control,109
-13.170748054523463,0.0,control,109
15.5136724344785,0.0,control,109
-8.599578251160185,0.0,control,109
-9.59215238613707,0.0,control,109
-13.551691882742805,0.0,control,109
-10.798034820321257,0.0,control,109
-8.051641471137343,0.0,control,109
-11.080549004928578,0.0,control,109
-8.953470179803059,0.0,control,109
-11.620848590261447,0.0,control,109
-8.541735441701615,0.0,control,109
-11.683893289180943,0.0,control,109
-9.326855639589086,0.0,control,109
-10.231567979865968,0.0,control,109
-8.679808277851317,0.0,control,109
-12.586667426764944,0.0,control,109
-10.826773710854729,0.0,control,109
-12.723534633484674,0.0,control,109
-8.518918235323637,0.0,control,109
-13.051437050321088,0.0,control,109
-10.812943726749427,0.0,control,109
-9.757990677534316,0.0,control,109
-8.755346643704621,0.0,control,109
-13.395965920938163,0.0,control,109
-12.736227342583213,0.0,control,109
-8.746003082477893,0.0,control,109
