rt,symbol,cond,pp
-3.2552321893614558,0.0,control,160
-1.0338956653370883,0.0,control,160
-2.088202701048323,0.0,control,160
-0.9666965578745077,0.0,control,160
-1.8854275879546194,0.0,control,160
-5.059898887527595,0.0,control,160
1.1478035604007315,0.0,control,160
1.647348974031164,0.0,control,160
-2.990030559582915,0.0,control,160
-2.5872631526165546,0.0,control,160
-1.9543830269762137,0.0,control,160
-1.887690309447036,0.0,control,160
-2.6779101266285714,0.0,control,160
-2.5325827923541717,0.0,control,160
-0.6818737887695012,0.0,control,160
-1.9352204689427133,0.0,control,160
-1.3268196812427426,0.0,control,160
-3.9139719735488328,0.0,control,160
-2.415959707965888,0.0,control,160
-1.6864458497020158,0.0,control,160
-2.686054341811197,0.0,control,160
-0.9141459154813332,0.0,control,160
-1.639377487424372,0.0,control,160
-1.8655691054804842,0.0,control,160
-1.2602597959856308,0.0,control,160
-1.3572523057300958,0.0,control,160
-3.2752818196412097,0.0,control,160
1.8963376673259402,0.0,control,160
-2.237304997529325,0.0,control,160
-1.7361358887834017,0.0,control,160
-1.8061635623682282,0.0,control,160
-1.5314570700917867,0.0,control,160
-1.9366153358104223,0.0,control,160
-1.996116680987976,0.0,control,160
-2.211896067936154,0.0,control,160
-1.0814164323967075,0.0,control,160
-1.0364473842349908,0.0,control,160
-1.3423172907070178,0.0,control,160
-1.993000715236544,0.0,control,160
-0.790362143027972,0.0,control,160
-1.791989402903664,0.0,control,160
-1.4973499491416007,0.0,control,160
-2.7390256131962722,0.0,control,160
-3.3591397940994674,0.0,control,160
-1.7472019774805625,0.0,control,160
-1.3190336399640328,0.0,control,160
-0.7405669330841478,0.0,control,160
1.9893823114717168,0.0,control,160
-2.53591254005157,0.0,control,160
-2.613467143728851,0.0,control,160
-1.2032938034552203,0.0,control,160
-1.4555141289102593,0.0,control,160
-0.6114437684706151,0.0,control,160
-2.043165706631736,0.0,control,160
-1.0536885748120164,0.0,control,160
-1.5104690080675982,0.0,control,160
-1.9487038255817632,0.0,control,160
-1.0759193229497224,0.0,control,160
-1.7786198598779148,0.0,control,160
-2.0082600327658917,0.0,control,160
-1.9251660031870665,0.0,control,160
-1.0425293454053437,0.0,control,160
1.8910123986872813,0.0,control,160
0.654139621891358,0.0,control,160
-0.814505590036195,0.0,control,160
-0.846012250415062,0.0,control,160
-0.7151028264148331,0.0,control,160
-0.9833833409465712,0.0,control,160
-1.2992286972944445,0.0,control,160
-1.3245085413419448,0.0,control,160
-1.2510250768642976,0.0,control,160
-1.4658664704809226,0.0,control,160
-1.4111923971782372,0.0,control,160
-1.8400904488595056,0.0,control,160
-1.5952826187922444,0.0,control,160
-0.679817344457007,0.0,control,160
-1.4766506953107865,0.0,control,160
-0.6587086356969881,0.0,control,160
-1.6857683488552393,0.0,control,160
-1.6171817082893776,0.0,control,160
-1.3205664911187098,0.0,control,160
-0.8499705123488484,0.0,control,160
-2.2799361745237596,0.0,control,160
-1.2516803084558383,0.0,control,160
-1.1755203402666448,0.0,control,160
-2.6625796456854496,0.0,control,160
-1.5059305352036954,0.0,control,160
-0.9853638903130474,0.0,control,160
-1.0002655514523697,0.0,control,160
-2.4057167644525856,0.0,control,160
-2.053070955112224,0.0,control,160
1.5464917690757822,0.0,control,160
-2.2800834792713447,0.0,control,160
-2.0375385256878653,0.0,control,160
-0.9956636997570796,0.0,control,160
-2.005504303661311,0.0,control,160
-1.0948655437712191,0.0,control,160
-2.2125535809481827,0.0,control,160
-1.1656602009522639,0.0,control,160
0.7111085822979786,0.0,control,160
-1.5256188662992591,0.0,control,160
-1.286444962269913,0.0,control,160
-1.1444263348320498,0.0,control,160
-1.0760176138514692,0.0,control,160
-1.9905907172894577,0.0,control,160
1.5737181422311393,0.0,control,160
-0.67282147588135,0.0,control,160
-2.2258529501950326,0.0,control,160
-5.90679482269944,0.0,control,160
-3.4231602470508427,0.0,control,160
-1.9606768352184405,0.0,control,160
-1.6146360027907551,0.0,control,160
-1.617130981396006,0.0,control,160
-1.4582279268560068,0.0,control,160
-0.7090730233506155,0.0,control,160
2.028882910166469,0.0,control,160
-3.2777988228860435,0.0,control,160
-0.9393508751232376,0.0,control,160
-0.8367620975061685,0.0,control,160
-2.2247131131897024,0.0,control,160
-1.340410444746586,0.0,control,160
-4.921768801634604,0.0,control,160
-1.2365200538917065,0.0,control,160
-1.8499066472630008,0.0,control,160
-1.0288590858646856,0.0,control,160
-2.254897760673707,0.0,control,160
-1.5644811603874929,0.0,control,160
-1.9461167548688867,0.0,control,160
-1.7375415271398968,0.0,control,160
-1.4205832551345279,0.0,control,160
-1.676061984056939,0.0,control,160
-1.9341934860161625,0.0,control,160
-1.4554708429066565,0.0,control,160
-0.8888802525045477,0.0,control,160
-1.8329200664764405,0.0,control,160
-0.6686848179375986,0.0,control,160
-1.6738285581576076,0.0,control,160
-1.2457375169961904,0.0,control,160
1.758546902103019,0.0,control,160
2.2112927724527474,0.0,control,160
2.3243127060651414,0.0,control,160
-1.7534743214145028,0.0,control,160
1.20700330284013,0.0,control,160
-2.101074520594172,0.0,control,160
-2.543810184423702,0.0,control,160
-1.2564412924686685,0.0,control,160
-1.8078659764402838,0.0,control,160
-4.33676778272842,0.0,control,160
-1.8328937218649275,0.0,control,160
-1.8922581477188851,0.0,control,160
-1.1404325363074923,0.0,control,160
-0.7457116464709098,0.0,control,160
-1.5328201891212623,0.0,control,160
2.8219379715455366,0.0,control,160
-0.812250792002794,0.0,control,160
-1.8223560120411868,0.0,control,160
-3.0673864756355558,0.0,control,160
3.8710210393080446,0.0,control,160
-2.691927492916256,0.0,control,160
-0.8093063908873614,0.0,control,160
-2.028061229290681,0.0,control,160
-2.1129267461909897,0.0,control,160
-2.0383465013356368,0.0,control,160
-1.9658167281978396,0.0,control,160
-1.940105119234726,0.0,control,160
-1.1687141098507818,0.0,control,160
-2.0288426245373525,0.0,control,160
-3.9210815129088132,0.0,control,160
-1.0683398578505092,0.0,control,160
-1.0221441541579266,0.0,control,160
-1.640886659965894,0.0,control,160
-2.073493662194497,0.0,control,160
-1.631348032165198,0.0,control,160
-2.291104694533625,0.0,control,160
-0.6182970436470896,0.0,control,160
-0.8087667493798825,0.0,control,160
-2.682424290843837,0.0,control,160
-1.0357163730703034,0.0,control,160
-1.947063297312026,0.0,control,160
-1.9529405416773356,0.0,control,160
1.9136352386077247,0.0,control,160
-1.3618561190486147,0.0,control,160
-2.0261740090308193,0.0,control,160
-0.737244345177945,0.0,control,160
-0.666111757847634,0.0,control,160
-1.5123875864321228,0.0,control,160
-1.8506382527405003,0.0,control,160
-1.3434549370785382,0.0,control,160
-1.7099978698656522,0.0,control,160
-1.0834832682479505,0.0,control,160
-1.4084166185204747,0.0,control,160
-2.7250510019378247,0.0,control,160
-0.9391117822605555,0.0,control,160
-1.7818988570871022,0.0,control,160
1.9712836707165038,0.0,control,160
-4.036785198299765,0.0,control,160
-2.080974491093908,0.0,control,160
2.169781013857151,0.0,control,160
-1.99449318578245,0.0,control,160
-2.8224720147827203,0.0,control,160
-1.1359217060240736,0.0,control,160
1.2683245849967162,0.0,control,160
-2.4697122032616847,0.0,control,160
-0.7828818584844698,0.0,control,160
-1.3276831147970807,0.0,control,160
-1.6358212392834774,0.0,control,160
-2.827988572222776,0.0,control,160
-2.246376894714343,0.0,control,160
-1.4711753495832678,0.0,control,160
-1.5285934340411824,0.0,control,160
-0.974559749444444,0.0,control,160
-0.7061359819017672,0.0,control,160
-0.7084555349533612,0.0,control,160
-2.321008891908345,0.0,control,160
-1.3898989167252278,0.0,control,160
-1.5814091114065139,0.0,control,160
-1.6191618717541592,0.0,control,160
-2.131492486397845,0.0,control,160
-1.3453850502428857,0.0,control,160
1.7490241742575754,0.0,control,160
-2.169421683067842,0.0,control,160
-1.3012382289599116,0.0,control,160
-1.0930821015481804,0.0,control,160
-0.5513691478359214,0.0,control,160
-1.2460241576254534,0.0,control,160
-1.6841276476504452,0.0,control,160
-2.130071682422714,0.0,control,160
-2.2550663939113536,0.0,control,160
2.9630233961141537,0.0,control,160
-1.488042321315222,0.0,control,160
-3.416810690282457,0.0,control,160
-0.7969292078227217,0.0,control,160
-1.1488182125469597,0.0,control,160
-2.2273276752689446,0.0,control,160
4.1050690595492485,0.0,control,160
-1.617324924646372,0.0,control,160
-1.5170150803360674,0.0,control,160
-1.8890268724678052,0.0,control,160
-3.076707182877583,0.0,control,160
-1.411939241470319,0.0,control,160
