rt,symbol,cond,pp
-7.7944014858577635,0.0,control,109
-14.238287494136252,0.0,control,109
-9.899990725035767,0.0,control,109
-8.643571207361358,0.0,control,109
-8.423272883198766,0.0,control,109
-7.061419995560197,0.0,control,109
-8.300136877172536,0.0,control,109
-11.99530192862714,0.0,control,109
-12.284162601255048,0.0,control,109
-8.583061624764472,0.0,control,109
-10.682770794473921,0.0,control,109
-11.19728464669598,0.0,control,109
-10.252336569546227,0.0,control,109
-7.777541535866118,0.0,control,109
-11.668221818266648,0.0,control,109
-9.632251700050155,0.0,control,109
-8.529746923142579,0.0,control,109
-8.724531646059283,0.0,control,109
-8.515955279692363,0.0,control,109
-7.442355398735679,0.0,control,109
-9.976999409410292,0.0,control,109
-8.52764519816763,0.0,control,109
9.02746640920087,0.0,control,109
-7.708971972072549,0.0,control,109
-7.877141830599398,0.0,control,109
-7.554122540125148,0.0,control,109
-11.143291075009998,0.0,control,109
-9.500318937265117,0.0,control,109
-14.126046108282704,0.0,control,109
-7.5169250768662375,0.0,control,109
-9.910388275143994,0.0,control,109
-11.874129508471775,0.0,control,109
-14.919775515236896,0.0,control,109
-7.638930706116346,0.0,control,109
15.886597384466354,0.0,control,109
-12.49329387635106,0.0,control,109
16.093989761127382,0.0,control,109
-7.909555301783335,0.0,control,109
-10.814324528490163,0.0,control,109
-10.25179105294352,0.0,control,109
-6.838970647937738,0.0,control,109
-13.251209736962231,0.0,control,109
-9.265040520179044,0.0,control,109
-7.244197164072606,0.0,control,109
-13.693560880530136,0.0,control,109
-7.995461737842267,0.0,control,109
11.258110989903285,0.0,control,109
-9.557208780694566,0.0,control,109
-7.892373195533805,0.0,control,109
-10.412685293522161,0.0,control,109
15.548171782511293,0.0,control,109
-6.763128679712908,0.0,control,109
-11.703105430191238,0.0,control,109
15.426478573952963,0.0,control,109
-7.354991285466065,0.0,control,109
-7.193139299334573,0.0,control,109
-8.790014959095336,0.0,control,109
-10.928033249662391,0.0,control,109
-8.528526310086216,0.0,control,109
-10.859034476666181,0.0,control,109
-10.254010960709628,0.0,control,109
-7.085281334911329,0.0,control,109
-14.060479584539532,0.0,control,109
-10.418889635108524,0.0,control,109
-6.775673226114815,0.0,control,109
-10.51085671889414,0.0,control,109
-10.852207022932,0.0,control,109
-8.485405432046653,0.0,control,109
8.358187075703734,0.0,control,109
-8.439952914177397,0.0,control,109
-7.582289728289951,0.0,control,109
-10.234943424080898,0.0,control,109
-7.917874373419966,0.0,control,109
-6.418269252634765,0.0,control,109
-8.032202449007091,0.0,control,109
-12.829247282684694,0.0,control,109
-7.397527765902269,0.0,control,109
-8.90277278769727,0.0,control,109
-10.314592267510186,0.0,control,109
-8.807910847518794,0.0,control,109
-11.264451284520339,0.0,control,109
-6.949435606648198,0.0,control,109
-7.442861042584388,0.0,control,109
-13.745261957164264,0.0,control,109
-8.734875137492455,0.0,control,109
-7.190892622146544,0.0,control,109
-12.106324021394428,0.0,control,109
-7.55379214421244,0.0,control,109
-10.239315111385729,0.0,control,109
-9.991145075376128,0.0,control,109
-11.440099773895389,0.0,control,109
-13.011964436213285,0.0,control,109
-13.100263323836913,0.0,control,109
-11.876922662916648,0.0,control,109
8.349420773991337,0.0,control,109
-8.983944062982376,0.0,control,109
-7.940690945826745,0.0,control,109
-9.103094517694897,0.0,control,109
15.55463934054234,0.0,control,109
-7.183618239092383,0.0,control,109
-14.743984417692463,0.0,control,109
-6.779784851216783,0.0,control,109
-7.454482576769008,0.0,control,109
-7.624107145409512,0.0,control,109
-6.756705482036002,0.0,control,109
-12.052226864660302,0.0,control,109
-9.249059286601579,0.0,control,109
-7.4181484200508585,0.0,control,109
-9.538996799046917,0.0,control,109
-13.970490190363826,0.0,control,109
-12.242956202851904,0.0,control,109
-11.319437552506898,0.0,control,109
-9.420093479508022,0.0,control,109
-9.365956055652886,0.0,control,109
-9.192889660542406,0.0,control,109
9.176358580026683,0.0,control,109
7.388626556477637,0.0,control,109
-8.884297741413334,0.0,control,109
-12.54077628389762,0.0,control,109
-9.918704900408539,0.0,control,109
-9.132299393893472,0.0,control,109
