rt,symbol,cond,pp
-1.6410899896229516,0.0,control,160
-2.724696367131714,0.0,control,160
-0.7916609310333168,0.0,control,160
-0.9402141766109362,0.0,control,160
-3.274045369321822,0.0,control,160
-1.6615025524008908,0.0,control,160
-1.192156100885751,0.0,control,160
-3.4807303052668965,0.0,control,160
-1.2969458763435628,0.0,control,160
-2.142050685979725,0.0,control,160
-1.9210263428585432,0.0,control,160
-2.819104073002611,0.0,control,160
-1.0768138909810872,0.0,control,160
-1.6323554166822951,0.0,control,160
-0.8546946417487858,0.0,control,160
2.1816958804733546,0.0,control,160
-1.947013952538116,0.0,control,160
-4.181085359199443,0.0,control,160
-1.6611336744955643,0.0,control,160
1.679812591497732,0.0,control,160
-1.829298390257519,0.0,control,160
-1.7563167403343638,0.0,control,160
-1.1560435468192516,0.0,control,160
-1.2363216449485512,0.0,control,160
-1.342346951350414,0.0,control,160
-2.5798287447006936,0.0,control,160
-2.695400668458811,0.0,control,160
-0.8714749621967364,0.0,control,160
-5.140731058673699,0.0,control,160
-1.3017941111803735,0.0,control,160
-1.5595949280611485,0.0,control,160
-2.6692365850099353,0.0,control,160
-2.51524048657207,0.0,control,160
-1.1531916888848799,0.0,control,160
2.0989993668475853,0.0,control,160
-2.8052676163038464,0.0,control,160
-0.9613246404806641,0.0,control,160
-0.6521418181097691,0.0,control,160
-1.5251089938132392,0.0,control,160
-2.764839383379157,0.0,control,160
-1.1731288483931246,0.0,control,160
-3.4679083227433223,0.0,control,160
-1.9138135661077633,0.0,control,160
-2.6941602207397213,0.0,control,160
-2.1302873366238835,0.0,control,160
-0.911383441188253,0.0,control,160
-0.7908775077588207,0.0,control,160
-1.794545888796495,0.0,control,160
-2.0841821021811615,0.0,control,160
-1.010269026179754,0.0,control,160
-1.5945519022400645,0.0,control,160
-1.275775470109988,0.0,control,160
2.041184869330027,0.0,control,160
-0.8795582209434938,0.0,control,160
-1.7775476488777975,0.0,control,160
-2.5144298887954557,0.0,control,160
-0.8062503417418475,0.0,control,160
-2.346072052663101,0.0,control,160
-1.6752236429979546,0.0,control,160
-1.3050858582250497,0.0,control,160
-2.871530834202896,0.0,control,160
-1.7142972637974845,0.0,control,160
-0.9625882581714384,0.0,control,160
-1.376180016290481,0.0,control,160
-2.540287798770083,0.0,control,160
-2.3024501051529427,0.0,control,160
-2.2295564349663506,0.0,control,160
-2.578321740247958,0.0,control,160
-1.6413176796355355,0.0,control,160
-1.3978357641651924,0.0,control,160
-1.7021383807726505,0.0,control,160
-0.9116046793313395,0.0,control,160
-1.3104906718395908,0.0,control,160
-1.4674210369932954,0.0,control,160
-2.463158797633372,0.0,control,160
-2.717385742018755,0.0,control,160
-1.6399257462401609,0.0,control,160
