RT,mean,half
-8.9484,0,1
7.0339,0,1
8.8673,1,1
8.4122,1,1
-4.7878,1,1
10.057,1,1
9.0676,1,1
-6.9727,0,1
-6.3469,0,1
7.185,0,1
-8.294,0,1
-7.1235,1,1
-8.3993,1,1
-8.4119,0,1
-8.7265,1,1
-7.5031,0,1
9.7142,1,1
-5.9853,0,1
-4.875,1,1
-3.4563,1,1
-4.6101,1,1
-3.559,0,1
-2.2905,1,1
-4.6947,1,1
-4.7294,0,1
-8.1643,1,1
-3.5399,0,1
-6.9867,0,1
-7.2005,0,1
7.0762,1,1
9.6128,0,1
8.8625,0,1
-8.4565,0,1
8.3063,1,1
7.3473,1,1
7.2811,1,1
7.1008,1,1
-7.22,0,1
7.3389,0,1
8.285,0,1
-7.0066,1,1
12.0377,1,1
10.4608,1,1
-9.2645,0,1
-8.2644,0,1
9.3918,0,1
8.2686,1,1
6.4646,1,1
-8.3796,0,1
5.2144,0,1
-4.756,0,1
5.9437,1,1
-8.4094,0,1
-4.822,0,1
-4.7514,0,1
-15.3583,1,1
-5.0016,0,1
-4.7956,1,1
-2.3402,0,1
-2.4898,0,1
4.6503,1,1
-2.5926,0,1
3.6158,1,1
-5.7907,0,1
-4.9826,1,1
8.0585,1,1
6.0499,1,1
8.1426,0,1
-7.2682,0,1
-5.8826,1,1
4.6763,1,1
-4.8034,0,1
4.8355,1,1
5.917,1,1
-4.7654,0,1
4.7888,1,1
-5.036,0,1
10.9892,1,1
5.9827,1,1
7.3728,0,1
-9.4771,0,1
-9.4474,0,1
-10.7974,0,1
7.2525,0,1
4.5917,1,1
4.7071,1,1
5.7987,1,1
5.8171,1,1
-4.9585,1,1
-4.7036,1,1
4.7618,1,1
-3.6491,0,1
4.6453,0,1
4.8498,1,1
5.7616,0,1
4.7202,1,1
5.0393,1,1
-3.5222,0,1
-6.0272,1,1
-4.6886,1,1
3.5431,1,1
-4.8071,0,1
-5.8591,1,1
-6.9887,1,1
3.6354,0,1
-3.5971,1,1
-4.6432,1,1
3.4646,1,1
6.0655,1,1
-4.7894,1,1
-5.9561,0,1
-6.0516,0,1
-5.8526,0,1
-6.301,0,1
-2.4383,0,1
2.4159,0,1
-4.8566,0,1
-5.9126,0,1
3.7026,1,1
-4.9221,0,2
4.7308,1,2
4.8316,0,2
5.8259,1,2
-6.9861,0,2
9.3823,1,2
12.8115,0,2
10.5343,1,2
8.3498,1,2
4.7111,1,2
-2.5565,0,2
3.5794,1,2
16.182,1,2
-2.4009,0,2
3.5826,1,2
4.743,0,2
-2.3839,0,2
-4.6527,0,2
-4.7198,0,2
-3.4842,1,2
-3.5889,1,2
-4.6587,0,2
3.5232,0,2
-5.8503,0,2
-2.4971,0,2
-2.3847,0,2
-3.6453,0,2
-2.3702,1,2
-3.6404,0,2
4.8028,1,2
4.7753,1,2
-5.8895,0,2
4.6331,1,2
-5.9425,0,2
5.9207,1,2
-4.7986,1,2
-5.8099,0,2
-14.2538,0,2
-8.3124,0,2
-3.5574,1,2
3.6564,1,2
3.5379,1,2
-6.1107,1,2
5.011,1,2
-3.8111,0,2
-5.2937,1,2
-4.0445,0,2
-5.2051,1,2
3.7809,1,2
4.9887,1,2
13.7855,0,2
3.829,1,2
-1.41,1,2
2.5829,0,2
3.732,1,2
3.6892,0,2
3.8431,1,2
4.9132,1,2
-3.9542,0,2
-3.5539,0,1
-4.7284,1,1
4.7612,1,1
-4.6741,0,1
7.5066,1,1
-4.865,0,1
-5.1821,0,1
-6.217,1,1
4.8307,1,1
3.5271,1,1
-3.5498,1,1
-4.6794,1,1
-3.5923,1,1
-3.5215,0,1
-7.1841,0,1
4.7265,0,1
-4.669,0,1
-4.8013,1,1
3.6146,0,1
9.4608,0,1
-7.0932,1,1
-2.7309,0,1
8.2089,0,1
4.6529,0,1
4.7392,1,1
4.6669,0,1
-4.7083,0,1
2.5101,0,2
-2.5245,0,2
2.5453,0,2
-2.5133,0,2
-2.4461,0,2
-2.483,0,2
-2.4528,0,2
2.5411,1,2
2.5632,1,2
2.5471,1,2
2.4656,1,2
3.7218,0,2
-2.5791,0,2
3.8287,1,2
-3.6815,1,2
2.4687,0,2
-3.7441,1,2
2.4728,0,2
-2.4689,1,2
-2.4402,0,2
3.8094,1,2
-3.7194,0,2
3.8221,1,2
-2.4928,0,2
-2.4875,0,2
-1.3706,0,2
-4.0505,1,2
-3.7864,0,2
-5.095,0,2
4.6564,1,2
-8.1158,1,2
2.3088,1,2
-4.8083,0,2
-3.4877,0,2
1.4002,1,2
3.4928,1,2
-15.2177,0,2
-3.8302,0,2
-2.4556,1,2
-3.8695,1,2
3.8001,0,2
3.6812,1,2
-2.6506,0,2
-3.7977,0,2
-3.7588,1,2
5.0027,1,2
-2.5575,1,2
3.6717,0,2
3.7736,1,2
1.3563,1,2
-3.8209,1,2
2.5318,1,2
2.7738,1,2
-3.7024,0,2
-2.5149,0,2
-2.5301,1,2
-1.3201,1,2
1.3373,1,2
-3.6533,0,2
1.3821,1,2
-2.7754,1,2
-3.8535,1,2
3.8665,0,2
6.4461,0,2
5.4365,1,2
-5.2027,0,2
-5.3627,0,2
-6.6588,0,2
-3.9877,0,2
-6.3593,0,2
-3.8882,0,2
3.8007,1,2
5.041,1,2
-2.5455,0,2
3.993,0,2
4.9212,1,2
5.0572,1,2
2.5598,1,2
11.7676,0,1
7.2402,1,1
-8.2326,0,1
-9.8569,1,1
5.0655,1,1
7.3546,0,1
-7.3155,0,1
-8.4165,0,1
7.2229,0,1
5.9249,0,1
-6.2799,0,1
7.403,1,1
-11.2123,0,1
12.3419,1,1
12.4096,1,1
15.6676,1,1
16.4298,1,1
13.3764,0,1
9.6653,1,1
-10.7366,0,1
-12.0298,1,1
-8.4965,0,1
-9.6629,1,1
9.8035,1,1
7.3586,1,1
7.5442,0,1
8.5569,1,1
10.7975,0,1
-10.6236,1,1
18.9537,0,2
-1.3252,1,2
3.8052,1,2
-3.7532,0,2
7.5593,1,2
5.0383,0,2
11.2348,0,2
4.9747,1,2
3.8248,1,2
-3.7167,0,2
-7.4791,0,2
3.7038,1,2
-5.1393,0,2
-6.1232,0,2
-4.167,0,2
-3.8191,0,2
-4.897,0,2
-2.608,0,2
2.5341,0,2
-4.8886,1,2
3.9679,1,2
-2.4679,0,2
3.7688,1,2
-6.5999,1,2
-3.6611,1,2
8.6455,1,2
3.8765,1,2
