RT,mean,half
2.049,0,1
6.085,1,1
3.263,1,1
-3.2,1,1
1.801,1,1
-1.341,0,1
-1.605,0,1
3.142,0,1
2.727,1,1
-3.699,1,1
3.709,1,1
-3.678,0,1
4.221,1,1
-3.821,0,1
3.048,1,1
1.327,1,1
1.33,1,1
2.019,0,1
-1.812,0,1
-1.7,0,1
-4.707,0,1
2.755,1,1
2.081,1,1
-3.104,1,1
1.146,1,1
-3.993,0,1
3.017,0,1
1.926,0,1
1.281,1,1
-1.037,1,1
-2.351,0,1
-1.243,0,1
-4.129,0,1
1.626,1,1
-3.005,0,1
-1.25,0,1
-5.456,0,1
5.704,1,1
-3.231,0,1
0.808,1,1
-2.605,1,1
-1.871,0,1
2.424,1,1
-1.356,0,1
2.33,1,1
1.438,1,1
-2.518,0,1
1.476,1,1
-3.105,0,1
4.303,1,1
1.813,1,1
1.686,0,1
-2.101,1,1
-3.761,0,1
-4.286,0,1
5.952,0,1
-1.97,0,1
2.122,1,1
-5.55,0,1
-2.685,0,1
2.206,1,1
1.785,0,1
2.983,0,1
1.428,1,1
-1.357,0,1
0.882,0,1
1.148,0,1
1.494,1,1
2.268,0,1
-1.767,0,1
1.258,1,1
2.004,1,1
2.872,1,1
2.337,0,1
1.964,1,1
1.236,1,1
-2.083,0,1
-4.61,1,1
1.291,0,1
-2.542,0,1
1.335,0,1
0.991,1,1
-1.281,1,1
1.08,1,1
1.27,1,1
1.121,1,1
1.457,1,1
1.175,0,1
-1.976,0,1
-1.393,0,1
1.35,0,1
0.742,0,1
1.177,0,1
4.024,0,1
1.057,0,1
1.256,1,1
-1.856,0,2
1.028,1,2
-1.686,0,2
1.094,1,2
-1.735,0,2
-1.641,1,2
-1.297,0,2
1.023,1,2
-1.325,0,1
0.797,0,1
0.868,1,1
0.793,0,1
1.389,1,1
1.065,1,1
1.172,0,1
1.346,1,1
1.266,1,1
0.929,1,1
1.129,0,1
1.001,1,1
-1.767,1,2
1.001,0,2
1.129,0,2
0.936,0,2
1.06,0,2
0.805,0,2
1.293,0,2
1.7,1,2
1.579,0,2
1.419,1,2
1.212,1,2
1.664,0,2
1.148,1,2
-1.624,0,2
1.014,1,2
1.173,1,2
2.232,0,2
2.167,0,2
1.626,0,2
1.27,1,2
1.574,1,2
1.132,1,2
1.25,1,2
1.017,1,2
0.818,0,2
1.476,1,2
-1.306,1,2
1.0,1,2
-1.097,0,2
0.954,1,2
1.259,1,2
0.926,0,2
1.338,1,2
1.049,0,2
1.271,0,2
1.46,0,2
1.281,0,2
1.252,1,2
0.893,1,2
-2.631,0,2
1.834,0,2
1.48,1,2
1.354,0,2
-1.451,0,2
1.621,1,2
1.925,1,2
-1.403,0,2
0.548,0,2
-1.333,0,2
0.621,1,2
0.744,1,2
1.562,1,2
0.549,1,2
-0.95,0,2
1.282,0,2
0.741,0,2
0.787,0,2
-1.127,0,2
-1.09,0,2
0.525,1,2
1.694,0,2
1.377,1,2
-1.689,0,2
1.884,0,2
-1.477,1,2
3.955,1,2
-1.248,0,2
3.584,1,2
-1.891,0,2
1.283,0,2
3.636,1,2
-3.102,0,2
1.113,1,2
1.957,0,2
0.972,1,2
-1.405,1,2
1.199,0,2
1.017,0,2
1.333,0,2
-1.425,1,2
-2.039,0,2
1.543,0,2
-1.572,1,2
5.282,1,2
1.785,1,2
1.283,1,2
-1.329,0,2
1.189,0,2
0.905,1,2
0.773,1,2
-1.089,1,2
1.786,0,2
-1.488,1,2
4.166,0,2
1.111,1,2
1.59,1,2
1.895,1,2
0.991,1,2
1.461,1,2
0.869,0,2
0.75,1,2
1.039,1,2
-1.273,1,2
0.752,0,2
1.289,1,2
1.0,1,2
1.677,0,2
-1.022,0,2
2.131,1,2
1.813,0,2
1.487,1,2
-2.241,1,2
-3.101,0,1
-2.69,0,1
-2.942,0,1
6.499,1,1
-4.48,0,1
5.044,1,1
1.74,1,1
5.761,1,1
3.268,1,1
3.017,0,1
1.33,0,1
2.696,0,1
-1.653,0,1
-1.505,0,1
1.371,1,1
1.196,1,1
1.574,1,1
1.499,1,1
2.429,1,1
-1.948,1,1
1.268,1,1
-3.995,0,1
-6.323,0,1
-5.424,0,1
-2.502,1,1
-4.862,0,1
2.065,0,1
2.169,1,1
-2.277,0,1
3.01,1,1
1.436,0,1
1.862,1,1
1.904,0,1
3.337,0,1
5.808,1,1
1.99,1,1
1.411,0,2
3.049,1,1
2.237,1,1
3.416,0,1
1.351,0,1
-1.415,0,1
-1.553,0,2
1.777,1,2
1.289,0,2
1.32,0,2
1.413,0,2
1.296,1,2
1.013,0,2
1.242,0,2
1.323,0,2
1.301,1,2
1.166,1,2
0.848,1,2
0.998,0,2
1.047,1,2
0.772,1,2
0.815,1,2
0.826,0,2
-1.7,1,1
1.086,0,2
1.583,1,2
1.123,1,2
1.123,0,2
0.961,0,2
1.141,1,1
-1.64,0,1
-4.34,0,1
1.497,0,1
2.256,0,1
-1.776,0,1
-2.551,0,1
-1.876,1,1
0.992,1,1
