t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
1.0626409,1.0172763,0.48272216,0.08976124,0.70749706,2.9438314,1.5038475,pp196_guess_ans0_att20_acc67.csv,196,guess,0,20,67
0.8859951,1.1469803,0.71180844,-0.20296356,0.40709448,4.103019,1.2462445,pp118_guess_ans0_att17_acc67.csv,118,guess,0,17,67
1.371094,1.3924422,0.55129147,-0.103131235,-0.0026577474,3.1413357,1.3855004,pp245_control_ans0_att15_acc54.csv,245,control,0,15,54
1.6940521,1.1128129,0.53940964,-0.45916083,0.3585859,0.94973636,1.6110322,pp413_control_ans0_att20_acc64.csv,413,control,0,20,64
0.71398646,0.5613522,0.47445098,-0.31355697,0.39424196,3.320553,1.2984037,pp184_guess_ans0_att19_acc74.csv,184,guess,0,19,74
3.2902703,1.4304214,0.7495915,-0.82885146,-0.26506898,7.779207,1.4757849,pp147_control_ans0_att20_acc87.csv,147,control,0,20,87
0.92916775,1.2038404,0.34920567,-0.24551839,-0.23911054,7.5264187,1.1189306,pp382_guess_ans0_att19_acc60.csv,382,guess,0,19,60
0.8470906,0.7444406,0.4811537,-0.37644675,0.22717561,2.7881036,1.8374203,pp346_guess_ans0_att20_acc70.csv,346,guess,0,20,70
0.8202449,0.70920974,0.40943742,-0.31481567,0.36623123,2.2090337,1.6799827,pp216_guess_ans0_att19_acc70.csv,216,guess,0,19,70
1.9739785,1.4376186,0.6810739,-0.57762235,-0.121866405,7.4144,1.111828,pp561_control_ans0_att20_acc74.csv,561,control,0,20,74
0.8278044,0.66425997,0.5541613,-0.42183253,0.30170393,0.9604716,1.6126013,pp494_guess_ans0_att19_acc63.csv,494,guess,0,19,63
1.2144852,1.4076178,0.66569024,-0.167403,0.20578282,4.4459157,1.0639926,pp146_guess_ans0_att20_acc61.csv,146,guess,0,20,61
2.7602634,1.391673,0.55479276,-0.046967506,0.49884838,6.0583663,1.1690017,pp195_control_ans0_att19_acc68.csv,195,control,0,19,68
3.1120403,1.4333059,0.7930588,-0.5726034,-0.20621374,7.784761,1.638203,pp171_control_ans0_att20_acc79.csv,171,control,0,20,79
1.085747,0.9909078,0.44066092,-0.4325245,0.34148613,2.5320723,1.5717603,pp467_control_ans0_att20_acc74.csv,467,control,0,20,74
1.1779313,1.125486,0.51813287,-0.5200758,0.47916895,2.0708592,1.3648498,pp312_guess_ans0_att20_acc75.csv,312,guess,0,20,75
4.3375573,1.2633803,0.50705403,-1.178174,1.5206414,5.9338436,1.5407885,pp167_control_ans0_att20_acc96.csv,167,control,0,20,96
1.7819347,1.3764726,0.4466067,0.090426415,0.25540963,2.7067015,1.1666107,pp29_control_ans0_att15_acc54.csv,29,control,0,15,54
0.798778,0.545247,0.43696478,-0.3069344,0.5366396,1.8261106,1.5017779,pp70_guess_ans0_att20_acc71.csv,70,guess,0,20,71
4.2346377,1.3778327,0.49526992,-0.7060806,0.88414943,7.4757366,1.8457379,pp485_control_ans0_att20_acc99.csv,485,control,0,20,99
0.7198123,0.41586065,0.37614202,-0.045965206,0.4301288,2.283529,1.3968997,pp381_control_ans1_att15_acc60.csv,381,control,1,15,60
5.636164,1.439768,0.72657424,-0.4272413,-0.46889555,7.7741923,1.8554453,pp249_control_ans0_att19_acc94.csv,249,control,0,19,94
3.4821355,1.3524809,0.5258598,-0.40939456,0.91096985,5.9154267,1.4603912,pp441_control_ans0_att20_acc84.csv,441,control,0,20,84
0.69097203,0.37444246,0.48008126,-0.35205093,0.038864724,1.0956266,1.6638508,pp281_control_ans0_att16_acc57.csv,281,control,0,16,57
0.8780368,0.77169096,0.48009184,-0.23209807,0.3056517,3.3726258,1.2810783,pp371_control_ans0_att20_acc67.csv,371,control,0,20,67
