RT,mean,half
2.9049,0,1
3.2233,0,1
-4.7219,0,1
3.7585,1,1
3.2664,1,1
2.1037,1,1
4.3581,1,1
-2.1692,0,1
1.7765,1,1
4.9779,1,1
6.7429,0,1
-4.2729,0,1
-4.1197,1,1
6.1171,0,1
2.2031,1,1
-8.3537,0,1
10.4675,1,1
6.1437,1,1
-5.7207,0,1
-2.8284,0,1
5.377,0,1
-2.0078,0,1
3.4742,0,1
-1.6754,0,1
4.4944,1,1
1.593,1,1
2.125,1,1
1.1604,1,1
1.1417,1,1
5.5052,0,1
1.5552,1,1
6.8391,1,1
-4.3862,0,1
3.6943,1,1
4.3806,1,1
4.0432,1,1
4.24,0,1
4.1909,1,1
4.6552,0,1
6.2224,1,1
2.9733,1,1
-7.4538,0,1
-2.7408,1,1
-4.5257,0,1
5.4553,1,1
2.401,1,1
3.8755,1,1
-2.5887,0,1
0.8114,0,1
-4.6192,0,1
3.2614,0,1
3.8312,1,1
3.8085,1,1
9.0607,1,1
4.2718,1,1
-6.5038,0,1
-3.1733,0,1
-3.7859,0,1
3.9901,1,1
-5.0934,1,1
8.2354,1,1
-1.9375,0,1
1.8263,0,1
-2.275,0,1
-2.0256,1,1
4.3062,1,1
2.6286,0,1
-1.48,0,1
-1.2262,0,1
1.576,1,1
-1.3798,0,1
-2.7335,0,1
-1.7273,0,1
1.442,1,1
1.6724,1,1
3.6953,1,1
2.0912,0,1
1.5112,1,1
2.0929,1,1
1.2265,0,1
-3.2407,1,1
-1.5316,0,1
-3.1238,0,1
0.8929,0,1
2.774,1,1
-2.3265,0,1
3.3089,1,1
2.8579,0,1
-3.3406,1,1
-3.6042,1,1
3.7733,0,1
2.2985,1,1
6.4231,0,1
-3.7891,1,1
4.9567,1,1
3.6825,0,1
3.3264,0,1
2.6539,0,1
2.9327,0,1
3.5898,0,1
5.0329,1,1
2.5243,1,1
2.159,1,1
2.4404,1,1
3.0306,1,1
-3.1774,1,1
2.3933,1,1
-5.6228,0,1
3.4622,1,1
3.8913,0,1
7.6699,1,1
-5.4948,0,1
5.7894,0,1
4.5237,1,1
9.1577,1,1
3.9705,0,1
3.6078,1,1
-3.5182,0,1
1.9752,1,1
3.3386,0,1
7.0378,1,1
-2.625,0,1
-1.4712,1,1
-1.7253,0,1
-3.8565,0,1
-2.5562,1,1
