RT,mean,half
0.9612,0,1
-1.3171,0,1
1.1359,0,1
1.4876,1,1
1.5266,1,1
1.5401,1,1
-1.4053,1,1
-2.7314,0,1
0.9611,1,1
1.3872,1,1
-1.2504,0,1
0.8085,0,1
1.1081,1,1
-2.0594,0,1
-1.1058,1,1
1.0161,0,1
1.0222,1,1
1.3932,1,1
-1.5518,0,1
1.7197,0,1
-1.419,0,1
-1.2303,0,1
1.0419,0,1
-1.3398,0,1
1.3198,1,1
-0.8926,0,1
1.7863,1,1
1.4733,1,1
0.9982,1,1
-1.3228,1,1
1.4249,0,1
0.8736,1,1
-0.7928,0,1
1.0266,1,1
-1.3267,0,1
1.5929,1,1
1.6248,1,1
1.5331,1,1
1.0873,0,1
1.1216,1,1
-0.7773,0,1
0.613,1,1
0.6746,1,1
0.732,0,1
-1.4092,1,1
-1.0655,0,1
0.6045,1,1
1.0867,1,1
0.7668,1,1
0.8071,0,1
0.8028,0,1
0.9039,0,1
-1.1359,0,1
-1.208,1,1
1.1603,1,1
0.7573,1,1
0.7214,1,1
-0.7692,0,1
-0.9594,0,1
1.429,0,1
1.8263,1,1
2.1305,1,1
1.622,1,1
1.9268,0,1
0.9659,0,1
-0.7972,0,1
-1.3146,1,1
1.4562,1,1
1.4634,0,1
1.4462,0,1
-1.4368,0,1
1.3867,1,1
1.0687,0,1
-1.7913,0,1
1.1534,0,1
1.1794,1,1
1.3454,1,1
-1.1275,1,1
1.8194,0,1
1.4565,1,1
-1.0335,1,1
-1.681,0,1
0.6293,1,1
1.1574,0,1
1.1073,0,1
-1.5968,0,1
2.2824,1,1
1.9586,0,1
0.9014,1,1
-0.8769,0,1
1.7998,1,1
1.1501,1,1
-1.0255,0,1
2.7259,1,1
-2.4149,0,1
-0.9001,1,1
-1.2411,1,1
1.8679,0,1
1.5709,0,1
0.723,0,1
1.7892,0,1
1.7437,0,1
-0.938,1,1
2.4398,1,1
-2.4304,1,1
2.0238,1,1
2.1938,1,1
1.1096,1,1
0.7878,1,1
1.0892,0,1
4.0497,0,1
2.3229,1,1
-1.7245,0,1
2.0209,1,1
-3.5353,0,1
1.4465,1,1
-1.5929,0,1
-0.7181,1,1
0.647,0,1
1.7796,1,1
-1.2352,0,1
1.6693,1,1
1.9221,0,1
1.5869,1,1
-0.7846,0,1
1.5154,1,1
0.9393,0,1
0.9236,0,1
1.8675,1,1
-3.4053,1,1
3.3769,1,1
-3.6902,1,1
3.0718,1,1
-3.5825,1,1
3.2244,0,1
-2.8971,0,1
3.3731,0,1
-3.9076,0,1
2.7414,1,1
-4.2388,0,1
2.5638,0,1
4.0654,0,1
-4.1024,0,1
4.7703,0,1
3.9586,1,1
3.9715,0,1
2.9228,0,1
3.2088,0,1
-2.1381,1,1
2.3405,0,1
-4.6098,1,1
-2.4237,1,1
3.1144,0,1
4.8125,1,1
-4.8463,1,1
2.8263,1,1
1.39,0,1
3.0919,1,1
2.2844,1,1
-3.2366,0,1
-3.0102,1,1
3.3248,1,1
4.272,1,1
-4.419,1,1
-2.8928,0,1
-3.5227,0,1
-2.5643,0,1
-2.1006,0,1
1.7836,0,1
