RT,mean,half
-5.4104,0,1
5.8611,0,1
-7.0783,0,1
5.6912,1,1
2.6507,1,1
3.8165,1,1
-2.9525,1,1
-5.3284,0,1
2.4275,1,1
3.81,1,1
-2.3289,0,1
2.9453,0,1
-3.4658,1,1
-1.6604,0,1
2.2831,1,1
-4.3335,0,1
4.9742,1,1
7.0081,1,1
-4.8752,0,1
4.379,0,1
7.4528,0,1
-7.7968,0,1
4.7961,0,1
-3.1805,0,1
3.0287,1,1
-5.3123,0,1
4.7456,1,1
-7.893,1,1
3.8617,1,1
6.1113,1,1
9.9827,0,1
6.5745,1,1
-3.7444,0,1
5.4825,1,1
-6.0189,0,1
9.9469,1,1
-4.6791,1,1
2.0157,1,1
-6.2193,0,1
7.8246,1,1
7.9163,0,1
1.8823,1,1
7.7964,1,1
4.1127,0,1
4.2176,1,1
-7.7839,0,1
2.8608,1,1
3.2466,1,1
2.113,1,1
5.063,0,1
3.9295,0,1
-1.3456,0,1
2.393,0,1
1.8318,1,1
3.7973,1,1
4.5846,1,1
2.1824,1,1
-1.9631,0,1
5.0589,0,1
-8.5693,0,1
2.4785,1,1
5.3827,1,1
5.5829,1,1
-2.8465,0,1
-2.1514,0,1
-3.4793,0,1
4.0604,1,1
-2.3949,1,1
-2.62,0,1
2.7432,0,1
-3.2794,0,1
3.9952,1,1
-1.4809,0,1
4.4025,0,1
2.8644,0,1
4.9018,1,1
5.5307,1,1
-3.6815,1,1
3.1526,0,1
3.6451,1,1
2.7786,1,1
-1.513,0,1
4.2714,1,1
-2.7617,0,1
-2.2777,0,1
3.9707,0,1
2.3345,1,1
-2.146,0,1
1.8388,1,1
-2.5022,0,1
-3.064,1,1
-1.8653,1,1
-2.9967,0,1
1.0185,1,1
-1.9223,0,1
-4.2154,1,1
2.4116,1,1
-3.6466,0,1
-1.4122,0,1
2.0472,0,1
-2.8703,0,1
4.4305,0,1
3.0663,1,1
1.1518,1,1
-1.8695,1,1
1.2447,1,1
1.1159,1,1
1.6543,1,1
2.4304,1,1
-1.0147,0,1
3.2349,0,1
2.4598,1,1
-1.6651,0,1
-2.2171,1,1
-3.0584,0,1
1.8009,0,1
2.8489,1,1
1.8872,0,1
1.0341,1,1
1.8825,0,1
2.1193,1,1
2.0209,0,1
1.5233,1,1
-1.3787,0,1
1.8941,1,1
2.4357,0,1
-3.0671,1,1
2.3305,0,1
-4.4479,0,1
-2.9531,1,1
2.6173,1,1
2.3128,1,1
3.1459,1,1
6.2942,1,1
3.7137,1,1
5.6143,0,1
-5.0596,0,1
-2.812,0,1
-2.719,0,1
-4.5085,1,1
-3.9339,0,1
4.6435,0,1
2.7989,1,1
-2.0099,0,1
5.0306,0,1
-2.446,0,1
-4.5253,1,1
1.9036,0,1
-1.3969,0,1
2.1306,0,1
-3.1441,1,1
-2.3146,0,1
2.5426,1,1
1.994,1,1
1.2978,0,1
1.4665,1,1
1.2,1,1
1.6141,1,1
-1.2354,0,1
1.5677,1,1
1.5151,1,1
-1.3101,0,1
5.0515,1,1
-6.0952,1,1
1.1649,1,1
1.5442,1,1
1.633,1,1
-1.5483,0,1
-1.1979,0,1
-2.0656,0,1
-1.2842,0,1
1.6972,0,1
-2.328,0,1
-1.8917,0,1
-2.1396,0,1
0.9501,1,1
1.5659,0,2
1.0629,1,2
-1.6118,0,2
1.3839,1,2
-1.166,0,2
-1.6291,1,2
2.4322,0,2
-1.7465,1,2
1.2301,1,2
2.2491,1,2
-0.849,0,2
1.4727,1,2
1.4964,1,2
-3.9278,0,2
2.3622,1,2
2.0326,0,2
-1.516,0,2
-2.4312,0,2
-1.3128,0,2
1.4941,1,2
-3.23,1,2
0.9294,0,2
1.8855,0,2
-1.5532,0,2
-1.0814,0,2
-1.1644,0,2
2.7647,0,2
2.0692,1,2
3.0464,0,2
-0.9315,1,2
0.9654,1,2
-1.7636,0,2
0.8642,1,2
1.3016,0,2
-2.2293,1,2
0.8792,1,2
1.7846,0,2
-1.5168,0,2
1.3349,0,2
1.9208,1,2
1.2303,1,2
2.159,1,2
2.2842,1,2
-2.0853,1,2
-1.8681,0,2
-1.8476,1,2
-2.4815,0,2
4.2898,1,2
3.1429,1,2
2.2977,1,2
-2.0606,0,2
4.7459,1,2
-3.2311,1,2
-3.0486,0,2
1.3162,1,2
-1.5487,0,2
1.2646,1,2
1.6151,1,2
-2.2672,0,2
2.0369,1,2
-1.5291,0,2
2.3135,0,2
0.932,1,2
3.3972,1,2
1.7493,0,2
-3.3869,0,2
1.8629,1,2
-1.9984,0,2
1.4393,1,2
-1.6156,1,2
-1.3301,0,2
3.2356,0,2
2.1331,0,2
1.6122,0,2
2.8998,1,2
3.4131,1,2
3.0306,0,2
-3.4848,1,2
3.8115,1,2
2.849,0,2
3.7152,0,2
-1.7038,0,2
-1.649,0,2
1.6813,1,2
-1.7291,1,2
0.9311,1,2
1.4208,0,2
1.5627,0,2
-2.0131,0,2
-2.3757,0,2
-3.1145,0,2
2.2306,0,2
4.2477,0,2
1.8129,1,2
2.7455,0,2
1.779,1,2
-2.5966,1,2
1.4341,1,2
2.0812,1,2
-3.6802,0,2
0.9852,1,2
-1.3957,0,2
-1.5642,0,2
-1.281,1,2
1.4273,1,2
2.1304,0,2
2.269,1,2
-1.2175,0,2
1.6481,0,2
3.5959,0,2
2.7646,1,2
-1.3288,0,2
-4.4638,1,2
1.9177,0,2
1.9645,1,2
-1.1682,1,2
-1.2983,0,2
-3.2128,0,2
-3.1341,0,2
1.9841,1,2
5.6458,0,2
-5.2295,0,2
2.0318,1,2
3.3477,1,2
-2.5093,1,2
2.7129,0,2
-1.9515,0,2
2.1215,1,2
2.0315,1,2
-1.1708,0,2
1.2313,0,2
4.747,1,2
