RT,mean,half
1.0941,0,1
0.9412,0,1
1.3654,0,1
-1.0051,1,1
0.8237,1,1
0.7579,1,1
-0.9914,1,1
-1.0581,0,1
1.4694,1,1
-1.341,1,1
-1.1404,0,1
-2.0295,0,1
1.9423,1,1
-1.3451,0,1
-1.8396,1,1
1.137,0,1
1.243,1,1
-1.0991,1,1
1.2063,0,1
-2.8464,0,1
4.0404,0,1
2.624,0,1
-5.1926,0,1
-3.6639,1,1
2.684,0,1
-1.943,1,1
1.6932,1,1
2.8746,1,1
1.4368,1,1
2.1264,0,1
2.2802,1,1
1.9601,0,1
1.4438,1,1
1.631,0,1
-2.6623,1,1
2.5597,1,1
2.7525,1,1
2.9559,0,1
2.9435,1,1
-2.7755,0,1
3.0089,1,1
4.3766,1,1
3.3464,0,1
4.2278,1,1
-2.3885,0,1
2.4744,1,1
2.6602,1,1
1.3711,1,1
-1.6963,0,1
-3.0724,0,1
-1.4938,0,1
2.0935,0,1
-1.2979,1,1
-2.3257,1,1
4.7896,1,1
1.8078,1,1
-3.3761,0,1
3.8221,0,1
3.3548,0,1
1.0903,1,1
4.243,1,1
3.4891,1,1
-3.9175,0,1
-2.0228,0,1
3.0748,0,1
-1.642,1,1
-1.2782,1,1
-1.1223,0,1
-1.0408,0,1
-1.5086,0,1
2.3793,1,1
-1.1749,0,1
-2.2098,0,1
1.8947,0,1
3.1833,1,1
1.8082,1,1
2.8603,1,1
2.4995,0,1
3.3659,1,1
2.2451,1,1
2.4169,0,1
1.9089,1,1
3.6061,0,1
1.553,0,1
1.3476,0,1
1.0924,1,1
1.2937,0,1
1.145,1,1
1.9158,0,1
-3.1835,1,1
2.5764,1,1
-2.7924,0,1
-3.4018,1,1
2.0821,0,1
1.6603,1,1
1.9809,1,1
-1.807,0,1
1.774,0,1
-1.1643,0,1
-1.5236,0,1
-0.9907,0,1
-1.9556,1,1
1.1198,1,1
1.8064,1,1
1.9715,1,1
2.71,1,1
1.442,1,1
1.213,1,1
1.7982,0,1
-1.292,0,1
1.0647,1,1
-1.5312,0,1
1.1928,1,1
-2.9237,0,1
1.6578,1,1
-2.8577,0,1
8.4221,1,1
3.0048,0,1
6.4733,1,1
-4.7344,0,1
-1.9284,1,1
-3.5649,0,1
-4.3684,1,1
-5.3775,0,1
2.6859,1,1
-2.069,0,1
-1.4715,0,1
-3.4872,1,1
1.1753,1,1
4.3055,1,1
2.1904,1,1
-2.1085,1,1
1.7737,1,1
-1.1347,0,1
0.8762,0,1
-0.8977,0,1
-1.4117,0,1
2.9881,1,1
-1.3414,0,1
-1.2428,0,1
-1.8958,1,1
-1.6758,0,1
-2.0971,0,1
4.0352,0,1
1.393,1,1
-2.0553,0,1
-2.8557,0,1
1.8967,0,1
-0.8469,1,1
1.7276,0,1
-3.211,1,1
4.6222,1,1
-1.4235,0,1
1.5448,1,1
1.498,1,1
-1.7137,1,1
0.7765,0,1
-3.8246,1,1
-2.1735,1,1
-4.9894,0,1
-0.8077,1,1
-1.0243,1,1
3.7789,1,1
1.641,1,1
1.0406,1,1
-1.1973,0,1
-1.0082,0,1
0.809,0,1
0.8759,0,1
-0.8251,0,1
-0.5753,0,1
0.6734,0,1
0.8817,0,1
0.9749,1,1
1.1909,0,2
-0.9232,1,2
1.6578,0,2
2.5103,1,2
-1.6754,0,2
1.5972,1,2
-1.9888,0,2
2.2666,1,2
1.8403,1,2
1.8252,1,2
-2.8419,0,2
1.9258,1,2
2.1917,1,2
-1.5918,0,2
0.7346,1,2
-2.4346,0,2
1.3011,0,2
-1.2048,0,2
-1.2318,0,2
1.0401,1,2
-3.6375,1,2
1.5111,0,2
-2.6985,0,2
-1.1594,0,2
0.86,0,2
1.4456,0,2
-0.8888,0,2
-0.9474,1,2
0.8902,0,2
-0.8871,1,2
-0.759,1,2
0.6915,0,2
0.8835,1,2
-0.7764,0,2
-1.2252,1,2
0.7827,1,2
-1.0744,0,2
0.8431,0,2
-1.2658,0,2
-0.6853,1,2
-0.7598,1,2
-0.7448,1,2
0.7095,1,2
-0.7257,1,2
2.2592,1,2
2.5092,0,2
3.0396,1,2
0.8585,1,2
4.4801,1,2
3.8909,0,2
5.8377,1,2
2.6059,1,2
5.1734,0,2
1.764,1,2
-3.6246,0,2
2.1562,1,2
1.9426,1,2
-4.7877,0,2
9.2727,1,2
3.6935,0,2
1.9641,0,2
1.0846,1,2
-1.5767,1,2
2.5113,0,2
1.8458,0,2
2.1917,1,2
-2.7088,0,2
2.092,1,2
4.2591,1,2
2.0768,0,2
-3.1916,0,2
1.0902,0,2
-4.6048,0,2
-3.0518,1,2
2.4245,1,2
-2.6284,0,2
5.2745,1,2
2.7228,1,2
1.6925,0,2
-4.5035,0,2
-3.0069,0,2
4.247,0,2
6.919,1,2
5.7559,1,2
3.6589,1,2
-2.9053,0,2
-3.1738,0,2
2.6597,0,2
-4.9902,0,2
3.6878,0,2
2.0909,0,2
2.5113,0,2
2.6905,1,2
3.3749,0,2
6.622,1,2
2.57,1,2
2.2446,1,2
2.0957,1,2
2.1268,0,2
3.7878,1,2
1.9247,0,2
2.4254,0,2
2.3254,1,2
5.5045,1,2
-4.5475,0,2
3.7564,0,2
-5.129,0,2
-5.4212,0,2
1.1507,1,2
1.7561,0,2
-1.4389,1,2
-1.2967,0,2
1.8494,1,2
-1.8962,1,2
-2.5745,0,2
-1.5766,0,2
-2.3557,0,2
2.8085,1,2
-3.9392,0,2
2.9893,0,2
2.5241,1,2
2.8089,1,2
2.2244,1,2
3.3974,0,2
2.9151,1,2
2.9697,1,2
1.0026,0,2
2.1081,0,2
-0.6302,1,2
-2.0061,1,2
0.6641,0,2
-0.8908,1,2
-5.1717,0,2
-2.6872,0,2
-3.4889,1,2
-1.9596,1,2
-3.4951,1,2
-3.5438,0,2
1.8762,1,2
1.2597,0,2
3.2555,1,2
2.8417,1,2
3.6913,1,2
-3.3908,1,2
2.6921,1,2
3.004,0,2
3.7913,1,2
-9.4243,0,2
1.629,1,2
1.3423,1,2
1.3485,1,2
-2.2656,0,2
-4.5056,0,2
-6.981,0,2
4.2824,1,2
-2.8707,1,2
-7.3169,0,2
2.9665,0,2
-3.0243,1,2
-3.3354,0,2
-2.5687,0,2
-1.9829,0,2
-1.6895,0,2
-1.4256,0,2
-2.9845,0,2
3.1892,1,2
1.6112,1,2
-9.4073,0,2
-1.9152,0,2
3.5299,1,2
-1.5628,1,2
1.7768,1,2
