RT,mean,half
-2.777,0,1
2.361,0,1
2.7934,0,1
1.6309,1,1
1.377,1,1
5.3292,1,1
-2.0455,1,1
-1.8694,0,1
-5.0251,1,1
-1.8209,1,1
-0.8645,0,1
1.9539,0,1
1.5882,1,1
-1.1471,0,1
-2.4523,1,1
-3.2819,0,1
-3.1781,0,1
-2.5784,0,1
-2.1923,0,1
2.3075,0,1
-2.3517,0,1
1.662,0,1
-3.5962,1,1
1.9133,0,1
-2.7314,1,1
2.0012,1,1
1.9209,1,1
3.0612,1,1
1.5962,0,1
2.207,1,1
-1.5571,0,1
2.4837,1,1
-2.5131,0,1
2.1988,1,1
1.9827,1,1
3.1767,1,1
1.5867,0,1
-2.8187,1,1
1.5673,0,1
1.8119,1,1
-1.8163,1,1
-2.4005,0,1
2.512,1,1
2.6779,0,1
2.4663,1,1
2.4301,1,1
-1.9708,1,1
-2.2245,0,1
2.6507,0,1
-5.8299,0,1
-1.9934,0,1
5.1941,1,1
2.5317,1,1
1.7932,1,1
1.7323,1,1
-0.9083,0,1
-2.7421,0,1
2.1632,0,1
1.8449,1,1
3.9119,1,1
4.4951,1,1
-1.7997,0,1
1.9502,0,1
2.6995,0,1
2.7545,1,1
1.9089,1,1
4.0743,0,1
-1.2957,0,1
2.5492,0,1
2.1226,1,1
-1.734,0,1
-1.9486,0,1
2.5495,0,1
3.1315,1,1
1.7831,1,1
-1.431,1,1
1.0126,0,1
2.3885,1,1
1.8447,1,1
1.1787,0,1
-2.8789,1,1
-4.9156,0,1
2.7038,0,1
-1.5147,0,1
-1.3014,1,1
2.3141,0,1
-3.1939,1,1
2.3617,0,1
-1.4965,1,1
-3.0674,1,1
2.0329,0,1
-2.0183,1,1
-2.0167,0,1
-2.5662,1,1
-4.0393,1,1
-2.1876,0,1
4.0805,0,1
-1.8436,0,1
2.0526,0,1
-1.5521,0,1
1.7322,1,1
2.9326,1,1
-1.8983,1,1
1.6202,1,1
-1.7464,1,1
-1.7006,1,1
-1.4941,1,1
-1.7613,0,1
2.7718,0,1
-1.8997,1,1
-1.1896,0,1
1.7523,1,1
-1.587,0,1
1.7783,0,1
-1.7804,1,1
2.6354,0,1
-2.1159,1,1
-3.0119,0,1
3.4036,1,1
2.368,0,1
2.8524,1,1
2.3352,0,1
2.0718,1,1
1.4626,0,1
-2.164,1,1
-8.8826,0,1
-2.5774,0,1
-2.3943,1,1
-2.7176,1,1
3.3809,1,1
-1.8358,1,1
-7.7476,1,1
-9.3334,1,1
-3.3437,0,1
-1.4133,0,1
-3.934,0,1
-1.7112,0,1
1.9116,1,1
2.8305,0,1
-2.3268,0,1
-4.0192,1,1
-2.532,0,1
1.8494,0,1
-5.4615,0,1
2.6866,1,1
3.1532,0,1
1.4924,0,1
3.4557,0,1
2.8724,1,1
4.4005,0,1
