RT,mean,half
-6.5878,0,1
-13.0547,0,1
-13.7943,0,1
12.5648,1,1
10.9427,1,1
12.6776,1,1
-5.8122,0,1
-16.046,1,1
-5.7446,0,1
-4.813,0,1
10.4112,1,1
-29.5988,0,1
4.7154,1,1
-8.081,0,1
6.4011,1,1
6.9231,1,1
-6.2288,0,1
-5.8492,0,1
-5.3436,0,1
-9.6712,0,1
-8.6254,0,1
-7.7614,0,1
6.9787,1,1
-3.6931,0,1
7.1573,1,1
7.1006,1,1
-11.1117,1,1
7.017,1,1
16.0817,0,1
-13.5721,1,1
-3.3286,0,1
-13.33,1,1
-9.4771,0,1
5.0775,1,1
-12.8117,1,1
7.1032,1,1
-6.0266,0,1
-5.0283,1,1
-4.1614,0,1
12.1976,1,1
5.4209,1,1
-11.3634,0,1
8.4652,1,1
9.4591,0,1
15.1624,1,1
-25.1215,0,1
-4.2633,0,1
-6.9857,0,1
-14.2394,0,1
-8.2775,1,1
28.0413,1,1
-12.9141,1,1
5.5422,1,1
-2.3216,0,1
-7.1947,0,1
-6.8939,0,1
13.9632,1,1
-7.3444,1,1
10.9522,1,1
-6.7292,0,1
-6.2119,0,1
-5.5098,0,1
28.4089,1,1
-19.0535,1,1
-8.1615,0,1
-9.0719,0,1
14.8235,1,1
-5.5647,0,1
-5.2619,0,1
-16.6649,0,1
-5.3921,1,1
5.2273,1,1
-9.3143,1,1
-5.2493,0,1
-6.4507,1,1
13.9717,1,1
27.2673,1,1
-4.5996,0,1
-4.0265,0,1
-6.0452,0,1
-10.5926,1,1
-6.3874,0,1
7.1082,1,1
-4.5941,0,1
-7.4621,1,1
22.1171,1,1
-11.4029,0,1
8.7816,1,1
-4.981,0,1
7.9128,1,1
4.3708,1,1
-4.0226,0,1
-2.692,0,1
-8.5803,0,1
-4.962,0,1
-4.6251,0,1
10.0527,1,1
-5.8623,1,1
11.8071,1,1
6.201,1,1
9.7743,1,1
12.9465,1,1
15.7549,1,1
-4.4703,0,1
8.5233,0,1
9.6682,1,1
-29.3446,0,1
-6.2035,1,1
-9.4142,0,1
-12.7217,0,1
-9.1112,1,1
-4.4165,0,1
9.4622,1,1
-12.0232,0,1
11.5204,1,1
-3.5453,0,1
3.4711,1,1
-3.5206,0,1
-9.5698,1,1
-4.5106,0,1
-5.6585,1,1
-3.094,0,1
-4.9941,0,1
-8.1215,1,1
7.4224,1,1
7.9277,1,1
7.6802,1,1
9.5694,1,1
7.5304,1,1
-8.901,0,1
-6.1135,0,1
-29.6686,0,1
-5.5677,0,1
3.2674,1,1
-2.9788,0,1
-6.2283,0,1
3.0346,1,1
-6.794,0,1
-5.8614,0,1
-3.1226,0,1
14.2831,1,1
-11.3264,0,1
-2.7851,0,1
-4.145,0,1
16.7701,1,1
-3.145,0,1
-6.9122,1,1
5.1806,1,1
-9.3125,0,1
6.9767,1,1
5.0182,1,1
7.8527,1,1
-3.048,0,1
-6.812,1,1
-3.4268,1,1
-13.6036,0,1
-5.2577,1,1
-3.8193,1,1
1.3185,1,1
4.1336,1,1
6.3352,1,1
-4.4261,0,1
-4.0956,0,1
19.2138,0,1
3.4081,0,1
-4.1789,0,1
-6.3064,0,1
-2.4161,0,1
-2.4254,0,1
-3.5338,1,1
-3.7834,0,2
4.818,1,2
-2.0259,0,2
3.9009,1,2
-3.9463,0,2
-3.3619,1,2
-3.8459,0,2
-7.5754,1,2
2.5872,1,2
5.279,1,2
-2.5933,0,2
-6.6027,1,2
-3.2938,1,2
-2.7086,0,2
-1.9346,1,2
-4.045,0,2
4.3769,0,2
-4.8092,0,2
-3.1828,0,2
-6.7017,1,2
-7.5297,1,2
-5.0453,0,2
-6.1335,0,2
-8.2555,0,2
-7.1957,0,2
5.6439,0,2
-2.4835,0,2
3.5969,1,2
-4.8295,0,2
6.517,1,2
4.0604,1,2
-2.969,0,2
6.8955,1,2
-7.0443,0,2
-2.2053,1,2
6.0697,1,2
-8.2382,0,2
-2.1936,0,2
-7.9538,0,2
10.0808,1,2
6.5612,1,2
4.9039,1,2
17.065,1,2
3.0685,1,2
-3.1604,0,2
