t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
1.3578112,1.3286239,0.5295409,-0.19374405,0.3274843,3.9949386,-0.017572284,pp122_control_ans0_att20_acc73.csv,122,control,0,20,73
1.1651998,1.3451158,0.47643468,-0.21610357,-0.046092514,4.1654096,-0.012945801,pp431_guess_ans0_att19_acc64.csv,431,guess,0,19,64
1.3826189,1.3363601,0.5860411,0.06579739,0.5080034,3.302634,0.020953974,pp319_guess_ans0_att20_acc62.csv,319,guess,0,20,62
1.0697129,1.1995517,0.59352195,-0.03355134,0.7098005,2.565912,0.015864106,pp142_control_ans0_att20_acc67.csv,142,control,0,20,67
0.8577945,0.92546445,0.51827097,-0.40453193,0.50965285,1.5936307,0.026285311,pp231_guess_ans0_att20_acc66.csv,231,guess,0,20,66
1.3066783,1.2009875,0.524262,-0.2502176,0.5081751,3.5008981,-0.007886417,pp190_control_ans0_att20_acc77.csv,190,control,0,20,77
2.998195,1.4038122,0.5223531,-0.47571206,0.5686855,5.994639,0.015549153,pp308_control_ans0_att20_acc97.csv,308,control,0,20,97
0.71642184,0.45527247,0.6181511,-0.2929312,0.55229497,1.5222226,-0.0020002027,pp401_guess_ans0_att19_acc64.csv,401,guess,0,19,64
0.84890467,1.0141029,0.47436494,-0.5662789,-0.022519791,2.8629463,-0.009946326,pp164_control_ans0_att20_acc66.csv,164,control,0,20,66
0.73984426,0.95261896,0.4828334,-0.060585808,0.3525772,2.5768769,0.0005328159,pp217_guess_ans0_att19_acc63.csv,217,guess,0,19,63
1.2649604,1.2081181,0.64280015,-0.056214146,0.5376872,3.4754953,0.0116459355,pp451_control_ans0_att20_acc68.csv,451,control,0,20,68
0.7843695,0.6117182,0.52563226,-0.45076787,0.32057047,2.1295807,-0.021909045,pp432_control_ans0_att20_acc70.csv,432,control,0,20,70
4.2163115,1.3879007,0.46612287,-0.6276732,0.7167355,6.9229507,-0.0002641861,pp350_control_ans0_att20_acc99.csv,350,control,0,20,99
0.9275784,1.1548387,0.48451436,-0.4021052,0.3849594,3.199042,-0.003943885,pp286_control_ans0_att20_acc78.csv,286,control,0,20,78
