file,r_alpha_a,r_alpha_t0,r_a_t0,pp,cond,ans,att,acc
pp160_control_ans0_att18_acc59.csv,0.0016892466528793746,-0.011208699518378225,-0.6955403495941107,160,control,0,18,59
pp436_control_ans0_att20_acc70.csv,-0.02099784288578755,0.007495326057160913,-0.4551343506770054,436,control,0,20,70
pp191_guess_ans0_att16_acc60.csv,0.012008721836288741,-0.011445108816786544,-0.49561692972227567,191,guess,0,16,60
pp255_guess_ans0_att19_acc76.csv,-0.005920612339110033,0.0003660875154313955,-0.5742193473564589,255,guess,0,19,76
pp183_guess_ans0_att19_acc80.csv,-0.006175785806563371,0.004869685228034198,-0.44626611532571786,183,guess,0,19,80
pp228_control_ans0_att20_acc76.csv,-0.017869321846705075,0.01899787641451856,-0.5744664614023209,228,control,0,20,76
pp271_guess_ans0_att19_acc65.csv,0.018057053861178243,-0.0019637694512910863,-0.47305441418587657,271,guess,0,19,65
pp237_guess_ans0_att20_acc75.csv,0.004304560504331854,-0.0029588158251298248,-0.6771487178263315,237,guess,0,20,75
pp335_guess_ans0_att20_acc73.csv,-0.03827293880782043,0.01704410600048608,-0.6623270963836563,335,guess,0,20,73
pp279_guess_ans0_att20_acc77.csv,-0.006153101955688999,0.008693282341102677,-0.5603277424575861,279,guess,0,20,77
pp253_guess_ans0_att19_acc64.csv,-0.035062992181441065,0.0201518092501458,-0.5861954323732556,253,guess,0,19,64
pp260_control_ans0_att20_acc91.csv,0.004724658562542631,-0.005304238414204755,-0.48340610883248675,260,control,0,20,91
pp280_control_ans0_att20_acc71.csv,0.038220024057606224,0.0009246417474276224,-0.4763580391233426,280,control,0,20,71
pp422_control_ans0_att20_acc91.csv,-0.017131169863953362,0.022944048640728788,-0.4447288925848297,422,control,0,20,91
pp340_control_ans0_att20_acc72.csv,0.002914850113370978,0.003723023044212253,-0.6954170420737573,340,control,0,20,72
pp242_control_ans0_att20_acc86.csv,0.004998410765586739,-0.0033364334952506926,-0.5028070009932608,242,control,0,20,86
pp120_control_ans0_att20_acc100.csv,0.008177964653219131,0.014250937558950972,-0.5282845621580939,120,control,0,20,100
pp419_guess_ans0_att20_acc66.csv,-0.002425577743795467,-0.0024476374652766977,-0.5960812818132109,419,guess,0,20,66
pp303_guess_ans0_att20_acc92.csv,-0.009407333936700386,0.01635337319639698,-0.49218810646211414,303,guess,0,20,92
pp140_control_ans0_att19_acc65.csv,-0.006356747955706429,0.005633249470681531,-0.76700779240768,140,control,0,19,65
pp144_control_ans0_att20_acc90.csv,-0.03449469827992411,0.029322478472522874,-0.5762725895422014,144,control,0,20,90
pp224_control_ans0_att20_acc82.csv,0.005658723283794245,-0.0025120030134271835,-0.6906849138305621,224,control,0,20,82
pp365_guess_ans0_att20_acc62.csv,0.018670132278184284,-0.008108893708832101,-0.7124396663592506,365,guess,0,20,62
pp135_guess_ans0_att20_acc92.csv,0.02797258839050042,-0.02862798700657337,-0.5135232734812896,135,guess,0,20,92
pp149_guess_ans0_att19_acc92.csv,-0.005160454998663588,0.013185500337831543,-0.6006675136338461,149,guess,0,19,92
pp426_control_ans0_att20_acc85.csv,0.026474546343783073,-0.023667962616308665,-0.6820219075056781,426,control,0,20,85
pp443_guess_ans0_att19_acc64.csv,-0.013033956138468958,0.0023099675580891084,-0.5017155936328601,443,guess,0,19,64
pp218_control_ans0_att18_acc66.csv,0.003713678025902561,-0.006154745992373372,-0.537302962716759,218,control,0,18,66
pp325_guess_ans0_att20_acc75.csv,-0.0004384370594946291,-0.004762419197471693,-0.3160426900257626,325,guess,0,20,75
pp349_guess_ans0_att20_acc82.csv,-0.0025164125960940296,0.0029840281793925396,-0.5784281901507813,349,guess,0,20,82
pp304_control_ans0_att19_acc69.csv,-0.0075636825425366185,-0.0003925416462544249,-0.6210479418142606,304,control,0,19,69
pp225_guess_ans0_att20_acc93.csv,-0.01997791864685598,0.03122198545343884,-0.5342251399370028,225,guess,0,20,93
pp174_control_ans0_att20_acc92.csv,0.008715268694416507,-0.016210077901527318,-0.42014033461074085,174,control,0,20,92
pp210_control_ans0_att20_acc81.csv,-0.0036404670215069417,0.003186355886942001,-0.6744822852714161,210,control,0,20,81
pp246_control_ans0_att19_acc68.csv,-0.001587143007830796,0.006013212889283818,-0.5857865198113299,246,control,0,19,68
pp313_guess_ans0_att20_acc86.csv,0.014024747135489162,-0.034169697510774914,-0.48086770839342924,313,guess,0,20,86
pp212_control_ans0_att20_acc64.csv,-0.01132428326008865,0.006015528031932368,-0.6272158766700535,212,control,0,20,64
pp245_guess_ans0_att20_acc98.csv,-0.016307922179118972,0.004892536107335809,-0.760094497404629,245,guess,0,20,98
pp189_guess_ans0_att16_acc61.csv,0.018089941576517925,-0.0034826063051700096,-0.5620128840193767,189,guess,0,16,61
pp440_control_ans0_att20_acc93.csv,-0.014341383087815737,0.021481198822172882,-0.5021029042222594,440,control,0,20,93
pp247_guess_ans0_att17_acc61.csv,-0.003865539364506061,0.010821444738403777,-0.45084552869031136,247,guess,0,17,61
pp133_guess_ans0_att20_acc70.csv,-0.013495853719613732,0.008677519801833579,-0.5404550467381701,133,guess,0,20,70
pp161_guess_ans0_att20_acc97.csv,0.0010137897964859004,0.009230359540061333,-0.7128326911743642,161,guess,0,20,97
pp206_control_ans0_att20_acc79.csv,0.005566776166531191,-0.0072230245777232345,-0.4845366790035626,206,control,0,20,79
pp125_guess_ans0_att20_acc83.csv,0.016538140607386988,-0.009496514065353352,-0.6773020283495813,125,guess,0,20,83
pp166_control_ans0_att20_acc80.csv,-0.025042858834469203,0.03115490120416337,-0.533732184914161,166,control,0,20,80
pp180_control_ans0_att20_acc72.csv,0.007015479799507215,0.008296830724059073,-0.6705977748497511,180,control,0,20,72
pp264_control_ans0_att20_acc94.csv,-0.023642814456444956,0.04936085841822899,-0.6825920357991224,264,control,0,20,94
pp132_control_ans0_att18_acc69.csv,0.011764519217480977,-0.019215774486651828,-0.5123962333201977,132,control,0,18,69
pp199_guess_ans0_att20_acc68.csv,-0.040284476752140495,0.042595548801237705,-0.941874299965473,199,guess,0,20,68
pp330_control_ans0_att18_acc59.csv,-0.008503084343312544,-0.0025066855442111135,-0.6077153514246891,330,control,0,18,59
pp152_control_ans0_att20_acc60.csv,0.017369407051529177,0.0012831668028492737,-0.41497714113699424,152,control,0,20,60
pp379_guess_ans0_att19_acc74.csv,-0.017214218399423303,0.02549996926379251,-0.4050688149596152,379,guess,0,19,74
