file,r_alpha_a,r_alpha_t0,r_a_t0,pp,cond,ans,att,acc
pp206_control_ans0_att20_acc79.csv,-0.8614269323363017,-0.26482818671851033,0.16095857712302106,206,control,0,20,79
pp125_guess_ans0_att20_acc83.csv,-0.37478657266429916,-0.1732757143817482,-0.5079177885933008,125,guess,0,20,83
pp166_control_ans0_att20_acc80.csv,-0.613859496088279,-0.30548291770052877,-0.03363119494035661,166,control,0,20,80
pp180_control_ans0_att20_acc72.csv,-0.4362893251672428,-0.49978502316169987,-0.145338007816445,180,control,0,20,72
pp264_control_ans0_att20_acc94.csv,-0.3448001763876327,-0.30632166428041707,-0.25199431669350086,264,control,0,20,94
pp132_control_ans0_att18_acc69.csv,-0.7257172755512961,-0.298748686091983,0.2167489346455333,132,control,0,18,69
pp199_guess_ans0_att20_acc68.csv,0.8705058382890509,-0.02587709642475703,-0.44740766730168313,199,guess,0,20,68
pp330_control_ans0_att18_acc59.csv,-0.6975103916966956,-0.2863079874007207,-0.018255110285293356,330,control,0,18,59
pp152_control_ans0_att20_acc60.csv,-0.4393884005822562,-0.41352498056180004,-0.12728611210706967,152,control,0,20,60
pp379_guess_ans0_att19_acc74.csv,-0.7137478132367239,-0.30366627789417516,-0.06531025957713553,379,guess,0,19,74
pp341_guess_ans0_att20_acc69.csv,0.9342318279258571,0.023419395703105344,-0.2256722712060595,341,guess,0,20,69
pp297_guess_ans0_att19_acc69.csv,-0.5117499069688269,-0.013269015623369749,-0.1454646720176368,297,guess,0,19,69
pp146_control_ans0_att17_acc61.csv,-0.19658949990407085,0.028159622642557735,-0.03759737852977951,146,control,0,17,61
pp408_control_ans0_att19_acc70.csv,-0.6030580189247572,-0.14966868511769674,-0.17563886952663146,408,control,0,19,70
pp236_control_ans0_att20_acc81.csv,-0.17276557065479617,-0.14353044681982105,-0.5013051466436828,236,control,0,20,81
pp139_guess_ans0_att20_acc77.csv,0.6839325361507136,-0.1715618681127507,-0.6250167756147438,139,guess,0,20,77
pp311_guess_ans0_att20_acc77.csv,-0.42012181639388985,-0.2165426253408872,-0.4652269083519779,311,guess,0,20,77
pp375_guess_ans0_att20_acc64.csv,0.7462634124132318,-0.20883017257072395,-0.6101052248049643,375,guess,0,20,64
pp441_guess_ans0_att18_acc64.csv,0.8021224410853847,-0.34871851807999277,-0.692729277597739,441,guess,0,18,64
pp355_guess_ans0_att16_acc61.csv,0.8493319260153079,-0.24274421778922842,-0.569458081656045,355,guess,0,16,61
pp327_guess_ans0_att17_acc63.csv,0.7730480450712611,-0.14373378976612775,-0.4816639676448846,327,guess,0,17,63
pp162_control_ans0_att20_acc81.csv,-0.7949511849490694,-0.28406456017931053,0.1317561878173349,162,control,0,20,81
pp130_control_ans0_att20_acc69.csv,0.11310248153607898,-0.0658397271883434,-0.6479968406082565,130,control,0,20,69
pp244_control_ans0_att18_acc65.csv,0.8919631522691756,-0.04637020481825246,-0.29520076320632616,244,control,0,18,65
pp234_control_ans0_att20_acc96.csv,-0.5750378943978315,-0.10859690567362872,-0.3985786836567908,234,control,0,20,96
pp172_control_ans0_att20_acc78.csv,-0.7138840573877328,-0.2522066184310831,-0.02688770020480506,172,control,0,20,78
pp275_guess_ans0_att20_acc86.csv,-0.7141621720765807,0.12063191214658091,-0.5294647706206489,275,guess,0,20,86
pp117_guess_ans0_att12_acc52.csv,-0.5266553625444563,-0.3554079718071488,-0.1399393533608449,117,guess,0,12,52
pp334_control_ans0_att20_acc76.csv,-0.683791559943496,-0.3076107799545882,-0.12816108513587698,334,control,0,20,76
pp377_guess_ans0_att20_acc71.csv,0.6593181036715985,-0.07529363040921443,-0.6272717708857518,377,guess,0,20,71
pp352_control_ans0_att20_acc99.csv,-0.17651362995998826,0.022609413482470864,-0.8823161289955885,352,control,0,20,99
pp397_guess_ans0_att20_acc70.csv,0.40645886886241944,-0.5073567928330929,-0.5565297803512195,397,guess,0,20,70
pp155_guess_ans0_att20_acc70.csv,-0.5149461772323654,-0.052856005289417016,-0.2983990291378034,155,guess,0,20,70
pp372_control_ans0_att20_acc88.csv,-0.8546964825847959,-0.22976514069287285,0.12474776084224673,372,control,0,20,88
pp388_control_ans0_att20_acc75.csv,-0.6406650841559863,-0.5331231962006018,0.04735227390088168,388,control,0,20,75
pp157_guess_ans0_att14_acc57.csv,0.03877926112598193,-0.08544659017656803,-0.4936816006546036,157,guess,0,14,57
pp306_control_ans0_att20_acc97.csv,-0.41463795742759246,-0.17857117936357653,-0.21170570484311219,306,control,0,20,97
pp447_guess_ans0_att20_acc87.csv,-0.8240520222289097,-0.18197693720356248,-0.09611979297032175,447,guess,0,20,87
pp353_guess_ans0_att20_acc75.csv,0.24507458485154138,-0.12550207817470643,-0.7378145835438273,353,guess,0,20,75
pp272_control_ans0_att20_acc91.csv,0.0066060698022793185,0.10280754296604429,-0.21647054771302593,272,control,0,20,91
pp226_control_ans0_att20_acc86.csv,-0.7035360243619535,-0.25329913885033223,0.16707664594929594,226,control,0,20,86
pp268_control_ans0_att20_acc83.csv,-0.3205956809955495,-0.22839549260419154,-0.38145703213425025,268,control,0,20,83
pp429_guess_ans0_att20_acc75.csv,0.15287914736709715,-0.1837176551338067,-0.7005455102338218,429,guess,0,20,75
pp285_guess_ans0_att20_acc71.csv,-0.5607580771407253,-0.37798641835116925,-0.1553365961120108,285,guess,0,20,71
pp390_control_ans0_att19_acc63.csv,0.9005814731835267,-0.026903648700379694,-0.39928570894540105,390,control,0,19,63
pp318_control_ans0_att20_acc87.csv,-0.49062320987802444,0.03913838126221012,-0.5680196198433256,318,control,0,20,87
pp122_control_ans0_att20_acc73.csv,-0.8232788087235007,-0.27716916591853885,0.061461739123496714,122,control,0,20,73
pp431_guess_ans0_att19_acc64.csv,-0.781238833017417,-0.230161286019967,0.07232457517134427,431,guess,0,19,64
pp319_guess_ans0_att20_acc62.csv,-0.40675087906768487,-0.532673038175619,-0.09542705380172686,319,guess,0,20,62
pp142_control_ans0_att20_acc67.csv,0.3974965318610148,-0.3315994271222902,-0.6572404512665515,142,control,0,20,67
pp231_guess_ans0_att20_acc66.csv,0.8453376808574206,-0.09053950059083288,-0.4995497511006653,231,guess,0,20,66
pp190_control_ans0_att20_acc77.csv,-0.2018704778260223,-0.3557272201378322,-0.4582743315053761,190,control,0,20,77
pp308_control_ans0_att20_acc97.csv,-0.5497509430144768,-0.15570386407465775,-0.11223773456753992,308,control,0,20,97
pp401_guess_ans0_att19_acc64.csv,0.9108898947196895,-0.03179133461759836,-0.2771439944583645,401,guess,0,19,64
pp164_control_ans0_att20_acc66.csv,0.21947366777848934,-0.3671119576918889,-0.6507320213394966,164,control,0,20,66
pp217_guess_ans0_att19_acc63.csv,-0.1437986455870439,-0.18017039606193225,-0.4136022521591358,217,guess,0,19,63
pp451_control_ans0_att20_acc68.csv,-0.4903244420402698,-0.40806316153252203,-0.00855303165270072,451,control,0,20,68
pp432_control_ans0_att20_acc70.csv,0.7303132912172843,-0.28879104674847533,-0.6196248951817168,432,control,0,20,70
pp290_control_ans0_att16_acc57.csv,-0.7046361723902205,0.013193631863711908,-0.2095276368668305,290,control,0,16,57
pp350_control_ans0_att20_acc99.csv,-0.35648576046376584,-0.24008900818602685,-0.2753861233043833,350,control,0,20,99
pp286_control_ans0_att20_acc78.csv,-0.6526059021539494,-0.25438154208540764,-0.22192361651825476,286,control,0,20,78
pp284_control_ans0_att19_acc70.csv,-0.7718778030729135,-0.29674439134262276,0.046445870519208954,284,control,0,19,70
pp143_guess_ans0_att19_acc82.csv,-0.569770285502301,-0.2827583895211508,0.08313878462806563,143,guess,0,19,82
pp370_control_ans0_att20_acc65.csv,-0.5905823134767807,-0.596505492012979,0.10304368788525041,370,control,0,20,65
pp403_guess_ans0_att20_acc68.csv,0.7695540493535845,-0.16683157826619677,-0.5912355469449969,403,guess,0,20,68
pp192_control_ans0_att20_acc83.csv,-0.7595521609125632,-0.26604431308918963,-0.0847638015649651,192,control,0,20,83
pp281_guess_ans0_att20_acc72.csv,0.6362609072928371,-0.2711112955594315,-0.5990314310155958,281,guess,0,20,72
pp405_guess_ans0_att20_acc79.csv,-0.780370964334682,-0.22512490900666443,-0.055877180411337525,405,guess,0,20,79
pp195_guess_ans0_att20_acc76.csv,-0.7587416063966561,-0.31917412215523705,-0.01829712040742221,195,guess,0,20,76
pp239_guess_ans0_att20_acc68.csv,0.46921062093699817,0.09200383273620445,-0.6263268985253474,239,guess,0,20,68
pp321_guess_ans0_att16_acc61.csv,0.6207852846679678,-0.22432576301277277,-0.48306408599233464,321,guess,0,16,61
pp288_control_ans0_att20_acc79.csv,-0.7433634904512394,-0.29140632028001046,-0.06553246591204989,288,control,0,20,79
pp156_control_ans0_att19_acc97.csv,-0.4477352101902508,0.059531537379023225,-0.7218064067009837,156,control,0,19,97
pp176_control_ans0_att20_acc70.csv,0.5955495092335183,-0.16502553019085098,-0.660374560317768,176,control,0,20,70
pp194_control_ans0_att20_acc88.csv,-0.8499561383431933,-0.2765624292133441,0.17554151091826226,194,control,0,20,88
pp257_guess_ans0_att18_acc56.csv,0.9318395355795855,-0.21543336730970813,-0.38149931254648806,257,guess,0,18,56
pp121_guess_ans0_att20_acc69.csv,-0.3807617226818085,-0.26534118671228885,-0.20415536777898138,121,guess,0,20,69
pp197_guess_ans0_att20_acc74.csv,-0.4815411094441264,-0.48605647760339843,-0.14641891887248945,197,guess,0,20,74
pp170_control_ans0_att14_acc55.csv,0.42683104276824296,-0.548655054640846,-0.7268360346508117,170,control,0,14,55
pp233_guess_ans0_att19_acc93.csv,-0.7149125588864129,-0.20556487261902556,-0.021248908608953673,233,guess,0,19,93
pp273_guess_ans0_att20_acc82.csv,-0.1392499324467002,0.10180797585074812,-0.705614441930059,273,guess,0,20,82
pp131_guess_ans0_att18_acc65.csv,0.7379038858813202,-0.2148412192422869,-0.6667095275081805,131,guess,0,18,65
pp294_control_ans0_att20_acc65.csv,0.7141024080420061,-0.19693289517594875,-0.5177018156827867,294,control,0,20,65
pp227_guess_ans0_att20_acc70.csv,0.8221582198766941,-0.10603672404742341,-0.39506022633281906,227,guess,0,20,70
pp427_guess_ans0_att18_acc55.csv,-0.0358876896837404,-0.623146465134484,-0.39622657659097466,427,guess,0,18,55
