file,r_alpha_a,r_alpha_t0,r_a_t0,pp,cond,ans,att,acc
pp109_control_ans0_att20_acc100.csv,0.01931930817454133,-0.0009543766589287093,-0.612945461869053,109,control,0,20,100
pp560_guess_ans0_att18_acc62.csv,-0.001975593764350671,-0.0035204209372005405,-0.9126258693856322,560,guess,0,18,62
pp38_guess_ans0_att13_acc51.csv,-0.012582406283734873,0.019137416386816396,-0.6490111449355521,38,guess,0,13,51
pp355_control_ans0_att19_acc74.csv,-0.015998970806640186,0.007497644488720304,-0.5199180653971459,355,control,0,19,74
pp218_guess_ans0_att17_acc52.csv,-0.009009455347883713,-0.0034365448985975325,-0.7541971781509595,218,guess,0,17,52
pp375_control_ans0_att19_acc66.csv,-0.004460393159881159,0.01637467030640066,-0.5440718963218582,375,control,0,19,66
pp74_guess_ans0_att20_acc76.csv,0.010917854699716928,-0.020293835458437246,-0.6047660534807608,74,guess,0,20,76
pp500_guess_ans0_att20_acc67.csv,0.01583490849959268,0.0010895765967933967,-0.7370314220700878,500,guess,0,20,67
pp168_guess_ans0_att20_acc79.csv,-0.011865296898624639,-0.002597344413817886,-0.6166006860143607,168,guess,0,20,79
pp401_control_ans0_att18_acc61.csv,0.028151107429407178,-0.01305642985575441,-0.7263461850783284,401,control,0,18,61
pp19_control_ans0_att12_acc52.csv,0.0008886355736006911,0.014275426193658724,-0.8400278262550405,19,control,0,12,52
pp317_control_ans0_att20_acc73.csv,0.002731423231727761,0.019161645325071475,-0.6080820308924912,317,control,0,20,73
pp509_control_ans0_att20_acc96.csv,-0.003507134322806067,0.003886202857185069,-0.7645124561531659,509,control,0,20,96
pp372_guess_ans0_att19_acc89.csv,-0.026008240662314216,0.00917668383479706,-0.5513655351302374,372,guess,0,19,89
pp382_guess_ans0_att19_acc60.csv,0.0017535240515126887,-0.012090005114547615,-0.4447667888389332,382,guess,0,19,60
pp179_control_ans0_att20_acc68.csv,0.018349268226539886,-0.017498312202980097,-0.4853701332142298,179,control,0,20,68
pp234_guess_ans0_att19_acc72.csv,0.00779456952812187,0.0014860169376962956,-0.3535138453919411,234,guess,0,19,72
pp272_guess_ans0_att19_acc56.csv,0.018738419689011986,-0.011354988299022852,-0.6184544566726146,272,guess,0,19,56
pp534_guess_ans0_att18_acc57.csv,-0.00031291875968167843,-0.008603600348613084,-0.7972602266126874,534,guess,0,18,57
pp78_guess_ans0_att20_acc69.csv,0.029241331101080344,-0.00790935023505871,-0.7269337158536464,78,guess,0,20,69
pp283_control_ans0_att20_acc78.csv,-0.009605082079035009,0.004251918427012725,-0.6530461295225246,283,control,0,20,78
pp162_guess_ans0_att15_acc60.csv,0.01213224404832977,-0.00874669401232018,-0.7003105371477587,162,guess,0,15,60
pp167_control_ans0_att20_acc96.csv,-0.0007284306647074431,0.011020000670448494,-0.7110571833949039,167,control,0,20,96
pp387_control_ans0_att20_acc62.csv,-0.0003725497585376642,0.010530107758366979,-0.5343495525137606,387,control,0,20,62
pp66_guess_ans0_att20_acc75.csv,-0.0038410287196715136,0.020510999049188065,-0.5346480097652727,66,guess,0,20,75
pp556_guess_ans0_att20_acc81.csv,-0.004597139793043077,0.004721792298073424,-0.727575217232063,556,guess,0,20,81
pp582_guess_ans0_att20_acc64.csv,0.0035125578633712537,-0.010043730384717649,-0.8678762235373826,582,guess,0,20,64
pp53_control_ans0_att19_acc68.csv,-0.01070563132195156,0.006308285878512333,-0.5705414998022716,53,control,0,19,68
