t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
0.71453017,0.82938087,0.6021045,-0.30527267,0.06443927,2.315816,1.1120427,pp131_control_ans0_att18_acc60.csv,131,control,0,18,60
0.7152089,0.40363786,0.61263365,-0.7080038,0.14099766,1.7663571,1.4442203,pp517_control_ans0_att19_acc70.csv,517,control,0,19,70
0.6400879,0.7421952,0.66320467,-0.092915036,0.11308925,2.5892842,1.1350957,pp264_guess_ans0_att20_acc59.csv,264,guess,0,20,59
2.9308968,1.3583329,0.7279043,-0.24489401,-0.23242818,8.427753,1.9582912,pp437_control_ans0_att20_acc88.csv,437,control,0,20,88
0.6969172,0.81457347,0.4703042,0.12691852,0.3072714,1.1349669,1.4485035,pp96_guess_ans0_att12_acc52.csv,96,guess,0,12,52
0.8357126,1.3605016,0.7747802,-0.05957757,0.25898683,4.2472486,1.3590249,pp377_control_ans0_att18_acc60.csv,377,control,0,18,60
1.4115986,1.4133337,0.7340355,-0.3298728,0.31377447,4.3197517,1.2075517,pp221_control_ans0_att20_acc69.csv,221,control,0,20,69
0.7092957,0.30346963,0.35036922,-0.5749149,-0.12320501,1.938541,1.6217986,pp299_control_ans0_att12_acc59.csv,299,control,0,12,59
1.8993905,1.2722558,0.5981943,-0.8376555,0.48314497,3.9713316,1.06884,pp227_control_ans0_att19_acc75.csv,227,control,0,19,75
0.68248296,0.4048632,0.57221264,0.0520244,0.12779236,1.7728846,1.3059852,pp548_guess_ans0_att14_acc53.csv,548,guess,0,14,53
7.0443835,1.4393231,0.6461904,-0.6309139,0.43770275,7.8922,1.9940901,pp595_control_ans0_att20_acc100.csv,595,control,0,20,100
0.98085237,1.437337,0.6675043,-0.063576885,-0.17463572,6.340081,1.0943379,pp606_guess_ans0_att12_acc51.csv,606,guess,0,12,51
1.4539684,1.3960001,0.4113183,-0.1499495,0.22626665,3.2762003,1.1763163,pp35_control_ans0_att16_acc59.csv,35,control,0,16,59
0.5044579,0.821167,0.6330934,0.16451557,0.17100926,1.4268744,1.1635588,pp128_guess_ans0_att16_acc53.csv,128,guess,0,16,53
0.8764719,1.3956056,0.5527248,-0.34131542,0.17777404,5.8601894,1.0367305,pp528_guess_ans0_att17_acc68.csv,528,guess,0,17,68
0.94118166,1.2185562,0.53863114,-0.18973064,0.28071806,3.078895,1.2070115,pp280_guess_ans0_att14_acc64.csv,280,guess,0,14,64
