t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
2.324255,1.4259826,0.5350029,-0.5837035,0.43299478,7.0466204,1.1169454,pp349_guess_ans0_att20_acc82.csv,349,guess,0,20,82
0.96408474,0.46875957,0.41924623,-0.18513249,0.41962504,3.0737338,1.2855952,pp304_control_ans0_att19_acc69.csv,304,control,0,19,69
3.5627642,1.39698,0.50992733,-0.73876274,0.62016875,6.564843,1.597086,pp225_guess_ans0_att20_acc93.csv,225,guess,0,20,93
4.0999036,1.4335319,0.6539819,-0.6255854,0.13768838,7.6846857,1.7068835,pp174_control_ans0_att20_acc92.csv,174,control,0,20,92
1.3010327,1.4086572,0.52904826,-0.3250128,0.28078133,3.6450145,1.729267,pp210_control_ans0_att20_acc81.csv,210,control,0,20,81
1.1975896,1.285248,0.35059032,-0.42303512,0.26183817,2.6149626,1.7660842,pp246_control_ans0_att19_acc68.csv,246,control,0,19,68
3.2929769,1.3988131,0.48455253,-0.68165946,0.29618788,7.199218,1.4854087,pp313_guess_ans0_att20_acc86.csv,313,guess,0,20,86
1.2058481,1.2759581,0.559306,-0.014052812,0.39341995,3.4296293,1.5027522,pp212_control_ans0_att20_acc64.csv,212,control,0,20,64
2.955324,1.1540483,0.4577974,-1.1846576,1.1970257,7.2884765,1.5870787,pp245_guess_ans0_att20_acc98.csv,245,guess,0,20,98
1.6556385,1.425756,0.66593075,-0.35529697,0.09336185,5.5951533,1.0622021,pp189_guess_ans0_att16_acc61.csv,189,guess,0,16,61
3.8764036,1.4056327,0.58771783,-0.62169725,0.36316666,6.832472,1.6545618,pp440_control_ans0_att20_acc93.csv,440,control,0,20,93
0.90560496,1.3754286,0.73254395,-0.12511927,0.054334566,3.540649,1.1117182,pp247_guess_ans0_att17_acc61.csv,247,guess,0,17,61
0.98236287,0.92586523,0.4114877,-0.22533786,0.59310174,4.0189037,1.119331,pp133_guess_ans0_att20_acc70.csv,133,guess,0,20,70
4.3603625,1.0291444,0.5013737,-0.80420166,0.8524373,6.364129,1.8099395,pp161_guess_ans0_att20_acc97.csv,161,guess,0,20,97
2.5846639,1.4213325,0.40641543,-0.47618595,0.0684954,6.038767,1.4717298,pp206_control_ans0_att20_acc79.csv,206,control,0,20,79
0.99318683,0.8335637,0.44061342,-0.23005241,0.78202593,3.5429683,1.7910967,pp125_guess_ans0_att20_acc83.csv,125,guess,0,20,83
0.7761478,0.26158857,0.39032272,-0.31488433,0.70361376,3.2454715,1.3958997,pp166_control_ans0_att20_acc80.csv,166,control,0,20,80
1.0393211,1.0307869,0.5828248,-0.16384847,0.4743787,3.1597035,1.5544589,pp180_control_ans0_att20_acc72.csv,180,control,0,20,72
2.7961636,1.3574092,0.54460704,-1.562328,1.1016828,7.2758474,1.2696321,pp264_control_ans0_att20_acc94.csv,264,control,0,20,94
2.4696016,1.4307222,0.41887876,-0.38060573,0.04494523,7.345682,1.1748891,pp132_control_ans0_att18_acc69.csv,132,control,0,18,69
1.0279423,1.0126442,0.5130501,-0.8404613,0.3955823,0.7684443,1.6046491,pp199_guess_ans0_att20_acc68.csv,199,guess,0,20,68
1.38943,1.394731,0.47192726,-0.23699504,0.07152532,4.5404134,1.1253766,pp330_control_ans0_att18_acc59.csv,330,control,0,18,59
0.7824929,0.44698173,0.6751396,-0.40689757,-0.16094902,3.030716,1.451758,pp152_control_ans0_att20_acc60.csv,152,control,0,20,60
0.92358035,0.96209687,0.36902744,-0.28069046,0.43817338,3.6700535,1.2659974,pp379_guess_ans0_att19_acc74.csv,379,guess,0,19,74
0.6977611,0.42870575,0.5648147,-0.70878196,0.37312585,0.92679375,1.5325441,pp341_guess_ans0_att20_acc69.csv,341,guess,0,20,69
1.3764462,1.4351428,0.5298155,-0.23114057,-0.030563934,6.184729,1.0499616,pp297_guess_ans0_att19_acc69.csv,297,guess,0,19,69
1.4483094,1.4333496,0.6478012,-0.2051499,-0.47066402,7.785537,1.3588043,pp146_control_ans0_att17_acc61.csv,146,control,0,17,61
1.2523433,1.3963035,0.50733054,-0.26833168,0.3335224,5.4454823,1.0650967,pp408_control_ans0_att19_acc70.csv,408,control,0,19,70
1.7143328,1.2732742,0.3811788,-0.6577295,0.44135824,3.1102688,1.8452402,pp236_control_ans0_att20_acc81.csv,236,control,0,20,81
1.7668637,1.3832507,0.38997123,-0.24997419,1.2392623,1.6154171,1.751475,pp139_guess_ans0_att20_acc77.csv,139,guess,0,20,77
0.99869883,1.0798885,0.5250634,-0.42641744,0.44968292,2.884427,1.4537483,pp311_guess_ans0_att20_acc77.csv,311,guess,0,20,77
0.79213595,0.56234944,0.5716797,-0.05192331,0.50649095,1.871691,1.753202,pp375_guess_ans0_att20_acc64.csv,375,guess,0,20,64
0.9951403,0.64310247,0.46924388,-0.43565053,0.085423015,1.7347571,1.5227994,pp441_guess_ans0_att18_acc64.csv,441,guess,0,18,64
0.78917134,0.59047395,0.5472248,-0.096347444,0.35240036,1.4617966,1.374196,pp355_guess_ans0_att16_acc61.csv,355,guess,0,16,61
0.75255984,0.8539481,0.63358897,-0.13696387,0.4027475,1.7708336,1.570341,pp327_guess_ans0_att17_acc63.csv,327,guess,0,17,63
1.5071014,1.4330667,0.43259403,-0.44056585,0.19995405,5.2017927,1.2022556,pp162_control_ans0_att20_acc81.csv,162,control,0,20,81
1.9632541,1.3767987,0.5503749,-0.5079372,0.34669188,1.8995111,1.1431025,pp130_control_ans0_att20_acc69.csv,130,control,0,20,69
0.6819143,0.7645558,0.6065332,-0.26995033,0.4526966,1.2851957,1.6382313,pp244_control_ans0_att18_acc65.csv,244,control,0,18,65
2.5042915,1.079229,0.4873815,-0.8873678,0.9957243,7.1150227,1.5644505,pp234_control_ans0_att20_acc96.csv,234,control,0,20,96
2.6504426,1.4041789,0.5982397,-0.1918815,0.75714767,4.37767,1.7331032,pp172_control_ans0_att20_acc78.csv,172,control,0,20,78
1.1487657,1.2015634,0.5836336,-0.8994927,0.5755249,3.824701,1.3494747,pp275_guess_ans0_att20_acc86.csv,275,guess,0,20,86
1.3064538,1.0643463,0.5127599,-0.1164246,-0.040107276,3.6988554,1.1147382,pp117_guess_ans0_att12_acc52.csv,117,guess,0,12,52
0.9829025,1.0594053,0.54722697,-0.33059767,0.43098456,3.4942636,1.3459743,pp334_control_ans0_att20_acc76.csv,334,control,0,20,76
1.1308225,1.1880808,0.53130233,-0.44571787,0.40663737,1.6264075,1.4943624,pp377_guess_ans0_att20_acc71.csv,377,guess,0,20,71
3.612393,0.5829669,0.53168595,-1.7922192,1.3499979,6.267145,1.7027209,pp352_control_ans0_att20_acc99.csv,352,control,0,20,99
0.7830784,0.2652339,0.50664216,-0.14232378,0.40298468,2.8098722,1.8463242,pp397_guess_ans0_att20_acc70.csv,397,guess,0,20,70
0.83268625,1.0846808,0.69891876,-0.50704443,0.008752852,5.173141,1.0466707,pp155_guess_ans0_att20_acc70.csv,155,guess,0,20,70
2.1895213,1.4030421,0.4644691,-0.59719026,0.5448036,6.5916133,1.3999053,pp372_control_ans0_att20_acc88.csv,372,control,0,20,88
1.231463,0.8680042,0.51368576,-0.19591357,0.48283505,3.6568055,1.5714979,pp388_control_ans0_att20_acc75.csv,388,control,0,20,75
0.6697701,0.76239115,0.6742339,-0.2409728,0.04463394,2.1395907,1.1051278,pp157_guess_ans0_att14_acc57.csv,157,guess,0,14,57
4.8392987,1.3768156,0.555854,-0.77714795,0.67469823,7.6500173,1.8270572,pp306_control_ans0_att20_acc97.csv,306,control,0,20,97
1.1906465,1.2397288,0.46871397,-0.63704485,0.45990527,4.7476554,1.5936614,pp447_guess_ans0_att20_acc87.csv,447,guess,0,20,87
0.99706143,0.8341164,0.45004869,-0.27140564,0.5994402,2.4388628,1.7100185,pp353_guess_ans0_att20_acc75.csv,353,guess,0,20,75
5.885415,1.4388216,0.757982,-0.46926162,-0.4770585,7.7681885,1.862459,pp272_control_ans0_att20_acc91.csv,272,control,0,20,91
3.1020973,1.4213759,0.6599701,-0.5720127,0.14684185,7.465906,1.404326,pp226_control_ans0_att20_acc86.csv,226,control,0,20,86
4.2403073,1.390858,0.46488392,-0.21509749,0.47362617,4.0973434,1.8996592,pp268_control_ans0_att20_acc83.csv,268,control,0,20,83
1.3269985,1.2869343,0.5575981,-0.5374625,0.449043,2.234733,1.514407,pp429_guess_ans0_att20_acc75.csv,429,guess,0,20,75
1.1498996,1.3092558,0.582748,-0.30224806,0.30995348,3.201334,1.3022752,pp285_guess_ans0_att20_acc71.csv,285,guess,0,20,71
0.80091953,0.5210767,0.62059903,-0.3422896,0.7917236,0.6644872,1.711297,pp390_control_ans0_att19_acc63.csv,390,control,0,19,63
6.327592,1.3740664,0.48147178,-0.48472807,0.9831128,3.1909163,1.7576816,pp318_control_ans0_att20_acc87.csv,318,control,0,20,87
1.6779691,1.4042879,0.5961492,-0.32474425,0.3259028,4.6525345,1.3251736,pp122_control_ans0_att20_acc73.csv,122,control,0,20,73
1.5460489,1.4001267,0.4076345,-0.40466174,0.057415895,5.666719,1.1388211,pp431_guess_ans0_att19_acc64.csv,431,guess,0,19,64
1.5321813,1.3511238,0.634404,0.052552223,0.43944433,3.2325175,1.7042193,pp319_guess_ans0_att20_acc62.csv,319,guess,0,20,62
1.1137587,1.1610585,0.6395306,-0.09343853,0.60595226,2.4371347,1.8111591,pp142_control_ans0_att20_acc67.csv,142,control,0,20,67
0.8721919,0.90715665,0.53304654,-0.32834882,0.40955138,1.2223276,1.4400796,pp231_guess_ans0_att20_acc66.csv,231,guess,0,20,66
1.34882,1.0288508,0.50617605,-0.21508716,0.5238263,3.4643853,1.8250879,pp190_control_ans0_att20_acc77.csv,190,control,0,20,77
3.1093042,1.383908,0.52492976,-0.6186903,0.79538786,7.541925,1.742434,pp308_control_ans0_att20_acc97.csv,308,control,0,20,97
0.72083986,0.47259262,0.6690373,-0.2879885,0.4365545,1.2872224,1.6783413,pp401_guess_ans0_att19_acc64.csv,401,guess,0,19,64
0.8690077,0.7744381,0.4696571,-0.5532476,-0.02370869,2.772425,1.7890557,pp164_control_ans0_att20_acc66.csv,164,control,0,20,66
0.7522153,0.65578365,0.49180636,-0.121975586,0.40948173,2.5062091,1.1554536,pp217_guess_ans0_att19_acc63.csv,217,guess,0,19,63
1.462114,1.3782299,0.7160624,-0.1345944,0.44953993,3.528797,1.7638422,pp451_control_ans0_att20_acc68.csv,451,control,0,20,68
0.780824,0.37784225,0.5323656,-0.41758057,0.31948656,1.8886367,1.540985,pp432_control_ans0_att20_acc70.csv,432,control,0,20,70
1.1221392,1.4123814,0.7806357,-0.07811391,0.18452977,5.3521576,1.1759127,pp290_control_ans0_att16_acc57.csv,290,control,0,16,57
4.385923,1.3381578,0.466744,-0.68829113,0.84894025,7.606361,1.8674154,pp350_control_ans0_att20_acc99.csv,350,control,0,20,99
0.9814908,0.81100667,0.4910787,-0.4848652,0.43294942,3.3789122,1.4359827,pp286_control_ans0_att20_acc78.csv,286,control,0,20,78
1.6608317,1.3944796,0.6761015,-0.23652844,0.46622804,4.1480246,1.3745184,pp284_control_ans0_att19_acc70.csv,284,control,0,19,70
1.828344,1.3780543,0.57033414,-0.61264235,0.15225336,7.649911,1.1780306,pp143_guess_ans0_att19_acc82.csv,143,guess,0,19,82
1.2864748,1.1130016,0.60842997,-0.16497198,0.26033512,3.5398788,1.5812576,pp370_control_ans0_att20_acc65.csv,370,control,0,20,65
0.8429899,0.71446383,0.4736088,-0.3981969,0.33528024,1.584536,1.4098427,pp403_guess_ans0_att20_acc68.csv,403,guess,0,20,68
1.6448289,1.314805,0.54277146,-0.4482459,0.47341818,4.3337984,1.6658369,pp192_control_ans0_att20_acc83.csv,192,control,0,20,83
1.8146862,1.3774303,0.34308842,-0.9335246,0.36107868,1.8068897,1.6337719,pp281_guess_ans0_att20_acc72.csv,281,guess,0,20,72
0.8265812,0.8253527,0.5505937,-0.4079053,0.5164413,4.046049,1.3491608,pp405_guess_ans0_att20_acc79.csv,405,guess,0,20,79
1.0175519,1.2629889,0.50609934,-0.27737814,0.5027741,3.987429,1.3024436,pp195_guess_ans0_att20_acc76.csv,195,guess,0,20,76
1.1158931,1.0713298,0.56338555,-0.41083002,0.4864708,1.172231,1.1610515,pp239_guess_ans0_att20_acc68.csv,239,guess,0,20,68
0.74904144,0.76714724,0.6875738,-0.15829588,0.2648386,2.022536,1.5446056,pp321_guess_ans0_att16_acc61.csv,321,guess,0,16,61
1.6853365,1.2315342,0.42068326,-0.3960649,0.57216674,3.8805883,1.4904026,pp288_control_ans0_att20_acc79.csv,288,control,0,20,79
5.555676,0.97865087,0.51129913,-0.980749,1.0019767,6.836242,1.7521893,pp156_control_ans0_att19_acc97.csv,156,control,0,19,97
1.3495237,1.2878603,0.4742001,-0.3286022,0.48383805,1.7475693,1.3896532,pp176_control_ans0_att20_acc70.csv,176,control,0,20,70
1.5322295,1.4104347,0.42123866,-0.4877698,0.32332647,6.46451,1.2409811,pp194_control_ans0_att20_acc88.csv,194,control,0,20,88
0.69818026,0.61303306,0.41647485,-0.075821474,0.21659258,1.2988992,1.5200391,pp257_guess_ans0_att18_acc56.csv,257,guess,0,18,56
0.7501633,0.77873194,0.39393416,-0.5811174,0.18959983,2.7276037,1.3092085,pp121_guess_ans0_att20_acc69.csv,121,guess,0,20,69
1.0635548,1.0242401,0.5292184,-0.5003538,0.08076253,3.712371,1.7441468,pp197_guess_ans0_att20_acc74.csv,197,guess,0,20,74
1.2096295,1.1166097,0.46689692,0.024503408,0.14362493,2.816343,1.7662385,pp170_control_ans0_att14_acc55.csv,170,control,0,14,55
3.736081,1.381729,0.50614846,-0.599877,0.64516413,7.3059072,1.6043128,pp233_guess_ans0_att19_acc93.csv,233,guess,0,19,93
1.227627,1.0394057,0.40882137,-0.61748004,0.6613822,2.4089634,1.691029,pp273_guess_ans0_att20_acc82.csv,273,guess,0,20,82
0.89238405,0.9300049,0.473558,-0.05616175,0.5117098,1.6160225,1.4023445,pp131_guess_ans0_att18_acc65.csv,131,guess,0,18,65
0.72018236,0.5124946,0.580304,-0.11050201,0.47118765,1.933412,1.6700314,pp294_control_ans0_att20_acc65.csv,294,control,0,20,65
0.69069046,0.4443283,0.50090283,-0.4697462,0.42478657,1.5563384,1.6803377,pp227_guess_ans0_att20_acc70.csv,227,guess,0,20,70
1.2111564,1.2096604,0.40635404,-0.1784347,0.028431889,2.8290546,1.4199376,pp427_guess_ans0_att18_acc55.csv,427,guess,0,18,55
