t0,st0,zr,v0,v1,a,alpha,file,pp,cond,ans,att,acc
5.81956,1.0612833,0.5762791,-0.7329364,0.5061262,5.234214,0.008318596,pp109_control_ans0_att20_acc100.csv,109,control,0,20,100
1.0450181,1.2992438,0.50014836,0.123826124,0.9716863,1.316825,-0.022638513,pp560_guess_ans0_att18_acc62.csv,560,guess,0,18,62
0.55898774,1.3183911,0.56399083,-0.17591469,-0.2469736,3.614171,0.0081445305,pp38_guess_ans0_att13_acc51.csv,38,guess,0,13,51
2.0344357,1.4045753,0.46403575,-0.15880656,0.083556,4.318597,-0.014243346,pp355_control_ans0_att19_acc74.csv,355,control,0,19,74
0.5560382,0.62683606,0.38071474,-0.09798072,0.008849533,2.3415704,0.01653405,pp218_guess_ans0_att17_acc52.csv,218,guess,0,17,52
0.6467915,1.3710374,0.51668215,-0.12210305,0.115606986,3.8092265,-0.005152551,pp375_control_ans0_att19_acc66.csv,375,control,0,19,66
1.1001531,1.3358855,0.52010995,-0.39635336,0.099204965,4.272177,-0.009875529,pp74_guess_ans0_att20_acc76.csv,74,guess,0,20,76
0.8374457,0.7941858,0.5787549,-0.18743326,0.65431076,1.9242406,0.018221699,pp500_guess_ans0_att20_acc67.csv,500,guess,0,20,67
0.96216345,1.3272178,0.49256754,-0.42484713,0.28439865,3.9138997,0.00897593,pp168_guess_ans0_att20_acc79.csv,168,guess,0,20,79
0.6986919,1.1453984,0.49968824,0.009054159,0.606624,1.7558426,0.039981037,pp401_control_ans0_att18_acc61.csv,401,control,0,18,61
0.072473995,0.8055235,0.58094454,-0.13461395,0.033479437,2.6619818,-0.0074022133,pp19_control_ans0_att12_acc52.csv,19,control,0,12,52
1.8898488,1.3810394,0.54031295,-0.21622229,0.27374884,4.0486393,0.00017590419,pp317_control_ans0_att20_acc73.csv,317,control,0,20,73
5.269699,1.3921533,0.49514493,-0.6890228,0.6908134,6.198223,-0.00014930536,pp509_control_ans0_att20_acc96.csv,509,control,0,20,96
2.125317,1.401344,0.5330424,-0.44102812,0.29676622,4.7765756,-0.005239441,pp372_guess_ans0_att19_acc89.csv,372,guess,0,19,89
0.7717941,1.2622143,0.5016949,-0.18955247,-0.1304919,4.2256894,-0.004935826,pp382_guess_ans0_att19_acc60.csv,382,guess,0,19,60
0.70174974,0.76235145,0.52967215,-0.3290391,0.20126219,2.7059305,0.012860575,pp179_control_ans0_att20_acc68.csv,179,control,0,20,68
0.70649266,1.0445515,0.5226054,-0.19181901,0.2851125,3.7273579,-0.0035978013,pp234_guess_ans0_att19_acc72.csv,234,guess,0,19,72
0.7746146,1.2270039,0.44420767,0.4529373,1.0523641,2.4016778,-0.016258243,pp272_guess_ans0_att19_acc56.csv,272,guess,0,19,56
0.15052988,1.005522,0.48577958,-0.013344514,0.19587424,2.718533,0.027928183,pp534_guess_ans0_att18_acc57.csv,534,guess,0,18,57
0.9424965,1.1648788,0.5379857,-0.35392016,0.32905483,2.370608,-0.021855759,pp78_guess_ans0_att20_acc69.csv,78,guess,0,20,69
1.0280771,1.2011601,0.4506894,-0.2645266,0.3447134,3.794936,-0.024847051,pp283_control_ans0_att20_acc78.csv,283,control,0,20,78
0.3093795,1.3889858,0.7187532,-0.23673198,-0.19377865,3.7021642,0.022642026,pp162_guess_ans0_att15_acc60.csv,162,guess,0,15,60
