file,r_alpha_a,r_alpha_t0,r_a_t0,pp,cond,ans,att,acc
pp160_control_ans0_att18_acc59.csv,0.0034690252948090445,-0.02110676642870165,-0.6620146035423415,160,control,0,18,59
pp253_guess_ans0_att19_acc63.csv,-0.013866066573795473,0.005750521776314056,-0.5798118723524394,253,guess,0,19,63
pp436_control_ans0_att20_acc70.csv,-0.017613935318994127,0.0020027091179750517,-0.48532768663682935,436,control,0,20,70
pp255_guess_ans0_att19_acc76.csv,0.023312941247370378,-0.011774054182123118,-0.5259745476943978,255,guess,0,19,76
pp183_guess_ans0_att19_acc80.csv,0.017822138690805168,-0.028959464861614246,-0.46591550245227026,183,guess,0,19,80
pp228_control_ans0_att20_acc76.csv,-0.015511198674440587,0.0219723380724222,-0.5834415321308962,228,control,0,20,76
pp271_guess_ans0_att19_acc65.csv,0.0016034671970733437,-0.02418119174642542,-0.45731265732097126,271,guess,0,19,65
pp237_guess_ans0_att20_acc75.csv,-0.03144107733034869,0.0024375206822727885,-0.6685678643374857,237,guess,0,20,75
pp335_guess_ans0_att20_acc73.csv,0.011728426502866707,-0.011675236868395361,-0.6650954326851072,335,guess,0,20,73
pp279_guess_ans0_att20_acc77.csv,-0.006824631946301077,0.0035998268435607638,-0.546045751060519,279,guess,0,20,77
pp260_control_ans0_att20_acc91.csv,0.016297506531625656,-0.01013792553256689,-0.45711552718806264,260,control,0,20,91
pp280_control_ans0_att20_acc71.csv,-0.003965822641840009,0.003897803379722294,-0.45669607081681124,280,control,0,20,71
pp422_control_ans0_att20_acc91.csv,-0.012044355177054674,0.0016214713290404058,-0.4858104728002676,422,control,0,20,91
pp340_control_ans0_att20_acc72.csv,0.009756215593842708,-0.017939497050622914,-0.7063842585397344,340,control,0,20,72
pp242_control_ans0_att20_acc86.csv,-0.0063377679265006065,0.0017470438270045297,-0.49171574458883377,242,control,0,20,86
pp120_control_ans0_att20_acc100.csv,0.0051042008677178435,0.016367912128323604,-0.517347594697337,120,control,0,20,100
pp419_guess_ans0_att20_acc66.csv,0.004413668256255523,-0.008645304896282938,-0.6050461852280264,419,guess,0,20,66
pp303_guess_ans0_att20_acc92.csv,-0.008008743070001148,0.019909867639703573,-0.48226584170866277,303,guess,0,20,92
pp140_control_ans0_att19_acc65.csv,0.006969083692786912,-0.007637460500074987,-0.7699582491246165,140,control,0,19,65
pp144_control_ans0_att20_acc90.csv,-0.01570581009675225,0.03275219696137446,-0.5682810669220979,144,control,0,20,90
pp224_control_ans0_att20_acc82.csv,-0.017400986272576986,0.01674326469726066,-0.6934453609652739,224,control,0,20,82
pp365_guess_ans0_att20_acc62.csv,-0.02346534635988996,0.022674041730266048,-0.6983856369505841,365,guess,0,20,62
pp135_guess_ans0_att20_acc92.csv,0.004203718440780595,-0.012455474913894631,-0.5067382059806939,135,guess,0,20,92
pp149_guess_ans0_att19_acc92.csv,-0.0057567681106374695,0.02978062482793766,-0.5878242519422797,149,guess,0,19,92
pp426_control_ans0_att20_acc85.csv,0.024410470813003692,-0.01685204664817928,-0.6833863143826756,426,control,0,20,85
pp443_guess_ans0_att19_acc64.csv,-0.023040964502724564,0.02321125566806083,-0.5152487816028705,443,guess,0,19,64
pp218_control_ans0_att18_acc66.csv,0.026059787226508663,-0.014152357661396218,-0.5468794427770987,218,control,0,18,66
pp325_guess_ans0_att20_acc75.csv,-0.03392041689856229,0.004758545751755474,-0.35879918216571155,325,guess,0,20,75
pp349_guess_ans0_att20_acc82.csv,0.018801396706483883,-0.00522248829967486,-0.558287206622351,349,guess,0,20,82
pp304_control_ans0_att19_acc69.csv,0.006789743749467776,-0.015039040745065645,-0.6252040537166503,304,control,0,19,69
pp225_guess_ans0_att20_acc93.csv,-0.0010529482971538475,0.01233707488128361,-0.5442189086921295,225,guess,0,20,93
pp174_control_ans0_att20_acc92.csv,0.008677578769081117,-0.024389075441120078,-0.4530039255458878,174,control,0,20,92
pp210_control_ans0_att20_acc81.csv,-0.03790519836395699,0.04008987920286823,-0.6450328958750908,210,control,0,20,81
pp246_control_ans0_att19_acc68.csv,-0.010397447012977658,0.022109735101045788,-0.6015369232576708,246,control,0,19,68
