file,r_alpha_a,r_alpha_t0,r_a_t0,pp,cond,ans,att,acc
pp109_control_ans0_att20_acc100.csv,-0.4048374092313337,0.24235953166640947,-0.78635937608576,109,control,0,20,100
pp560_guess_ans0_att18_acc62.csv,0.8535807402268856,-0.1552178982826639,-0.5582224778331847,560,guess,0,18,62
pp38_guess_ans0_att13_acc51.csv,-0.4799995218236208,-0.07726170295503808,-0.18537590534368373,38,guess,0,13,51
pp355_control_ans0_att19_acc74.csv,-0.44475701227702213,-0.27986205350559157,0.14543703603695296,355,control,0,19,74
pp218_guess_ans0_att17_acc52.csv,0.665847637843139,-0.31088161343677945,-0.479439098168163,218,guess,0,17,52
pp375_control_ans0_att19_acc66.csv,-0.4777323998429039,-0.05331786761455694,-0.20645538581772555,375,control,0,19,66
pp74_guess_ans0_att20_acc76.csv,-0.8281499363725973,-0.23715120557637936,0.09991150841072469,74,guess,0,20,76
pp500_guess_ans0_att20_acc67.csv,0.7526046541935496,-0.2315466920601345,-0.6378945174801337,500,guess,0,20,67
pp168_guess_ans0_att20_acc79.csv,-0.7666769493857297,-0.38116512197005675,0.07144996805120923,168,guess,0,20,79
pp420_guess_ans0_att20_acc69.csv,-0.4539626455755179,-0.133542739072816,0.02597297772183387,420,guess,0,20,69
pp19_control_ans0_att12_acc52.csv,-0.31161915085647757,-0.018111362540518948,-0.285823886551941,19,control,0,12,52
pp317_control_ans0_att20_acc73.csv,-0.7619385738446525,-0.1540394071878189,-0.07833914337369056,317,control,0,20,73
pp131_control_ans0_att18_acc61.csv,-0.08953879543217252,-0.10600926319191241,-0.27834657838017474,131,control,0,18,61
pp509_control_ans0_att20_acc96.csv,-0.40539117574017364,-0.21178781402931812,-0.2922351678334692,509,control,0,20,96
pp372_guess_ans0_att19_acc89.csv,-0.8508948621140487,-0.1701763943623039,0.039121947057786856,372,guess,0,19,89
pp382_guess_ans0_att19_acc60.csv,-0.4995910781436528,-0.17034197456728173,-0.02976807296201917,382,guess,0,19,60
pp179_control_ans0_att20_acc68.csv,0.14225189409086608,-0.33245094612747045,-0.3654337980096517,179,control,0,20,68
pp234_guess_ans0_att19_acc72.csv,-0.6947032862361141,-0.19003713327232688,-0.1596335033072475,234,guess,0,19,72
pp272_guess_ans0_att19_acc56.csv,-0.2353105613695186,-0.24680247928510932,-0.4453810649842913,272,guess,0,19,56
pp534_guess_ans0_att18_acc57.csv,-0.25992439423455627,-0.10411141312165846,-0.22626453517528494,534,guess,0,18,57
pp78_guess_ans0_att20_acc69.csv,0.4342315995284894,-0.2314061918032375,-0.7236470872976669,78,guess,0,20,69
pp283_control_ans0_att20_acc78.csv,-0.6840399697814001,-0.4756141508627182,0.090184320698189,283,control,0,20,78
pp162_guess_ans0_att15_acc60.csv,-0.40115008822396575,0.009707958264625033,-0.2418253338482832,162,guess,0,15,60
pp402_guess_ans0_att18_acc65.csv,0.9171904061194607,-0.2251560060703353,-0.3566297229398306,402,guess,0,18,65
