RT,mean,half
3.532,0,1
-4.8005,0,1
-6.8849,0,1
2.4587,1,1
1.4586,1,1
7.7211,1,1
6.7851,1,1
-3.0706,0,1
2.9442,1,1
2.1379,1,1
-9.4174,0,1
-4.1456,0,1
2.2702,1,1
-10.8295,0,1
1.8629,1,1
4.074,1,1
-5.784,1,1
-7.236,0,1
-13.0594,0,1
-3.7356,0,1
5.3184,0,1
-3.1102,0,1
-10.9588,0,1
5.2738,1,1
-1.492,0,1
5.9724,1,1
3.735,1,1
3.277,1,1
4.9214,1,1
9.0528,0,1
20.2244,1,1
-5.9167,0,1
-9.1848,1,1
-3.6111,0,1
5.8837,1,1
21.1738,1,1
4.5687,1,1
4.8839,1,1
-2.7542,0,1
1.4951,1,1
2.1262,1,1
-9.6131,0,1
5.336,1,1
-4.1886,0,1
5.1202,1,1
12.4971,1,1
6.6328,1,1
-6.6877,0,1
-2.3295,0,1
-5.9085,0,1
-1.7395,1,1
-2.2911,1,1
1.3128,1,1
1.6969,1,1
-1.3914,0,1
-1.924,0,1
-1.6117,0,1
2.8048,1,1
1.2963,1,1
1.8953,1,1
-1.9373,0,1
-5.0556,0,1
-8.6729,0,1
2.2915,1,1
13.7485,1,1
-2.0716,0,1
-3.3741,0,1
6.8533,1,1
-1.4604,0,1
-2.5111,0,1
-9.5036,0,1
10.0723,1,1
10.9959,1,1
6.9398,1,1
-7.3179,0,1
2.4791,1,1
1.9806,1,1
-1.2211,0,1
1.5758,1,1
-2.2411,0,1
-3.5058,0,1
-3.3438,0,1
1.5572,1,1
-2.0929,0,1
10.1329,0,1
-4.5326,1,1
4.252,1,1
-2.0937,0,1
5.8517,1,1
-3.7749,0,1
1.0145,1,1
3.7098,0,1
-1.7421,0,1
1.6754,0,1
-1.7412,0,1
-2.3242,0,1
2.2971,1,1
1.65,1,1
1.1215,1,1
1.8774,1,1
3.4294,1,1
-4.2058,1,1
1.1008,1,1
-2.3532,0,1
-2.7242,0,1
2.112,1,1
-3.9564,0,1
4.7567,1,1
-5.1557,0,1
3.2204,0,1
-2.1518,0,1
2.8786,1,1
2.954,0,1
11.7948,1,1
-4.4886,0,1
2.4244,1,1
-4.7239,0,1
12.1769,1,1
-2.3547,0,1
-3.2738,0,1
2.2407,1,1
-2.3964,1,1
4.5895,1,1
3.0575,1,1
7.0678,1,1
2.2396,1,1
6.5035,0,1
-6.173,0,1
3.5535,0,1
1.7723,1,1
2.7737,0,1
-7.1679,0,1
-13.6259,0,1
21.1082,1,1
-2.538,0,1
-5.5184,0,1
-2.4049,0,1
4.0723,1,1
-3.0954,0,1
-2.9561,1,1
1.7889,1,1
5.5381,0,1
3.8122,1,1
2.147,1,1
3.0073,1,1
-3.6551,0,1
-4.9967,1,1
2.8902,1,1
-3.2943,0,1
-2.2743,1,1
-1.6086,1,1
3.0526,1,1
3.6278,1,1
2.1912,1,1
-5.2575,0,1
-2.4716,0,1
-8.4836,0,1
-3.1413,0,1
-2.8078,0,1
-1.8096,0,1
-1.5593,0,1
-2.3689,0,1
10.6384,1,1
-14.4591,0,2
1.5363,1,2
-1.9785,0,2
3.724,1,2
-3.1278,0,2
-7.6356,1,2
-6.1542,0,2
2.5065,1,2
2.1985,1,2
2.3305,1,2
-3.4913,0,2
