RT,mean,half
-3.3839,0,1
-3.5337,0,1
-3.4333,0,1
-4.016,1,1
2.6967,1,1
2.632,1,1
2.7649,0,1
2.7999,1,1
-3.4996,1,1
3.2817,0,1
3.2304,0,1
-3.1646,1,1
-3.1991,0,1
3.1091,1,1
3.884,0,1
3.3192,1,1
3.2807,1,1
-2.982,0,1
2.4311,0,1
3.0316,0,1
-3.2828,0,1
-3.0987,0,1
-3.3163,0,1
-3.8181,1,1
-2.9655,0,1
-2.8001,1,1
2.3174,1,1
-2.2182,1,1
-3.2814,1,1
3.2693,0,1
-3.1324,1,1
-2.4499,0,1
3.4167,1,1
2.2997,0,1
1.7335,1,1
3.414,1,1
-2.9353,1,1
-2.1486,0,1
-3.6311,1,1
-2.3675,0,1
2.2368,1,1
-2.4833,1,1
3.9162,0,1
3.4843,1,1
-2.3158,0,1
-2.8488,1,1
-3.699,1,1
2.4347,1,1
-2.5481,0,1
-2.4369,0,1
-2.7496,0,1
-3.1006,0,1
-2.432,1,1
2.496,1,1
2.8661,1,1
2.3654,1,1
-3.7664,0,1
-4.4661,0,1
-5.2794,0,1
-4.5992,1,1
-3.5988,1,1
-2.1463,1,1
-2.7152,0,1
-2.7424,0,1
3.5676,0,1
-2.4368,1,1
3.9577,1,1
-4.3323,0,1
-4.5998,0,1
-4.0821,0,1
-3.5155,1,1
-2.9949,0,1
-2.3672,0,1
-2.1352,0,1
-2.7825,1,1
-3.0145,1,1
2.2341,1,1
-3.3157,0,1
-2.0514,1,1
2.1822,1,1
-2.6608,0,1
-1.8476,1,1
2.3349,0,1
-2.5164,0,1
-3.3161,0,1
2.6853,1,1
2.5995,0,1
-2.5988,1,1
-2.2842,0,1
-2.3997,1,1
1.5332,1,1
-1.9804,0,1
-1.8662,1,1
-1.3476,0,1
1.5161,1,1
1.6433,1,1
-1.6683,0,1
-1.5985,0,1
-1.5833,0,1
1.4523,0,1
-1.319,0,1
2.0006,1,1
1.9314,1,1
-2.2177,1,1
-1.6487,1,1
2.0989,1,1
-1.8382,1,1
1.7481,1,1
-2.1993,0,1
-1.3547,0,1
1.6134,1,1
-1.6207,0,1
1.7827,1,1
-1.382,0,1
1.4859,0,1
-1.7341,1,1
-1.6672,0,1
-2.018,1,1
-2.0485,0,1
-1.4347,1,1
2.8709,0,1
-1.916,1,1
-1.9183,0,1
-2.4483,1,1
-1.9155,0,1
-1.9607,1,1
-2.0241,0,1
-2.486,0,1
-1.5351,1,1
1.8328,1,1
1.5,1,1
1.5038,1,1
-2.1649,1,1
-2.1836,1,1
-1.8094,0,1
-0.9459,0,1
-2.0176,0,1
-2.088,0,1
1.5734,1,1
-1.428,0,1
-1.1165,0,1
-1.4004,1,1
-1.6491,0,1
-1.735,0,1
-1.8816,0,1
-1.6533,1,1
-1.2824,0,1
-1.9336,0,1
-1.6175,0,1
2.2874,1,1
-2.1146,0,1
-1.4167,1,1
-2.616,1,1
-1.9822,0,1
-2.3432,1,1
-2.2677,1,1
1.4199,1,1
1.583,0,1
-1.7694,1,1
1.35,1,1
-2.7658,0,1
2.3992,1,1
-1.3163,1,1
-2.8471,1,1
-2.0658,1,1
1.8326,1,1
-1.9827,0,1
-2.1653,0,1
-1.749,0,1
2.5157,0,1
-2.3666,0,1
2.3991,0,1
-1.2503,0,1
-1.3839,0,1
3.5013,1,1
-1.9511,0,2
-2.3837,1,2
1.4161,0,2
2.201,1,2
-2.3717,0,2
1.6823,1,2
-2.0171,0,2
2.5176,1,2
2.0002,1,2
-3.1812,1,2
-1.3657,0,2
1.1904,1,2
1.6657,1,2
-2.1326,0,2
1.2203,1,2
-1.2169,0,2
-4.5335,0,2
-1.7273,0,2
-2.2175,0,2
2.1978,1,2
1.7025,1,2
-1.8678,0,2
-1.8824,0,2
3.2484,0,2
-1.9149,0,2
-1.6324,0,2
-1.0523,0,2
-1.6986,1,2
-1.8995,0,2
-2.0214,1,2
1.6838,1,2
1.749,0,2
1.2845,1,2
-1.238,0,2
1.9982,1,2
2.1474,1,2
-2.2683,0,2
1.2664,0,2
-1.3485,0,2
1.4714,1,2
1.7987,1,2
