RT,mean,half
-4.1543,0,1
3.3469,1,1
4.8646,1,1
-4.133,0,1
5.4334,1,1
4.6501,1,1
-2.3553,0,1
2.8534,0,1
3.9165,1,1
5.2762,1,1
3.7803,1,1
3.1504,1,1
-2.9845,0,1
-2.7187,0,1
-3.6104,0,1
5.4671,0,1
6.2112,0,1
-1.4722,0,1
5.3148,1,1
-2.8005,0,1
3.6198,1,1
-4.1624,1,1
1.529,1,1
1.5008,1,1
3.1396,0,1
3.0363,1,1
5.7159,0,1
5.8636,1,1
-3.2895,0,1
-3.8864,1,1
-4.4878,1,1
2.9846,1,1
-2.9619,0,1
1.4824,1,1
-1.422,0,1
2.7517,1,1
2.0754,1,1
-1.1001,0,1
1.2376,1,1
3.286,0,1
1.9711,1,1
1.3655,1,1
3.1788,1,1
-2.1335,0,1
-2.4555,0,1
4.0522,0,1
-2.1763,0,1
-4.2577,1,1
-2.5004,1,1
-2.0539,1,1
-1.3705,1,1
-1.0092,0,1
-2.569,0,1
-0.8586,0,1
3.9474,1,1
2.3719,1,1
1.2031,1,1
-0.8024,0,1
-4.364,0,1
-4.3345,0,1
-2.1238,1,1
1.4948,1,1
-1.6505,0,1
-2.3347,0,1
-2.3104,0,1
-1.6697,1,1
-3.4393,0,1
-1.5041,0,1
2.7614,0,1
-3.3887,1,1
1.2314,1,1
-3.3481,1,1
-3.7015,0,1
2.2629,1,1
1.7597,1,1
-1.1687,0,1
-1.5878,1,1
-1.5011,0,1
-2.0672,0,1
0.8523,0,1
-1.093,0,1
1.768,0,1
2.5248,1,1
2.97,1,1
2.0886,0,1
2.8412,1,1
-3.168,0,1
-1.4195,1,1
2.4702,1,1
4.3693,0,1
-2.6554,0,1
2.6681,0,1
4.4469,0,1
-2.5296,0,1
2.3841,1,1
4.2868,1,1
1.8754,1,1
2.9048,1,1
-3.4003,1,1
2.3341,1,1
3.1027,1,1
2.6726,0,1
3.0565,0,1
2.7159,1,1
-5.3124,0,1
4.7238,1,1
-4.5824,0,1
-2.7824,0,1
3.3081,1,1
-0.9998,0,1
2.1373,1,1
3.6364,0,1
-3.6741,1,1
1.6751,0,1
2.0663,1,1
-2.2833,0,1
2.3695,1,1
2.8693,0,1
2.5454,1,1
4.4854,0,1
-3.1327,0,1
-3.7724,1,1
4.1655,1,1
4.1503,1,1
2.8941,1,1
2.3876,1,1
2.1218,0,1
4.1111,0,1
-4.1982,0,1
-2.4699,0,1
2.0516,1,1
-2.2532,0,1
-2.0187,0,1
3.7985,1,1
-5.6191,0,1
-3.2338,0,1
-4.1504,0,1
3.7753,1,1
-3.8881,0,1
2.5556,0,1
-2.006,0,1
3.6998,1,1
-3.2672,0,1
2.8976,1,1
1.138,1,1
1.6779,0,1
2.3954,1,1
2.1522,1,1
1.1197,1,1
1.9544,0,1
-2.4991,1,1
4.0604,1,1
3.0362,0,1
-2.7333,1,1
3.3491,1,1
2.1674,1,1
2.9757,1,1
3.3512,1,1
-3.466,0,1
-3.237,0,1
-1.9216,0,1
-2.8187,0,1
-2.6394,0,1
-3.1531,0,1
3.3505,0,1
-2.6412,0,1
2.5319,1,1
1.1515,0,2
0.8407,1,2
-2.8845,0,2
2.4242,1,2
-1.9004,0,2
-2.3688,1,2
1.8361,0,2
-1.5521,1,2
2.5322,1,2
-3.076,1,2
1.5493,0,2
1.3229,1,2
-3.1847,1,2
1.7996,0,2
-2.7949,1,2
-2.9388,0,2
2.19,0,2
-3.0203,0,2
-2.6654,0,2
1.7018,1,2
2.4597,1,2
-3.5371,0,2
-2.2014,0,2
-1.9689,0,2
-2.7228,0,2
-2.957,0,2
-2.0827,0,2
1.4509,1,2
1.8717,0,2
1.395,1,2
1.604,1,2
-2.0525,0,2
2.2872,1,2
2.3516,0,2
1.2982,1,2
2.2513,1,2
-3.2379,0,2
-3.8734,0,2
4.1699,0,2
2.0083,1,2
1.7705,1,2
3.0823,1,2
2.5584,1,2
4.3185,1,2
-2.7578,0,2
-1.869,1,2
-3.2333,0,2
-2.434,1,2
1.937,1,2
1.8938,1,2
-4.1086,0,2
2.2348,1,2
1.3259,1,2
-1.2189,0,2
2.1416,1,2
1.7747,0,2
1.9876,1,2
-2.5352,1,2
-1.3732,0,2
3.3149,1,2
2.0382,0,2
-1.9003,0,2
