RT,mean,half
-9.149,0,1
-12.878,1,1
3.934,1,1
-5.78,1,1
-10.212,1,1
-14.648,0,1
-14.491,1,1
7.017,1,1
-10.087,0,1
4.226,1,1
-6.168,0,1
12.927,0,1
12.312,1,1
12.384,1,1
-6.866,0,1
-6.363,0,1
-4.443,0,1
-3.766,0,1
-12.837,0,1
-6.661,0,1
19.19,1,1
-6.948,0,1
5.95,1,1
4.235,1,1
10.223,1,1
7.133,1,1
-6.945,0,1
9.158,1,1
10.353,0,1
14.316,1,1
-5.553,0,1
5.068,1,1
2.22,1,1
-6.462,1,1
10.384,0,1
3.473,1,1
7.217,0,1
-6.088,1,1
-1.995,1,1
-3.499,0,1
3.189,1,1
-1.701,0,1
4.025,1,1
2.271,1,1
-3.204,1,1
-2.428,0,1
2.754,0,1
-7.281,0,1
-3.343,0,1
6.803,1,1
5.195,1,1
5.926,1,1
7.617,1,1
-4.104,0,1
-4.949,0,1
-4.307,0,1
9.37,1,1
-2.846,1,1
-4.931,1,1
-1.551,0,1
-3.424,0,1
2.983,0,1
8.111,1,1
-3.641,1,1
6.291,0,1
1.32,0,1
8.721,0,1
3.237,1,1
-1.49,0,1
1.654,0,1
-1.604,0,1
3.943,1,1
2.63,1,1
2.215,1,1
9.27,0,1
10.032,1,1
2.817,1,1
2.019,0,1
2.876,1,1
-3.5,0,1
-2.097,0,1
-19.83,0,1
3.77,1,1
-2.317,0,1
2.524,1,1
2.1,0,1
3.454,1,1
4.314,1,1
-7.71,0,1
3.771,1,1
3.162,0,1
3.235,1,1
4.541,1,1
-6.046,0,1
-1.356,0,1
-5.351,0,1
-5.089,0,1
3.615,0,1
3.497,1,1
4.701,1,1
1.502,1,1
2.819,1,1
-2.859,1,1
4.928,1,1
2.989,1,1
-4.041,0,1
-3.0,0,1
5.775,1,1
9.022,0,1
5.434,1,1
-4.398,0,1
-4.106,0,1
2.35,1,1
-6.681,0,1
8.612,1,1
-3.948,0,1
-11.272,1,1
-8.779,0,1
7.012,1,1
-2.926,0,1
3.927,1,1
-4.389,0,1
3.176,1,1
-9.9,0,1
-12.62,0,1
7.023,1,1
3.197,1,1
7.308,1,1
10.095,1,1
3.962,1,1
-4.323,1,1
-1.27,0,1
-3.39,0,1
-2.041,0,1
5.328,0,1
5.307,1,1
4.377,0,1
2.927,1,1
-1.639,0,1
1.832,0,1
-7.633,0,1
2.002,1,1
1.924,0,1
8.213,0,1
-1.849,0,1
-2.674,1,1
-3.644,0,1
-1.901,1,1
2.025,1,1
1.858,0,1
1.505,1,1
1.071,1,1
2.917,1,1
4.391,0,1
-4.158,1,1
-6.416,1,1
2.086,0,1
3.019,1,1
3.059,1,1
2.842,1,1
2.157,1,1
2.872,1,1
-3.644,0,1
-2.038,0,1
-4.467,0,1
-2.417,0,1
-14.432,0,1
4.027,0,1
-10.132,0,1
-4.764,0,1
3.329,1,1
-4.138,0,2
7.278,1,2
-5.797,0,2
6.852,1,2
3.234,0,2
2.62,1,2
-8.27,0,2
4.937,1,2
10.546,1,2
2.815,1,2
-2.898,0,2
-5.944,1,2
9.93,1,2
5.05,0,2
3.1,1,2
-2.751,0,2
4.38,0,2
-3.202,0,2
8.711,1,2
2.832,1,2
4.213,0,2
-8.66,0,2
11.776,0,2
10.496,0,2
-2.499,0,2
-7.379,0,2
6.396,1,2
-5.647,0,2
4.463,1,2
7.454,1,2
