RT,mean,half
-0.8822,0,1
0.7659,0,1
0.8247,0,1
-0.5935,1,1
1.1657,1,1
1.0335,1,1
0.9893,1,1
1.5655,0,1
-1.1893,1,1
0.5675,1,1
-0.5679,0,1
-1.0711,0,1
1.2452,1,1
-1.619,0,1
1.0825,1,1
-1.1004,0,1
-2.3425,1,1
1.2054,1,1
1.0731,0,1
-0.8046,0,1
1.4465,0,1
-1.5406,0,1
1.575,0,1
-1.2532,0,1
1.2842,1,1
2.6486,0,1
1.0387,1,1
-2.2932,1,1
1.5471,1,1
0.9654,1,1
-0.944,0,1
1.257,1,1
-1.4564,0,1
-1.0777,1,1
-0.7882,0,1
1.5015,1,1
-1.1331,1,1
-1.0907,1,1
-1.1659,0,1
-1.9783,1,1
-1.6785,0,1
1.0216,1,1
1.335,1,1
-2.4185,0,1
-1.6908,1,1
-1.1323,0,1
0.7436,1,1
1.3112,1,1
1.0327,1,1
-0.8846,0,1
0.7162,0,1
0.861,0,1
-1.2155,0,1
-2.5862,1,1
2.4169,1,1
1.0962,1,1
0.659,1,1
-1.9559,0,1
-1.4622,0,1
-1.28,0,1
1.3702,1,1
0.6615,1,1
-1.6999,1,1
-2.4873,0,1
-2.0512,0,1
-1.0662,0,1
1.0161,1,1
1.8907,1,1
-4.1159,0,1
-2.89,0,1
1.3346,0,1
0.822,1,1
-1.2159,0,1
-0.9429,0,1
-1.4911,0,1
1.4498,1,1
1.2132,1,1
-2.0798,1,1
-1.0247,0,1
-0.8272,1,1
0.7108,1,1
1.3735,0,1
1.246,1,1
-1.0112,0,1
2.592,0,1
0.5946,0,1
1.3564,1,1
-0.7253,0,1
0.8561,1,1
-0.6226,0,1
-0.5406,1,1
-0.671,1,1
-0.6238,0,1
0.9593,1,1
-0.7488,0,1
0.7109,1,1
0.6984,1,1
-0.692,0,1
-0.8197,0,1
-0.5672,0,1
-0.6983,0,1
-0.9272,0,1
0.5744,1,1
-0.9123,1,1
-0.7867,1,1
0.7161,1,1
-0.6448,1,1
1.4155,1,1
0.927,1,1
0.6552,0,1
1.1994,0,1
0.7352,1,1
-1.1456,0,1
0.9299,1,1
1.6591,0,1
1.642,0,1
1.1888,1,1
-1.0534,0,1
0.5681,1,1
0.7041,0,1
2.7049,1,1
-0.8266,0,1
-1.1056,1,1
-0.8413,0,1
-1.3158,1,1
-1.105,0,1
-2.3262,1,1
-2.0162,0,1
-0.7568,0,1
0.8986,1,1
0.7327,1,1
0.9575,1,1
1.3352,1,1
2.4448,1,1
1.2589,1,1
1.7001,0,1
3.0657,0,1
1.2775,0,1
-1.9776,0,1
-0.8408,1,1
-1.6533,0,1
-1.8699,0,1
-0.7933,1,1
-1.0993,0,1
-0.8553,0,1
-1.4085,0,1
1.7155,1,1
2.41,0,1
-0.7493,0,1
-1.0532,0,1
2.347,1,1
-1.3192,0,1
1.737,1,1
0.9355,1,1
-1.4857,0,1
-0.8929,1,1
1.6745,1,1
0.6408,1,1
0.5839,0,1
1.9822,1,1
-0.6178,1,1
-0.9831,0,1
2.4857,1,1
-1.4434,1,1
1.4494,1,1
-1.3612,1,1
-1.016,1,1
0.6321,0,1
-1.0449,0,1
-0.8489,0,1
1.0374,0,1
-2.1899,0,1
-0.9599,0,1
-1.4243,0,1
-1.8773,0,1
-2.2858,1,1
-0.9721,0,2
0.597,1,2
-0.9824,0,2
-0.6456,1,2
-0.7163,0,2
0.7321,1,2
-1.0043,0,2
1.0485,1,2
-3.5565,1,2
0.783,1,2
-0.6712,0,2
-4.082,1,2
-1.9966,1,2
-1.0674,0,2
-0.8443,1,2
-0.8431,0,2
-0.7375,0,2
-2.0262,0,2
-1.5407,0,2
1.3846,1,2
-1.0788,1,2
-1.0365,0,2
1.0501,0,2
-2.1454,0,2
-0.9408,0,2
1.123,0,2
-1.1111,0,2
1.1171,1,2
3.3673,0,2
2.1394,1,2
1.6262,1,2
-3.3163,0,2
1.3214,1,2
-4.2716,0,2
1.1432,1,2
1.1866,1,2
2.4427,0,2
-2.2867,0,2
-2.1518,0,2
-3.3107,1,2
0.8135,1,2
1.1613,1,2
-1.1726,1,2
0.7735,1,2
-0.7372,0,2
1.85,1,2
-0.8108,0,2
0.9076,1,2
0.833,1,2
0.6785,1,2
-1.0488,0,2
-0.8152,1,2
1.5991,1,2
-0.7781,0,2
-0.8692,1,2
-1.066,0,2
1.1575,1,2
0.8114,1,2
-0.9266,0,2
1.5494,1,2
-1.6767,0,2
-2.1616,0,2
0.9339,1,2
0.6927,1,2
0.6072,0,2
0.9047,0,2
0.9519,1,2
-1.0783,0,2
0.9077,1,2
2.7012,1,2
-0.877,0,2
-1.3754,0,2
-2.0174,0,2
0.9491,0,2
0.7322,1,2
-0.7439,1,2
-2.5391,0,2
-0.9592,1,2
-1.4826,1,2
-0.9177,0,2
-0.888,0,2
-1.2512,0,2
-0.9014,0,2
1.8653,1,2
0.8483,1,2
1.1562,1,2
0.7654,0,2
-0.8154,0,2
-1.7203,0,2
3.0626,0,2
-1.8795,0,2
1.4759,0,2
0.7908,1,2
1.0923,0,2
2.2852,1,2
2.0622,1,2
1.2661,1,2
2.2016,1,2
-1.3552,0,2
1.4438,1,2
1.5051,0,2
-2.9187,0,2
-1.1157,1,2
-3.1937,1,2
-1.4415,0,2
-2.0388,1,2
1.9992,0,2
-3.5708,0,2
-1.8353,0,2
-4.478,1,2
-2.2323,0,2
2.6691,1,2
2.8081,0,2
3.136,1,2
-1.6892,1,2
0.9432,0,2
0.8091,0,2
1.2659,1,2
-1.0255,0,2
1.1717,0,2
1.2727,1,2
1.4518,1,2
1.5881,1,2
-1.132,0,2
-1.7038,0,2
0.8683,1,2
2.3112,1,2
-2.8433,0,2
1.4919,0,2
2.6577,1,2
4.2279,1,2
-2.2397,0,2
4.3118,0,2
-1.0538,0,2
-1.4301,1,2
-1.066,1,2
