RT,mean,half
1.8586,1,1
1.4725,1,1
1.9837,1,1
-1.4914,0,1
-1.6458,0,1
-2.7169,0,1
1.2176,1,1
1.6007,0,1
1.9301,1,1
1.6977,1,1
1.4858,0,1
2.9532,1,1
2.0797,1,1
2.3503,0,1
2.7898,1,1
3.0948,0,1
3.2182,1,1
2.5476,1,1
1.4789,1,1
2.1621,0,1
1.7831,1,1
1.8563,0,1
1.8005,1,1
1.975,1,1
1.4732,0,1
-1.2965,0,1
2.4591,0,1
2.2001,0,1
1.8672,0,1
2.955,1,1
-4.0553,0,1
2.0152,0,1
1.4946,1,1
1.4032,1,1
1.231,1,1
1.3468,0,1
2.2774,1,1
2.9604,0,1
2.9367,1,1
-2.0979,0,1
-3.8012,0,1
2.5473,0,1
1.7862,1,1
1.815,1,1
3.7449,1,1
2.3778,0,1
2.7633,0,1
3.0198,1,1
3.4202,0,1
2.257,1,1
4.3347,0,1
3.777,1,1
4.2487,0,1
-3.5766,1,1
-3.8456,0,1
2.6101,1,1
2.7279,0,1
3.3008,0,1
3.1978,0,1
3.1086,1,1
2.4776,1,1
4.5353,1,1
3.4285,1,1
-2.1657,0,1
2.2742,0,1
-2.782,0,1
3.0517,1,1
-2.0067,0,1
1.5986,1,1
2.0153,0,1
1.2953,1,1
-3.9774,0,1
-2.7286,1,1
2.598,1,1
3.0503,0,1
-2.9806,0,1
2.6443,0,1
-2.0736,0,1
3.0389,1,1
-3.4841,0,1
4.3168,0,1
4.0883,0,1
5.1569,1,1
4.3809,0,1
3.2419,1,1
3.1121,1,1
3.4289,0,1
2.2095,1,1
3.916,1,1
3.3529,1,1
2.9865,0,1
3.4365,1,1
-2.5859,1,1
2.511,0,1
3.8838,1,1
2.4919,0,1
3.6089,1,1
3.0617,0,1
3.1307,1,1
3.2323,1,1
4.0455,1,1
2.0771,1,1
1.8612,1,1
2.2297,1,1
3.7106,0,1
2.296,1,1
2.0661,1,1
-2.5753,0,1
-2.1691,0,1
2.5187,1,1
-4.8073,0,1
4.4447,1,1
4.2616,0,1
2.3956,0,2
-2.9916,1,2
-1.0925,0,2
2.0102,1,2
2.147,1,2
0.8146,1,2
-3.2254,0,2
-4.2796,1,2
2.6085,1,2
1.6262,0,2
2.0624,1,2
1.6743,0,2
2.6789,0,2
-3.3125,0,1
2.5871,1,1
3.4169,0,1
3.0632,0,1
3.5135,0,1
