RT,mean,half
6.4897,1,1
7.0229,1,1
9.6087,0,1
7.4387,0,1
7.2285,1,1
7.5595,1,1
7.2076,1,1
12.3358,0,1
5.7283,1,1
7.5394,1,1
6.2201,0,1
-7.1884,0,1
4.6235,1,1
5.5568,1,1
-4.8276,0,1
-5.5045,0,1
-8.806,0,1
5.3564,1,1
5.7748,1,1
-7.4746,0,1
-7.8912,0,1
-12.1415,0,1
-10.7557,0,1
-9.7075,0,1
-9.006,0,1
6.9228,1,1
-8.2466,0,1
8.9455,0,1
6.721,1,1
9.1912,0,1
6.561,1,1
-6.5561,0,1
4.0529,1,1
14.3252,0,1
3.4902,1,1
7.1284,1,1
-9.6952,0,1
10.3306,1,1
7.3396,0,1
5.7708,1,1
7.5144,1,1
-5.9718,0,1
-13.5188,0,1
4.439,1,1
-7.2804,0,1
8.1707,1,1
-6.9958,0,1
6.4848,1,1
6.106,1,1
7.0569,1,1
3.1567,1,1
-4.8542,0,1
-8.2788,0,1
6.7759,0,1
7.6728,1,1
4.8443,1,1
-7.7069,0,1
-7.7639,0,1
9.2067,0,1
8.0429,1,1
-13.2654,0,1
5.803,1,1
7.8405,0,1
8.1884,0,1
6.6309,1,1
-13.4918,0,1
-8.8562,0,1
3.4066,1,1
-5.6572,0,1
6.0329,1,1
-9.3233,0,1
9.5904,1,1
-9.4898,0,1
3.1922,1,1
-6.5973,1,1
8.4469,1,1
-8.844,0,1
-9.5218,0,1
-8.2537,0,1
9.4064,1,1
7.4045,1,1
8.3392,1,1
5.6299,1,1
3.8889,1,1
9.4896,1,1
9.6733,1,1
8.2555,1,1
12.5042,0,1
-13.0057,0,1
-10.3874,0,1
5.1721,1,1
-7.2584,0,1
7.0549,1,1
8.7236,1,1
-5.3253,0,1
-3.574,0,1
-6.5552,0,1
-7.8564,0,1
3.2764,1,1
-10.2937,0,1
5.1532,1,1
4.6733,1,1
-7.786,0,1
6.8938,1,1
4.8025,1,1
7.2946,1,1
7.6687,0,1
6.4744,1,1
-7.4642,0,1
7.3808,1,1
12.6553,0,1
4.4024,1,1
-8.5402,0,1
-10.3212,0,1
6.789,0,1
4.9781,0,1
9.6817,0,1
-5.6958,0,1
8.4907,0,1
-8.506,0,1
-6.1063,0,1
7.5387,1,1
7.1536,1,1
7.2075,1,1
5.904,1,1
6.6568,1,2
-7.5734,0,2
5.9894,1,2
9.2683,1,2
5.0559,1,2
6.7218,0,2
3.8071,1,2
7.041,1,2
-9.5728,0,2
7.5622,1,2
-7.0735,0,2
-12.157,0,1
10.9445,1,1
-5.8644,1,1
-5.9131,0,1
7.4407,1,1
12.7219,1,1
4.094,1,1
6.9561,1,2
11.0722,0,2
5.9895,1,2
-4.1665,0,2
-5.7393,0,2
-6.4059,0,2
-7.3565,0,2
7.9034,1,2
5.3993,1,2
-6.4737,0,2
8.0156,1,2
5.9335,1,2
6.9893,0,2
-8.5744,0,2
-7.7389,0,2
-7.9785,0,2
10.8727,1,2
5.9566,1,2
5.0086,1,2
-6.0046,0,2
3.4297,0,2
-9.389,0,2
14.0718,0,2
-13.5452,0,2
-7.8797,0,2
-10.9057,0,2
5.1747,1,2
6.7053,1,2
-5.5859,0,2
7.3732,1,2
-6.5233,0,2
-10.046,0,2
4.6905,1,2
7.2196,1,2
-9.4733,0,2
-8.1289,0,2
7.0939,1,2
8.0763,1,2
-4.3203,0,2
7.0217,1,2
8.7066,0,2
-7.2726,0,2
9.2942,0,2
7.8071,1,2
-6.2461,0,2
6.1356,1,2
-7.2557,0,2
