RT,mean,half
6.2328,1,1
5.2191,0,1
4.9199,1,1
8.6375,1,1
-5.7128,0,1
7.4107,1,1
5.6152,1,1
8.911,1,1
-8.8363,0,1
6.5902,1,1
8.3931,1,1
-8.4544,0,1
-6.4736,0,1
-5.6284,0,1
-7.0996,0,1
-6.869,0,1
6.3123,0,1
9.5427,1,1
-6.1183,0,1
-6.7432,0,1
7.1794,1,1
-9.5597,0,1
6.5647,0,1
-6.4143,0,1
4.9059,1,1
-6.872,0,1
-7.0197,0,1
7.6782,1,1
-8.9548,0,1
6.5027,1,1
8.4527,0,2
7.7459,1,2
9.7915,1,1
8.9078,1,1
7.0669,1,1
2.7243,1,1
9.7034,1,1
10.7266,0,1
7.2098,1,1
-7.6224,0,1
7.4745,1,1
7.1744,1,1
-4.9552,0,1
-5.7341,0,1
-6.7245,0,1
-12.807,0,1
11.2634,0,1
-5.1017,0,1
8.8426,0,1
-8.3225,0,2
-6.5997,0,2
8.5556,1,2
6.3122,1,2
6.1325,1,2
12.1929,1,2
6.9048,1,2
7.6767,1,1
-11.5335,0,1
-8.7009,0,2
7.8595,1,2
6.8641,1,2
6.7108,1,2
7.9487,0,2
5.4424,1,2
6.6366,1,2
7.1703,0,2
7.8494,1,2
-9.4867,0,2
6.0184,1,2
4.8561,1,2
-16.2441,0,1
-8.8065,0,1
16.9943,0,1
5.425,1,1
-17.8724,0,1
6.376,1,1
-13.2108,0,1
-5.3368,0,1
6.1736,1,1
5.0631,1,1
7.3855,1,1
7.9739,1,1
5.6691,1,1
5.4384,1,1
10.3069,0,2
1.9604,1,2
6.7559,1,2
-7.4461,0,2
-7.1977,1,2
6.4914,1,2
6.5204,0,2
7.2007,0,2
-5.8585,0,2
-9.276,0,2
-8.6492,0,2
4.9168,1,2
6.5526,1,2
-3.5784,0,2
9.1307,0,2
1.8424,0,2
6.7951,1,1
9.4337,0,1
5.2656,1,1
6.6845,1,1
12.6804,1,1
-13.7106,0,1
-3.8606,0,2
6.1391,1,2
-8.269,0,2
-10.1437,0,2
5.8321,1,2
6.2867,1,2
-3.1277,0,2
3.0762,0,2
-5.2523,1,2
-5.6888,0,2
4.455,1,2
6.7088,1,2
-6.0376,0,2
6.5937,0,2
-8.0981,0,2
-5.1936,0,1
-13.9801,0,1
7.5015,1,1
-6.6696,0,2
5.192,1,2
-6.5093,0,2
-10.1035,1,2
11.8206,0,2
3.9734,1,2
6.6046,1,2
6.7446,1,2
7.184,1,2
6.4093,0,2
7.7136,1,2
8.1435,1,2
-2.9641,0,2
2.2718,1,2
-1.7115,0,2
-2.7186,0,2
-3.7259,1,2
-2.0897,1,2
-2.2345,0,2
1.9902,1,2
-1.7892,1,2
-2.9696,1,2
2.5599,1,2
-2.1418,0,2
-4.5463,1,2
1.903,1,2
2.0454,1,2
-2.7998,0,2
4.2107,0,2
-5.321,1,2
2.8093,1,2
2.4442,1,2
-2.929,0,2
-2.4752,0,2
-4.9435,0,2
2.8747,1,2
4.2246,0,2
1.9103,0,2
-1.7406,0,2
6.5213,1,1
8.5941,0,1
8.2723,0,1
-5.1233,0,1
16.3835,0,1
-8.733,0,1
9.7073,0,1
5.9082,1,1
7.7254,1,1
8.0427,1,1
11.2238,0,1
6.8114,0,1
7.6619,0,1
9.2461,1,1
5.5071,1,1
-4.7475,0,1
-7.5128,0,1
6.7868,1,2
-3.7211,0,1
5.4942,1,1
6.4562,1,1
5.1602,1,1
-7.1542,0,1
4.5776,1,1
-13.8599,0,1
6.6564,1,1
7.1288,1,1
-6.2533,0,1
5.2971,1,1
5.8288,0,1
5.83,1,1
4.1663,1,1
-8.7422,0,1
11.0607,1,1
7.7468,1,1
4.8263,1,1
6.6327,1,1
5.6395,1,1
-9.6094,0,1
9.2707,1,1
5.7132,1,1
6.5768,0,1
5.4579,1,1
6.4821,0,1
6.1158,1,1
5.1948,1,1
6.701,0,1
7.8715,0,1
6.3471,0,1
12.5393,0,1
-5.5131,0,1
6.1793,1,1
6.411,1,1
5.8317,1,1
5.9285,1,1
8.8591,0,2
4.7442,1,2
3.1358,1,2
7.1111,1,1
6.3478,1,1
3.3815,0,1
3.3757,1,1
2.855,1,1
-2.6738,0,1
7.1774,0,1
12.7271,0,1
5.6161,1,1
6.3757,0,1
7.1443,1,2
7.3566,0,2
4.8601,1,2
-4.6097,0,2
2.5161,1,2
-5.0677,0,2
6.844,0,2
-3.8156,0,2
2.8207,1,2
-2.6402,0,2
2.0599,1,2
-3.7495,1,2
5.5527,1,1
5.3683,1,1
13.4765,1,1
7.9044,0,1
7.0348,0,1
6.6115,1,1
-9.7558,0,1
5.1294,1,1
-7.8511,0,1
-7.7085,0,1
7.3454,1,1
-6.9421,0,1
4.1442,1,1
-10.1757,0,1
5.3645,1,1
-5.477,0,1
6.463,1,1
6.3696,1,2
7.3384,1,2
-3.0576,0,2
-7.8813,0,2
-7.8745,0,2
8.3767,1,2
-7.3573,0,2
5.89,1,2
6.1495,1,2
7.6986,0,2
6.1442,1,2
-7.5013,0,2
7.2102,1,2
6.0543,1,2
12.8605,0,2
6.0367,1,1
-9.6355,0,1
2.2192,0,2
-2.674,0,2
2.0212,0,2
2.0249,1,2
7.4385,1,1
-7.2125,0,1
-14.2318,0,1
7.1807,0,1
5.7429,0,1
-6.6093,0,2
-5.4536,0,1
4.5372,1,1
-4.327,1,2
7.2214,1,2
5.4862,0,2
5.0371,1,2
14.1088,1,1
8.5263,0,2
7.3649,0,2
-3.0918,0,2
4.6268,1,1
5.8391,1,1
6.8603,1,1
-11.4773,0,1
-13.2755,0,1
10.4233,0,1
7.7609,1,1
6.7268,1,2
-6.3096,0,2
-6.0951,0,2
-15.0288,0,2
-4.5965,0,1
12.8946,0,2
9.5357,1,1
6.0753,1,2
