RT,mean,half
0.8449,0,1
0.7296,1,1
0.8305,1,1
-0.8211,0,1
-0.865,0,1
0.6947,1,1
0.5115,1,1
-0.6786,0,1
-0.9094,1,1
0.8603,1,1
-0.6024,0,1
1.0333,1,1
0.8614,0,1
-0.7134,1,1
0.8432,1,1
-0.742,0,1
-0.9132,0,1
-1.211,0,1
0.8665,0,1
-0.8981,1,1
-0.8053,1,1
-0.7146,0,1
1.1647,0,1
-0.8982,1,1
0.842,1,1
-0.7296,1,1
0.6415,0,1
0.7487,0,1
0.7371,0,1
-0.698,1,1
0.5945,1,1
0.6323,1,1
-0.9991,1,1
0.9602,0,1
0.7987,1,1
-0.7116,1,1
1.3485,0,1
0.7599,0,1
-0.5256,0,1
-0.6278,0,1
0.8588,0,1
-0.6288,0,1
0.9476,1,1
0.7441,1,1
0.8746,1,1
-0.7059,1,1
-0.6011,0,1
0.6956,0,1
-0.7265,0,1
-1.0105,0,1
-0.6127,0,1
-0.7286,0,1
-0.7138,0,1
-0.5285,1,1
0.8555,0,1
-1.2493,0,1
0.6766,1,1
0.6806,1,1
0.7597,1,1
-0.8662,1,1
0.7778,1,1
-0.762,0,1
-0.7427,0,1
0.8924,1,1
-0.7797,0,1
-0.5644,1,1
0.5929,0,1
-0.5654,1,1
0.7145,1,1
-0.8651,0,1
0.8148,1,1
-0.7739,0,1
-0.7658,1,1
0.9433,1,1
0.9286,1,1
0.8648,1,1
-0.7333,0,1
0.8412,1,1
-1.1954,0,1
0.8643,0,1
0.8767,1,1
0.6555,1,1
0.6939,1,1
0.8481,1,1
0.7279,1,1
0.6118,0,1
0.6281,1,1
0.931,1,1
-0.6272,1,1
-0.8391,0,1
0.768,0,1
0.6974,0,1
-0.7809,1,1
0.7289,1,1
0.6801,0,1
0.8349,0,1
-0.7295,0,1
-0.6878,1,1
0.7092,0,1
1.2229,0,1
-0.6971,0,1
0.7631,1,1
-0.8819,1,1
0.9261,0,1
-1.0788,0,1
-0.8926,1,1
0.8773,0,1
0.9941,1,1
-0.735,0,1
-0.6266,1,1
-0.6104,0,1
0.6636,1,1
-0.5884,0,1
0.8804,1,1
0.6635,1,1
0.637,1,1
-0.7754,1,1
-0.709,1,1
0.7751,0,1
-0.6076,0,1
0.7452,0,1
-0.5865,0,1
-0.8774,0,1
-0.5938,0,1
0.5899,1,1
-0.7427,1,1
-0.8438,0,1
0.8578,0,1
-0.64,0,1
0.8232,0,1
