RT,mean,half
5.0606,1,1
1.9175,1,1
-1.5525,0,1
-5.8449,1,1
-1.891599999,0,1
1.0109,0,1
-3.2596,0,1
1.6458,1,1
1.926599999,0,1
2.8931,1,1
1.3786,1,1
0.993099999,1,1
3.6604,1,1
-2.775799999,0,1
1.4614,1,1
6.7581,1,1
2.3923,0,1
2.894700001,1,1
3.6592,1,1
2.822,1,1
14.6254,0,1
5.6101,0,1
-6.0768,0,1
-13.4589,0,1
1.4047,1,1
0.9761,1,1
1.1772,0,1
2.495099999,1,1
3.0117,0,1
3.0107,0,1
-3.5418,0,1
3.7443,1,1
2.5298,1,1
1.7282,1,1
-3.3619,0,1
7.1601,0,1
1.4769,0,1
-2.9766,1,1
4.0926,1,1
-6.257599999,0,1
-1.5107,0,1
-3.694,0,1
1.939,1,1
-6.0428,0,1
3.7582,1,1
6.4436,1,1
2.154799999,1,1
1.6139,0,1
3.8614,1,1
-3.5585,0,1
3.2128,1,1
3.2599,1,1
3.5046,0,1
3.0218,1,1
1.859900001,0,1
1.5216,0,1
1.293900001,0,1
1.8257,1,1
-7.8944,0,1
1.5439,1,1
-1.1268,0,1
1.4942,0,1
-1.1419,1,1
0.7264,1,1
0.7592,1,1
1.6421,1,1
1.8695,1,1
0.943799999,1,1
0.7771,0,1
0.7099,0,1
-0.9595,0,1
1.2922,0,1
1.0292,1,1
1.793700001,0,1
-1.1425,0,1
5.344,1,1
-2.8104,0,1
0.9899,0,1
1.1597,1,1
-4.1269,0,1
-3.893700001,0,1
-2.875400001,0,1
2.7069,1,1
1.059900001,1,1
3.4923,1,1
1.5786,0,1
1.477900001,1,1
2.5767,1,1
2.992599999,0,1
1.3115,1,1
-3.593900001,0,1
-3.344099999,1,1
1.494,1,1
-0.936400001,0,1
-1.2762,1,1
4.512,1,1
1.7297,1,1
1.1087,1,1
1.0502,1,1
0.7768,0,1
-1.308,0,1
-1.326,0,1
2.409,0,1
2.762799999,0,1
-16.0274,0,1
-2.179400001,0,1
1.1272,0,1
1.1925,1,1
1.477099999,0,2
3.1636,1,2
0.6089,0,2
0.9583,1,2
7.5088,0,2
-2.0272,0,1
4.5618,1,1
-2.2267,0,1
-1.576900001,0,1
-1.6606,0,1
-1.7436,1,1
-1.9881,0,1
-1.0534,1,1
1.582400001,1,1
1.4617,0,1
2.4606,1,1
2.060599999,1,1
-3.0772,0,2
7.0754,0,2
2.0632,1,2
-2.3602,1,2
1.024599999,0,2
1.0773,0,2
-1.2727,0,2
1.7099,0,2
2.6949,0,2
-1.426400001,0,2
-1.8597,1,2
-1.5102,0,2
4.346200001,1,2
0.842599999,1,1
-2.0265,0,1
1.5773,1,1
0.6775,1,1
0.71,0,1
-3.1252,0,1
0.904299999,0,1
0.8721,0,1
-1.9372,0,1
2.141900001,1,1
0.9933,1,1
2.4252,1,1
0.6583,1,1
1.9778,1,2
1.4931,0,2
-3.427,1,2
5.3892,1,2
1.2588,1,2
-6.209799999,0,2
1.81,1,2
1.0455,1,2
-1.859,0,2
4.0601,1,2
-1.479700001,0,2
0.925400001,0,2
1.0958,0,1
0.8142,1,1
0.9768,0,1
-1.039,1,1
1.9601,0,1
1.0442,1,1
-2.092900001,0,1
1.2116,1,1
0.7596,0,1
1.160099999,1,1
0.7593,0,1
2.532400001,0,2
0.886299999,1,2
1.567599999,1,2
1.3615,0,2
-3.3099,0,2
-3.4936,0,2
0.975599999,0,2
2.2097,1,2
1.5663,1,2
0.7975,0,2
2.1277,1,2
1.0965,1,2
1.0943,0,2
1.0139,0,2
3.0721,0,2
-4.0952,0,2
1.3461,1,2
1.159599999,1,2
0.9272,1,2
0.8298,0,2
-4.077200001,0,2
2.109,0,2
9.6764,0,2
7.2764,0,2
1.7603,0,2
-5.3763,0,2
1.2094,1,2
2.2453,0,2
1.812400001,1,2
3.0391,1,2
1.218299999,1,2
4.1976,1,2
3.2587,0,2
2.2377,1,2
9.6086,0,2
2.9624,0,2
11.2082,1,2
1.5446,1,2
2.1103,0,2
-3.5091,1,2
2.782799999,0,2
-3.1931,0,2
2.6766,0,2
2.317099999,1,2
-3.964,0,2
1.228799999,1,2
-5.7943,0,2
1.2777,1,2
3.5864,1,2
6.047599999,0,2
2.6973,0,2
-3.9463,0,2
1.9968,1,2
-1.6666,0,2
1.107299999,0,2
3.0782,1,2
3.194,1,2
1.8658,1,2
3.6832,0,2
2.2124,0,2
3.5451,1,2
1.2549,1,2
5.0449,0,2
-3.9147,0,2
3.3124,1,2
-3.5602,1,2
-6.902,0,2
4.1638,1,2
-5.41,0,2
-3.173099999,0,2
-6.075299999,1,2
5.3253,1,2
3.960400001,1,2
-2.7598,0,2
4.7712,1,2
-2.4326,0,2
3.5606,1,2
8.007900001,1,2
3.0912,1,2
4.7949,0,2
3.2947,1,2
2.3269,0,2
3.0288,1,2
5.315,1,2
2.1426,0,2
2.426200001,1,2
1.4266,1,2
1.2933,1,2
3.2753,0,2
-12.5566,0,2
-4.980599999,0,2
4.0281,1,2
1.7782,1,1
0.7936,1,1
0.669599999,1,1
1.5325,0,1
0.7341,0,1
0.7445,1,1
-2.2796,0,1
1.8719,1,1
-1.1939,0,1
2.193200001,0,1
0.844,1,1
2.6517,1,2
-8.0447,0,2
5.1407,0,2
1.512900001,1,2
4.9425,1,2
2.5353,1,2
-1.9745,0,1
-5.2417,0,1
1.575,1,1
2.0046,0,1
2.0888,1,1
1.3875,0,1
2.1771,1,1
3.271900001,1,1
-3.6757,0,1
-2.044200001,0,1
-4.0383,0,1
1.388400001,0,2
0.9756,0,2
1.013799999,0,2
3.1595,1,2
1.5071,1,2
0.843400001,1,2
4.7483,1,2
1.0874,1,2
-4.2103,0,2
5.0936,1,2
1.227299999,0,2
5.3612,1,2
1.260099999,1,2
1.1926,1,2
-1.943400001,0,2
4.8772,1,2
-1.3028,1,2
-1.5773,0,2
0.7594,1,2
-1.1758,0,2
0.909900001,1,2
1.0304,1,2
-1.0436,0,2
1.5457,1,2
4.6796,0,2
3.3765,0,2
1.73,1,2
1.957900001,1,2
0.895,0,2
1.4454,0,2
0.9754,1,2
1.892700001,1,2
4.1599,1,2
1.4385,0,2
-3.5776,0,2
3.3992,0,2
2.3723,1,2
2.383,0,2
-6.6775,0,2
1.211299999,1,2
3.091900001,1,2
1.411099999,1,1
2.6261,1,1
-1.1471,0,1
1.6574,1,1
4.149099999,0,2
-4.052,0,2
6.979599999,1,2
1.942,1,1
1.4418,1,1
2.0917,0,1
2.1768,1,1
