RT,mean,half
1.5323,1,1
-1.4453,0,1
-1.6387,1,1
-2.9638,0,1
1.3189,0,1
0.7153,1,1
-0.9197,0,1
1.0891,1,1
-9.2334,0,1
3.9135,0,1
9.1658,0,1
-9.348,1,1
3.6174,1,1
0.951,1,1
0.8691,0,1
-1.1462,1,1
0.8516,1,1
-0.773,0,1
-5.4641,0,1
-3.1841,0,1
1.8371,1,1
4.7988,1,1
-1.0516,1,1
-3.7179,0,1
-1.2464,0,1
0.6869,0,1
-1.4558,1,1
-0.8329,1,1
1.0191,0,1
-1.781,1,1
-1.4043,1,1
-1.802,1,1
1.4444,1,1
-1.4636,0,1
-4.2824,0,1
-1.3714,1,1
-5.4565,0,1
4.9156,1,1
-2.8152,0,1
2.215,1,1
-5.4315,1,1
12.7017,0,1
-1.3338,1,1
5.7973,0,1
0.6722,1,1
-0.7155,1,1
1.3963,1,1
4.5643,0,1
-2.4132,0,1
-5.6403,0,1
-3.9464,0,1
3.6485,1,1
2.3793,1,1
7.7463,1,1
2.4083,1,1
1.9374,0,1
1.6806,1,1
-2.8193,1,1
-3.3471,0,1
2.8984,0,1
-1.9567,0,1
-2.8255,0,1
1.7167,0,1
1.1485,1,1
1.049,1,1
-1.5712,1,1
-5.3063,0,1
5.6495,0,1
-1.8194,0,1
-5.4831,1,1
-2.8725,0,1
5.2738,0,1
-3.3078,0,1
1.9649,1,1
1.9952,0,1
1.8475,1,1
1.3501,1,1
-1.4192,0,1
2.2463,1,1
1.6721,1,1
1.0899,1,1
-1.2016,0,1
-3.3783,0,1
-3.0366,0,1
-5.9452,1,1
0.853,0,1
0.6964,1,1
-1.778,0,1
-2.2519,1,1
0.8217,1,1
-0.6403,0,1
1.4098,1,1
-2.1636,0,1
2.0073,0,1
-1.3147,0,1
-2.2483,0,1
-3.6972,0,1
3.9332,1,1
2.1311,0,2
4.255,1,2
5.0515,0,2
3.773,1,2
2.6154,0,2
11.1169,1,2
-7.6698,0,2
5.1726,1,2
4.7709,1,2
3.1147,1,2
-4.5372,0,2
6.6162,1,2
2.3141,1,2
-7.0829,0,2
11.7495,1,2
6.85,0,2
3.3407,0,2
7.4122,0,2
-4.5512,0,2
-1.7333,1,1
-3.0289,1,1
3.8868,0,1
1.652,1,1
1.6518,1,1
6.0798,1,1
-4.6245,1,1
1.9317,1,1
1.7652,0,1
-1.6494,0,1
-1.1047,0,1
-1.5118,0,1
-1.903,0,2
-1.9568,1,2
-1.7876,0,2
2.2485,1,2
2.0824,1,2
15.0476,0,2
-3.196,0,2
1.7902,0,2
1.9883,1,2
2.6902,1,2
2.1836,1,2
1.6368,1,2
-3.047,1,2
-2.0411,0,2
9.3163,1,2
-3.716,0,2
3.7231,1,2
1.384,1,2
-2.1348,1,2
-2.7975,0,2
1.683,1,1
-1.2201,0,1
-4.6873,0,1
1.3977,1,1
-3.0281,0,1
3.5448,1,1
6.9499,1,2
-1.8672,1,2
-4.2675,0,2
4.7488,0,2
1.6518,0,2
-2.2417,0,2
-3.3313,0,2
3.8496,0,2
1.3314,1,2
10.6107,0,2
-1.6866,1,2
1.9116,1,2
5.3899,1,1
-0.8821,1,1
-1.9395,1,1
2.1698,0,1
2.3666,0,1
-4.7026,0,1
2.8394,1,1
-2.6284,0,1
3.8481,0,1
2.0221,1,1
-0.98,0,2
-1.6118,0,2
-1.6711,0,2
10.2693,1,2
1.832,1,2
2.3158,1,2
-1.9672,0,2
-1.7804,0,2
-1.6971,0,2
-2.2289,0,2
1.4848,0,2
0.9326,0,2
7.0711,0,2
3.5824,1,2
2.4039,0,2
1.768,1,2
-0.7405,1,2
-1.8115,1,2
1.1493,1,2
-0.8067,0,2
1.6544,1,2
-2.9537,0,2
1.2864,0,2
2.8795,1,2
1.7275,1,2
-1.8834,0,2
1.1403,1,2
1.6751,0,2
-1.0949,0,2
-2.715,0,2
-1.6751,1,2
-1.3715,0,2
2.5049,1,2
-5.1295,0,2
6.1516,1,2
-4.7665,0,2
-6.1224,0,2
-7.1398,0,2
2.2324,1,2
-2.6149,0,2
-4.2734,0,2
8.2145,1,2
1.5305,1,2
1.1717,1,2
3.7814,0,2
-4.2694,0,2
1.9354,1,2
1.5879,0,2
3.7296,0,2
4.331,1,2
1.2226,1,2
-4.1636,0,2
5.7668,1,2
-1.5815,0,2
3.1684,0,2
-5.565,1,2
2.4034,1,2
-2.448,1,2
2.7468,0,2
1.6307,1,2
-2.5376,0,2
1.7516,1,2
1.4535,1,2
15.8415,1,2
2.7393,1,2
-3.4261,1,2
-2.533,0,2
2.0154,1,2
-2.0981,0,2
4.1542,1,2
-3.2973,1,2
2.2647,1,2
-7.1804,0,2
-2.3832,0,2
-1.2654,0,1
-3.3166,0,1
0.812,0,1
3.5335,1,1
-1.6472,1,1
-1.8323,1,1
-2.1801,1,1
1.5472,0,1
2.3952,1,1
2.7,0,1
-4.2041,1,1
-3.4001,0,1
1.4143,1,1
-1.1157,0,1
3.6967,1,1
-11.183,0,1
-2.6955,1,1
-4.4813,0,1
-2.029,0,1
2.1832,1,1
-1.8331,1,1
-1.0946,1,1
0.933,0,1
-2.2677,0,1
-2.3391,0,1
-4.4636,0,1
2.9165,0,1
-2.4668,0,1
-1.5408,1,1
1.2189,0,1
-2.9982,1,1
-2.1064,1,1
0.7818,1,1
3.4826,0,1
1.9478,1,1
-3.197,0,1
2.8056,1,1
-0.9922,0,1
-1.6529,1,1
6.1866,0,2
-1.7825,0,2
5.3237,1,2
-8.9384,0,2
2.5989,1,2
-2.3568,1,2
7.5226,0,2
16.5329,1,2
-5.5489,0,2
2.8899,1,2
1.0491,1,2
-11.548,0,2
6.3203,1,2
-3.6669,0,2
-2.2802,0,2
2.0282,1,2
4.1981,1,2
1.9051,0,2
-3.2153,0,2
2.2649,1,2
7.6313,0,2
1.3384,1,2
4.3544,1,2
-2.764,0,2
-2.0847,0,2
-2.1293,0,2
-9.114,0,2
1.2272,1,2
8.6313,1,2
0.7616,0,2
1.6455,1,2
6.6641,1,2
-2.9527,0,2
1.2836,0,2
5.7806,0,2
4.5076,0,2
1.3391,1,2
-1.6021,1,2
3.0332,1,2
-5.9014,0,2
-1.2226,1,1
-2.2506,0,1
1.2761,0,1
5.8812,1,1
-3.5843,0,2
2.7638,0,2
1.3471,0,1
-0.9145,1,1
-4.2004,0,2
2.3312,1,2
-3.3147,1,2
7.6145,0,2
-6.3113,0,1
1.9818,1,1
4.5482,1,2
1.0713,1,1
2.1054,1,2
