RT,mean,half
9.369,1,1
-11.011,0,1
2.523,1,1
-15.091,0,1
-58.038,0,1
-12.204,1,1
-1.737,0,1
-2.93,0,1
-2.375,0,1
-21.875,1,1
12.818,1,1
2.693,1,1
-5.505,0,1
-16.716,0,1
7.322,1,1
2.636,1,1
-19.009,1,1
6.934,1,1
-3.457,1,1
-14.706,1,1
7.548,1,1
-6.498,0,1
-24.202,0,1
10.67,0,1
-7.918,0,1
13.81,1,1
-8.211,1,1
-11.258,0,1
-3.102,0,1
-8.077,0,1
-6.498,1,1
-5.624,0,1
-4.069,0,1
-15.579,0,1
13.959,1,1
2.123,1,2
1.647,1,2
-2.065,0,2
10.246,1,2
-11.81,0,2
-6.633,0,2
-4.016,0,2
-2.575,0,2
1.625,1,2
6.67,1,2
-4.819,0,1
3.229,1,1
6.48,1,1
4.22,1,1
21.597,0,1
-6.368,1,1
2.155,1,1
7.417,1,1
10.611,1,1
-5.846,0,1
-4.762,0,1
8.314,0,1
-21.628,1,1
3.245,1,1
2.416,1,1
-6.484,0,1
-2.731,0,1
1.812,1,2
5.064,0,2
1.763,1,2
4.348,0,2
11.31,1,2
-3.443,0,2
8.294,1,2
5.972,1,2
4.152,1,2
-7.441,0,1
-11.261,0,1
-8.663,0,1
1.569,1,1
2.328,1,1
7.08,1,1
10.882,1,1
-37.585,0,1
14.617,0,1
-7.997,0,1
-4.087,0,1
4.098,1,1
-4.408,0,1
-5.109,1,1
-4.792,0,1
-7.496,1,1
14.934,1,1
12.531,1,1
-7.04,1,1
16.537,1,1
-40.437,0,1
2.689,0,1
-1.582,0,1
4.809,0,1
16.97,1,1
7.893,0,1
6.106,0,1
5.136,1,1
-4.242,0,1
-15.101,0,1
-16.436,0,1
-9.249,1,1
-8.41,0,1
12.941,0,1
5.496,0,1
6.105,1,1
-5.095,0,1
3.359,1,1
9.545,1,1
6.614,0,1
3.503,1,1
3.175,1,1
12.071,1,1
4.971,0,1
-5.776,1,1
3.803,1,1
-2.47,0,1
1.991,1,1
4.523,1,1
11.33,1,1
3.207,1,1
7.363,1,1
2.865,0,1
-7.268,0,1
-2.825,0,1
-14.491,0,1
8.457,0,1
-3.654,0,1
-3.776,0,1
-6.377,0,1
2.084,1,1
-30.608,0,2
-3.249,0,2
5.519,1,2
-2.717,0,2
62.933,1,2
17.137,1,2
19.668,0,2
-2.896,0,2
2.514,0,2
-2.848,1,2
5.454,0,2
4.739,0,2
1.911,1,2
2.2,1,2
16.368,1,2
6.062,0,2
2.69,0,2
2.157,1,2
0.981,1,2
1.823,0,2
-2.934,0,2
1.789,1,2
1.222,1,2
1.492,0,2
1.655,1,2
-21.232,0,2
-10.898,0,2
-5.579,1,2
4.719,1,2
3.171,1,2
8.785,0,2
12.796,1,2
9.804,0,2
3.852,1,2
2.766,1,2
7.971,1,2
1.339,1,2
3.688,0,2
-7.842,0,2
6.832,1,2
-12.291,0,2
-1.093,0,2
5.671,0,2
-1.809,0,2
3.078,0,2
5.738,0,2
2.906,1,2
-20.546,1,1
11.011,1,1
-5.979,0,1
6.558,1,1
-6.681,0,1
-14.33,0,1
9.676,1,1
-25.859,1,1
-4.086,0,2
-4.748,0,2
-4.63,0,1
-3.873,0,1
