RT,mean,half
-6.2912,0,1
-3.3266,0,1
10.4447,0,1
8.8302,1,1
8.0109,1,1
4.6132,1,1
3.8948,1,1
-5.3113,0,1
19.4606,1,1
5.4089,1,1
8.3794,0,1
-6.9468,0,1
-6.2918,0,1
-4.027,0,1
4.9934,1,1
-10.7101,1,1
-11.4947,0,1
5.6973,1,1
-5.4997,0,1
4.5442,1,1
11.944,1,1
14.4276,0,1
-15.1762,0,1
-12.9271,0,1
-4.0767,1,1
-17.776,1,1
-8.4303,0,1
29.3788,0,1
-4.5744,0,1
16.043,1,1
8.9913,1,1
-3.7075,0,1
-4.1338,0,1
3.81,1,1
5.8921,1,1
6.8935,0,1
16.8275,1,1
-23.4398,0,1
16.6918,0,1
-6.6966,0,1
3.5557,1,1
-10.0328,0,1
3.3075,1,1
-21.7252,0,1
5.3774,1,1
39.8634,1,1
-23.6743,1,1
27.0294,1,1
-6.5005,0,1
-16.6267,0,1
-19.1609,0,1
13.9614,1,1
-18.9129,1,1
-3.4085,0,1
4.4126,0,1
-10.4616,0,1
-21.7765,0,1
8.6439,1,1
22.9275,1,1
11.1951,1,1
34.4937,1,1
9.2594,0,1
11.5777,1,1
-7.9596,0,1
6.4186,1,1
9.1636,1,1
4.7284,1,1
-6.2752,0,1
5.8621,1,1
1.5938,1,1
-2.0297,0,1
2.5097,1,1
2.0097,1,1
1.6632,1,1
-2.2459,0,1
-1.9132,1,1
-2.0623,1,1
-8.3432,0,1
-1.376,1,1
2.1622,1,1
-20.5597,0,1
11.7294,1,1
26.6272,1,1
-28.7414,0,1
7.8926,1,1
23.5824,0,1
8.0261,1,1
-11.3088,1,1
22.608,0,1
2.4949,0,1
-1.9315,0,1
2.33,1,1
0.8265,0,2
-1.0941,0,2
2.3284,1,2
-1.3435,0,2
-1.9462,1,2
-2.1945,0,2
-2.694,1,2
1.9111,1,2
1.6445,1,2
-2.9612,0,2
-1.0273,1,2
1.5642,1,2
-1.7294,0,2
2.1771,1,2
-1.3771,0,2
-1.6897,0,2
1.6267,0,2
-1.6458,0,2
-2.2832,1,2
-1.6434,1,2
-1.9947,0,2
-2.094,0,2
-1.5271,0,2
-3.5273,0,2
1.4615,1,1
-2.3955,1,1
-1.792,1,1
-3.4778,0,1
-2.6292,0,1
-2.2099,0,1
-7.1939,0,1
2.7942,0,1
3.0709,0,1
-1.3346,1,2
-1.3085,1,2
-1.2916,0,2
-2.7176,0,2
-2.2828,0,2
2.0735,1,2
-2.337,1,2
2.3731,1,2
1.9562,1,2
2.7321,1,2
14.8481,0,2
-6.5365,0,1
13.8561,1,1
-21.3497,0,1
-3.5905,0,1
-5.2813,0,1
-5.0608,1,1
3.8944,1,1
4.4772,1,1
21.1731,1,1
-16.8914,0,1
31.4461,1,1
-20.7457,1,1
-7.3738,0,1
-6.1922,0,1
2.4248,1,1
-4.8296,0,2
-1.0966,0,2
-31.7607,1,2
-22.5777,0,2
11.0992,1,2
3.332,1,2
-2.6171,0,2
3.2145,1,2
1.8482,0,2
5.3776,0,1
-8.7591,0,1
2.6271,1,1
8.6586,0,1
-3.6473,1,1
-3.7109,1,1
20.0641,1,1
4.891,1,1
7.6948,0,1
6.5108,1,1
3.1783,0,1
-2.0102,0,1
7.244,1,1
-2.1772,0,1
-2.2942,0,1
2.328,0,1
-1.6956,1,1
1.6779,0,1
-2.2113,1,1
-1.4523,0,2
-1.7417,0,2
-1.7221,0,2
-6.1474,1,2
-12.2533,0,2
2.3211,1,2
1.2663,1,2
-2.3,1,2
-2.5967,1,2
-2.325,0,2
-1.9478,1,2
-1.0562,0,2
1.4814,0,2
-1.591,1,2
-2.5148,1,2
-1.6878,0,2
-1.9156,1,2
-1.1828,0,2
-0.946,0,2
-2.2419,0,2
-0.886,1,2
-0.7898,0,2
-1.0481,1,2
-0.8327,0,2
-0.8475,1,2
2.8828,1,2
-1.3385,0,2
-0.817,0,2
-0.6188,0,2
-0.8992,1,2
-1.1563,0,2
-1.2652,0,2
1.762,1,2
2.4313,1,2
-1.1166,1,2
-1.0498,0,2
-23.4907,0,2
1.6358,1,2
0.8021,1,2
2.2354,0,2
1.2386,0,2
-4.7038,1,2
1.8505,1,2
-1.7002,0,2
-1.1441,1,2
-5.4254,0,2
-1.8521,0,2
-1.5732,1,2
-1.3201,1,2
-2.8408,1,2
-1.3187,0,2
-1.0997,1,2
-1.5734,0,2
-1.5954,1,2
1.8932,1,2
1.3715,1,2
2.3444,1,2
1.8526,1,2
-1.3488,0,2
1.5141,1,2
1.4079,0,2
1.7405,1,2
-1.0997,1,2
-0.5468,1,2
-5.3343,0,2
-2.8609,0,2
-1.6344,0,2
-0.8325,1,2
-1.033,1,2
-1.1156,1,2
-1.5903,0,2
-0.7633,0,2
-0.9008,1,2
-0.5459,0,2
-0.6645,0,2
-0.994,0,2
-1.4143,0,2
-1.4997,0,2
-1.2764,0,2
-2.1827,1,2
2.0544,1,2
-2.8886,0,2
-1.5583,0,2
1.724,1,2
-2.3658,1,2
-1.6494,1,2
-4.9596,0,1
8.3783,1,1
6.1752,0,1
4.4424,1,1
3.5938,1,1
8.1276,0,1
-8.4269,0,1
-2.7087,0,1
-4.4957,0,1
-5.1935,1,1
-2.444,0,1
-12.7306,0,1
6.6973,0,1
7.0233,0,1
-4.4929,1,1
-1.9461,0,1
-1.9967,0,1
3.161,1,1
-3.3134,0,1
-2.865,0,2
-1.9612,0,2
1.0677,1,2
-1.814,1,2
-3.1505,1,2
-2.5706,0,2
-4.8823,0,2
-2.5406,0,2
-1.8104,0,2
-5.3788,0,1
5.3773,1,1
8.9461,0,1
25.8111,1,1
-14.4749,0,1
-24.2603,1,1
-22.5991,0,1
7.2751,1,1
7.4438,0,1
6.1423,0,1
-18.5761,1,1
-3.5435,0,1
3.2616,0,1
1.4774,1,1
2.5454,1,1
3.5609,1,1
-2.2463,1,1
2.6133,1,1
-1.8662,0,2
-2.49,0,2
-2.938,0,2
1.7989,0,2
-1.9661,1,2
2.8068,1,2
-2.9061,0,2
3.0155,1,2
-2.506,1,2
2.8244,0,2
-2.1226,0,2
-1.8005,1,2
-7.4768,0,2
3.4136,1,2
-2.1013,1,2
-2.0139,0,2
