RT,mean,half
1.6805,1,2
-0.9261,1,2
-1.1854,0,2
-2.1391,1,1
0.6638,1,1
0.5861,0,2
0.8484,1,2
2.3421,0,2
2.1183,0,2
-1.9416,0,2
0.8527,1,1
0.7257,1,1
-0.5904,0,1
1.1116,1,1
-0.8258,0,1
-0.8451,0,2
-1.9143,0,2
1.2586,0,2
-1.9396,0,2
1.5371,0,1
-0.7546,0,1
0.7746,0,1
0.6763,1,1
1.887,1,1
1.5193,1,1
-1.0239,0,1
1.2384,0,1
2.4106,1,1
3.3417,0,1
0.8518,0,1
-1.3104,1,2
0.9096,1,2
-1.1311,0,2
0.6499,0,2
0.8839,1,1
-0.6241,0,1
-0.947,0,1
-1.0291,0,1
0.6434,1,1
-0.5924,0,1
-0.8579,0,1
0.7433,0,1
-3.3999,1,1
3.1757,1,1
-1.8582,1,1
0.8029,0,1
-2.0582,0,1
1.7925,1,1
-1.329,0,1
1.4624,1,1
2.7263,0,1
-1.6673,1,1
2.331,0,1
2.3816,1,1
-1.2711,0,1
1.1381,1,1
-1.6585,0,1
-0.8252,1,1
1.6671,1,1
1.0367,0,1
-1.4621,1,1
-0.9295,0,1
-1.9031,0,1
-1.6124,0,1
1.7296,1,1
1.2166,1,1
0.75,1,1
-0.7906,0,1
-0.8847,0,1
-0.9443,0,1
0.9771,1,1
1.1604,1,1
-1.6779,1,1
0.7334,1,1
-2.428,1,1
1.3253,1,1
0.8669,1,1
-0.9776,0,1
1.6231,0,1
-2.3159,1,1
3.9804,0,1
-1.4208,1,1
-2.2239,0,1
1.5862,0,1
1.5294,1,1
1.5247,1,1
1.1338,1,1
1.8851,0,1
-3.8314,1,1
1.3688,1,1
-1.4903,0,1
-1.4304,1,1
1.0426,1,1
1.0978,1,1
1.055,1,1
1.1368,1,1
-1.2931,0,1
-1.3832,0,1
2.0957,0,1
-4.1728,0,1
-1.0574,1,1
0.744,1,1
1.7084,0,1
-1.8288,0,1
-1.0732,0,1
0.813,0,1
0.8663,0,1
0.704,1,1
2.4323,0,2
-1.3214,1,2
1.3842,0,2
1.0417,1,2
-0.8647,0,2
0.5994,1,2
2.7719,1,2
1.3769,1,2
-1.677,0,2
-1.3733,1,2
1.341,1,2
-1.9112,0,2
-2.2169,1,2
0.8791,0,2
2.9778,0,2
2.3706,0,2
-6.0123,0,2
1.8517,1,2
3.8444,1,2
2.624,0,2
2.0455,0,2
3.5443,0,2
0.8938,0,2
1.5604,0,2
2.7243,0,2
2.2005,1,2
-0.9351,0,2
-4.5834,1,2
1.8534,1,2
1.6467,0,1
-1.3966,0,1
3.4054,0,1
1.0141,0,1
0.7196,1,1
1.7828,0,2
1.2669,1,2
-3.0974,1,2
-1.2249,1,2
-1.0727,1,2
6.0096,1,2
1.6444,1,2
5.416,0,2
-2.0428,1,2
-1.6973,0,2
1.6919,1,2
1.1491,1,2
2.2911,1,2
1.1442,0,2
1.478,1,2
2.0432,1,2
-1.4119,0,2
-0.9618,1,2
-4.2689,0,2
2.5339,1,2
-1.1913,1,2
-1.6943,0,2
4.9659,1,2
-2.0537,0,2
2.3647,0,2
1.9017,1,1
1.4495,0,1
-1.0568,1,1
1.1128,0,1
1.6017,0,1
-1.185,1,1
1.6616,1,1
1.2489,1,1
-1.6427,0,2
-3.6098,1,2
-5.3896,1,2
0.856,1,2
2.1396,0,2
-2.0313,0,2
1.1381,0,2
1.6087,0,1
-2.7569,0,1
2.1632,1,1
-2.5072,0,1
2.9354,0,1
-1.7393,0,1
1.1928,1,1
-1.6293,0,1
1.2943,0,1
-1.3385,0,1
-0.8073,1,1
0.9583,0,1
-0.9586,1,1
2.0079,1,1
0.6577,0,2
2.8615,0,2
-1.9961,0,2
1.9109,1,2
0.8305,0,2
1.1543,1,2
1.6079,1,2
2.0497,1,2
-1.5657,1,2
1.8103,0,2
2.823,1,2
-1.3752,0,2
-1.2767,0,2
-0.75,1,2
0.9138,1,2
1.3043,0,2
2.0109,1,2
-1.3505,0,2
2.3689,0,2
3.456,0,2
4.6753,1,2
-1.5274,0,2
0.9655,1,2
-2.4955,0,2
2.3647,1,2
-0.8565,1,2
-0.71,0,2
3.2149,0,2
-1.5496,0,2
1.2772,1,2
-1.8298,0,2
1.7781,0,2
1.5174,1,2
2.7398,1,2
2.2955,1,2
3.1514,0,2
-1.3787,0,2
2.0538,1,2
2.0593,1,2
2.1975,0,2
1.2603,0,2
-1.4724,1,2
0.7329,1,2
-0.8396,0,2
0.6041,1,2
-0.74,0,2
-0.8291,0,2
1.4961,1,2
-1.519,1,2
-1.7317,1,2
-2.7116,0,2
1.1433,1,2
-3.13,0,2
-1.3279,1,2
1.1213,1,2
1.6145,1,2
1.5418,1,2
1.6776,1,2
-0.981,0,2
-1.6529,0,2
1.1421,1,2
1.635,1,2
1.5489,1,2
-1.5863,0,2
1.6856,0,2
2.0411,1,2
-1.4691,1,2
1.218,1,2
-4.9698,0,1
2.4302,0,1
-4.9123,1,1
3.1237,1,1
-2.7923,1,1
2.9471,1,1
2.0475,1,1
1.6298,0,1
-1.6261,0,1
0.7989,0,1
-1.4074,0,1
2.8515,1,1
2.7693,1,1
3.0706,1,1
2.1738,1,1
-1.4273,0,1
1.2428,1,1
3.0083,0,1
1.9795,1,1
-1.9287,0,1
1.437,1,1
-1.2927,1,1
-1.2309,1,1
1.7062,0,1
1.5293,1,1
1.3423,0,1
0.8248,1,1
-2.1891,1,1
-2.8347,0,1
5.4423,1,1
-1.436,0,1
1.0637,1,1
1.6781,1,1
3.4968,1,1
1.1189,1,2
4.1337,1,2
0.7714,0,2
1.4106,0,2
2.3919,1,2
-2.2727,0,2
1.0088,1,2
0.8102,1,2
-2.6409,0,2
-0.7559,0,2
-1.2031,0,2
1.5766,0,2
1.6044,1,2
2.0585,1,2
-2.4652,0,2
1.1967,1,2
1.6082,1,2
-1.5245,0,2
1.3769,0,2
2.2113,0,2
-1.891,0,2
3.861,1,2
-0.9589,1,2
-0.8863,1,2
1.3511,0,2
0.6812,0,2
1.1402,0,2
-1.2622,0,2
-2.9584,0,1
-3.2862,0,1
1.714,0,1
2.0247,0,1
-2.9752,1,1
3.3536,1,1
3.2642,0,1
-3.2249,0,1
3.8899,1,1
2.2083,1,1
4.5412,0,1
-5.2364,0,1
4.3064,1,1
-1.7806,0,1
0.8623,0,1
-3.5341,0,1
