RT,mean,half
1.3454,0,2
3.2085,1,2
-2.4595,0,2
-2.2652,0,2
-3.4561,0,2
3.3958,1,2
-2.8137,0,2
2.2843,1,1
-1.6747,0,2
-3.1823,0,2
2.3415,1,2
4.3036,1,2
-2.1786,0,2
2.8623,0,2
-2.7245,0,2
3.797,1,2
-2.3876,0,1
2.0892,1,1
-3.6775,1,1
-5.0786,0,1
2.0123,1,2
-2.4542,0,2
-3.4882,0,2
2.3269,1,2
2.9075,1,2
-4.0866,0,1
3.1958,0,1
-3.2688,0,1
-4.2572,0,1
-1.9892,0,1
2.7715,1,1
-2.2626,0,1
3.2958,1,1
-4.3026,1,1
4.3981,1,1
3.7572,1,2
-1.6579,1,1
-3.7679,1,1
-3.2559,1,1
-4.5516,0,1
-2.764,0,1
4.3353,1,1
4.0069,0,1
2.6082,1,1
-2.8629,0,1
2.9287,1,1
4.2452,1,1
-3.8719,0,1
-2.4759,1,1
2.842,0,1
-2.1018,0,1
5.1499,0,1
2.6263,1,1
-4.4708,0,1
2.4456,0,1
5.0281,1,1
-3.9818,0,1
-4.9592,1,1
-4.203,0,1
3.4667,1,1
-4.0108,1,1
-3.6394,0,1
3.1,1,1
3.013,1,1
-2.9428,0,1
-2.3725,0,1
-4.914,0,1
2.2378,0,1
2.7853,0,1
2.6912,1,1
2.1845,1,1
3.2648,1,1
-4.6696,1,1
2.9574,0,1
3.1094,0,1
4.1018,1,1
-5.7641,0,1
3.6418,0,1
-6.9515,0,1
5.3216,1,1
-4.8804,0,1
3.1133,1,1
6.3787,1,1
-2.8076,0,1
2.9427,1,1
-4.0552,0,1
5.5189,1,1
-2.4789,0,1
5.9148,1,1
-2.423,0,1
2.8797,1,1
-2.1443,0,1
-3.4403,1,1
-1.4136,0,1
-2.7471,1,1
2.0504,1,1
-4.868,0,1
2.0339,1,1
-2.8468,0,1
-2.2882,1,1
-3.763,0,1
5.3988,0,1
-3.6861,0,1
3.8653,0,1
4.319,1,1
-3.654,0,1
5.0075,0,1
4.0198,1,1
-1.7542,0,1
3.2558,0,2
3.0036,1,2
-2.5895,0,2
-4.1624,1,2
5.5526,1,2
-3.0015,1,2
-2.7763,0,2
4.0928,1,2
2.2084,1,2
-3.5378,0,2
3.9679,1,2
3.5723,0,2
-3.7091,0,2
-2.2376,0,2
-2.5184,0,2
5.4142,1,2
-3.1919,1,2
4.925,0,2
3.7332,0,2
-2.9392,0,2
3.1284,0,1
-2.7116,1,1
-2.0278,0,1
-3.6201,0,1
3.4203,1,1
3.7893,1,1
2.1619,1,1
3.0176,1,1
5.1725,1,1
3.4944,1,2
2.8692,0,2
-5.6336,1,2
3.1077,1,2
4.7796,0,2
1.9725,0,2
