RT,mean,half
-9.457,0,1
-6.115,1,1
-3.29,1,1
-1.218,0,1
6.306,1,2
11.196,1,1
3.456,1,1
-6.633,0,1
6.486,0,1
1.176,1,1
1.419,0,1
1.63,1,1
-0.829,1,1
-2.969,0,1
-6.441,0,1
5.694,1,1
-1.389,0,1
5.478,1,1
5.169,1,1
1.151,1,1
-3.432,0,1
-4.848,0,1
6.743,0,1
2.3,1,1
2.788,1,1
2.98,1,1
1.988,1,1
-1.771,0,1
2.043,0,1
-2.734,0,1
2.998,1,1
-2.367,0,1
-4.495,0,1
-1.126,1,2
-2.074,1,2
-4.388,0,2
2.222,0,2
-14.695,0,2
-3.837,1,2
1.068,1,2
1.012,1,2
5.144,1,1
-2.975,0,1
-3.757,0,1
0.89,0,1
3.135,1,1
3.536,1,1
-1.341,1,1
1.12,0,1
3.505,1,1
3.543,1,1
-1.764,0,1
1.623,1,1
1.828,1,1
4.68,1,1
5.257,1,1
-2.223,0,1
3.525,0,1
0.929,1,1
-1.071,0,1
-0.921,1,1
1.093,1,1
-1.246,0,1
1.17,1,1
-5.364,0,1
-4.434,1,1
0.904,1,1
5.854,0,1
-4.865,0,1
2.711,1,1
-2.763,0,1
3.106,1,1
1.179,1,1
0.853,1,1
1.79,1,1
1.681,0,1
1.761,1,1
-2.63,0,1
1.44,0,1
-9.164,0,1
-1.051,1,1
0.967,0,1
-1.776,1,1
1.038,1,1
1.21,0,1
1.111,1,1
0.95,1,1
-3.761,0,1
-1.908,1,1
-1.757,0,1
2.537,0,1
2.702,0,1
3.222,1,1
-3.62,0,1
6.926,1,1
6.739,1,1
7.929,0,1
-2.493,0,1
-8.558,0,1
-4.264,0,1
1.598,0,1
-4.234,0,1
1.255,0,1
1.506,0,1
1.097,1,1
2.23,0,2
0.816,1,2
-1.361,0,2
2.4,1,2
-3.196,0,2
-1.555,0,2
2.046,1,2
1.606,1,2
10.125,1,2
-1.437,0,2
-8.635,1,2
0.769,1,2
-1.658,0,2
2.519,1,2
5.616,0,2
-3.211,0,2
9.476,1,1
3.112,1,1
-2.834,1,1
-3.765,0,1
10.94,1,1
1.495,1,1
2.519,1,1
1.775,0,2
-2.895,1,2
-1.976,0,2
-1.177,1,2
1.675,1,2
2.598,0,2
15.332,0,2
2.75,1,2
0.781,1,2
2.335,0,2
1.087,0,2
2.055,0,2
-1.002,1,2
1.15,1,2
1.679,1,2
1.698,1,2
2.935,1,2
-2.085,0,2
2.268,1,2
2.248,1,2
0.783,1,2
0.737,1,2
4.105,0,2
-0.925,1,2
-1.169,1,2
8.007,0,2
-4.266,1,2
1.909,0,2
1.186,0,2
0.913,1,2
1.245,1,2
1.372,0,2
1.626,0,2
-1.654,0,2
-1.329,0,2
2.351,0,2
0.891,0,2
1.204,1,2
0.681,0,2
0.733,1,2
0.766,1,2
-1.8,0,2
-1.03,0,2
-2.831,0,2
1.932,0,2
0.791,1,2
2.981,1,2
1.682,0,2
-6.188,1,2
1.956,1,2
-3.873,0,2
2.199,0,2
-8.124,0,2
-1.868,0,2
-3.525,1,2
-11.097,1,2
-1.206,1,2
8.827,0,2
0.95,0,2
3.427,0,2
-2.179,0,2
0.668,0,2
0.615,0,2
1.419,0,2
0.745,1,2
1.795,0,2
0.916,1,2
-2.509,1,2
1.537,1,2
1.147,1,2
1.004,1,2
2.851,0,2
-1.25,0,2
1.375,1,2
1.212,1,2
1.079,0,2
0.932,1,2
-1.015,0,2
3.882,0,2
0.899,0,2
0.884,1,2
-3.033,0,2
1.238,1,2
-2.002,0,2
3.98,1,2
-5.299,1,2
1.235,0,2
-12.753,0,2
1.812,0,2
5.442,1,2
-2.627,0,2
3.451,0,2
1.363,1,2
1.705,1,2
0.865,1,2
1.338,0,2
1.418,0,2
0.66,1,2
1.012,1,2
2.917,0,2
-2.657,0,2
-1.534,1,2
0.716,1,2
-0.899,0,2
0.669,1,2
1.351,0,2
-0.982,0,2
0.865,1,2
0.902,1,2
1.117,1,2
6.277,0,2
1.262,1,2
5.823,0,2
-1.025,1,2
