RT,mean,half
2.5393,1,1
-6.8493,0,1
-7.7831,0,1
5.5813,0,1
-0.724,1,1
-1.411,1,1
-3.9609,1,1
-10.0479,0,1
1.008,1,1
2.0219,1,1
8.1645,1,1
-1.8405,0,1
-5.2975,0,1
-3.2741,0,1
-8.5466,0,1
-4.5291,1,1
-2.112,1,1
0.9286,0,1
2.8117,1,1
7.1632,0,1
13.7999,1,1
-4.8771,1,1
-2.3887,0,1
-1.8997,0,1
-15.0243,0,1
4.7148,1,1
-3.9236,1,1
-10.9485,0,1
-19.4057,0,1
2.2389,0,1
-1.6961,1,1
-1.9069,0,1
-4.4464,0,1
-2.9895,0,1
-1.5355,1,1
-3.6733,1,1
-3.0255,0,1
-9.1017,1,1
-2.5712,0,1
-15.5349,0,1
-2.1734,0,1
-2.1411,1,1
4.3437,0,1
0.9904,1,1
-1.007,0,1
-9.9141,1,1
2.2748,1,1
-9.0937,1,1
5.944,1,1
-2.7932,0,1
-6.6124,0,1
-1.4072,0,1
2.1611,1,1
-20.5081,1,1
-7.8693,0,1
-7.2265,0,1
-1.938,0,1
-4.8123,0,1
2.7454,1,1
1.4398,1,1
9.7288,1,1
-2.6081,1,1
-2.4255,1,1
4.894,1,1
6.6613,1,1
3.7253,0,1
-41.7572,1,1
11.7971,1,1
-0.9224,1,1
-2.521,0,1
9.3244,1,1
10.0667,0,1
7.0625,1,1
-2.3167,1,1
-2.0294,0,1
-2.9092,1,1
-1.9971,1,1
-2.079,0,1
3.0445,1,1
1.5248,1,1
-1.1249,1,1
-4.0234,1,1
1.8467,1,1
-1.5596,1,1
-1.1461,1,1
-1.7249,0,1
-3.2412,1,1
-17.2532,0,1
3.5116,1,1
-2.6579,1,1
-6.4804,0,1
-3.3936,1,1
-3.8762,0,2
-13.4222,1,2
-5.631,0,2
-12.4182,1,2
-4.6414,0,2
-3.7993,1,2
-9.7638,0,2
-2.2292,1,2
3.3081,1,2
1.5141,1,2
-1.1224,0,2
-1.9781,1,2
2.4575,1,2
-1.2718,0,2
1.1235,1,2
2.1582,0,2
1.8706,0,2
-1.9089,0,2
1.3908,0,2
-3.0963,1,2
-7.4171,1,2
-8.7189,0,2
-1.6466,0,2
-15.832,0,2
1.8772,0,2
2.5768,0,2
-7.1328,0,2
-1.5919,0,1
-1.2394,0,1
-1.6131,0,1
-4.2435,0,1
-4.6251,0,1
-1.8115,0,1
-1.3619,0,1
1.5917,0,1
7.596,0,2
-1.5242,0,2
-5.8339,0,2
8.615,1,2
2.8923,1,2
2.8435,1,2
2.4569,1,2
1.5764,1,2
-13.4003,0,2
1.8558,1,2
13.4353,0,2
-2.29,1,2
-2.4116,1,2
-1.2923,1,2
-14.2358,0,2
12.1174,1,2
-1.9129,1,2
-2.0752,0,2
3.8933,1,2
-1.3343,0,2
-1.5752,1,2
5.317,1,2
-2.8609,0,2
2.4117,1,2
-1.0181,0,2
-1.3023,0,2
4.5949,1,2
16.091,1,2
11.6835,0,2
13.889,0,2
-18.9915,1,2
-12.8176,0,2
-10.0794,1,2
-4.5906,1,2
-2.2419,0,2
2.7286,1,2
-2.3248,0,2
-1.862,1,2
-7.3121,1,2
-3.1249,1,2
-6.7973,1,2
-1.0619,0,2
-0.7286,1,2
-1.7228,1,2
1.19,0,2
1.5302,0,2
-1.4782,0,2
-1.2598,0,2
1.2398,1,2
1.1589,1,2
0.856,1,2
10.0683,0,2
2.0928,0,2
-1.241,0,2
-0.9722,0,2
0.972,0,2
-1.5765,0,2
-2.4266,0,2
-1.6768,1,2
0.9229,0,2
-1.6782,1,2
1.1713,1,2
-15.1053,1,2
-11.0543,1,2
2.8299,0,2
1.2227,1,2
-0.9262,0,2
-2.6424,0,2
-6.1151,1,2
-1.2469,1,2
-1.4054,0,2
-0.8892,1,2
-10.8348,0,2
-1.4736,0,2
1.0428,0,2
-0.8073,1,2
-1.2903,0,2
-6.0963,1,2
-8.1661,0,2
6.5296,1,2
1.7462,1,2
-2.125,0,2
-1.4237,0,2
-1.3927,0,2
2.3952,1,2
-3.4609,0,2
-1.8255,0,2
-2.3766,1,2
2.0539,1,2
-1.9787,1,2
-0.8228,0,2
-8.9544,0,2
1.4585,1,2
7.0517,1,2
-1.4899,0,2
8.6642,0,2
-1.3401,1,2
-10.0502,1,2
-1.046,0,2
7.5315,1,2
-10.5308,0,2
-1.1124,0,2
-11.0164,1,2
-0.8302,1,2
-1.7743,1,2
7.0275,0,2
8.1114,1,2
8.6446,0,2
2.2267,1,2
-10.6481,1,2
-7.6308,1,2
-3.0229,1,2
-1.2911,1,2
-1.691,0,2
-8.5124,1,2
-5.7315,0,2
21.6237,1,2
5.2758,1,2
-13.123,1,2
-1.8286,0,2
5.6511,0,2
-16.8916,0,2
-3.2283,1,2
5.8163,1,2
3.8644,1,2
-5.3951,0,2
-6.1943,0,2
-6.7269,1,2
-3.6928,0,2
-7.5488,0,2
-3.9417,0,2
-12.0277,0,2
-15.6405,0,2
-5.4155,0,2
8.015,1,2
1.5358,1,1
-2.3064,1,1
8.3421,1,1
8.2772,0,1
-4.1231,1,1
5.1601,1,1
7.144,0,1
-3.5134,0,1
-1.0061,1,1
-8.5803,1,2
-15.7517,0,2
-15.8238,1,2
-3.8938,1,2
-7.6782,0,2
19.1408,0,2
-4.8939,0,2
4.1255,0,2
-17.3182,0,1
-29.8122,0,1
-8.7106,0,1
-8.3952,1,1
-2.9564,0,1
3.8402,1,1
-3.5416,1,1
-17.169,1,1
18.8368,1,1
11.1846,0,1
14.2827,1,1
14.4714,0,1
1.7107,0,1
1.3243,1,1
-2.5257,0,1
-3.7921,0,1
1.7572,0,1
-7.4458,1,1
1.8584,0,1
2.1303,1,1
3.2314,1,1
-4.0485,0,1
-3.9284,1,1
-5.7106,1,1
-1.0557,0,1
1.5105,1,1
6.6094,0,1
-3.1746,1,1
4.6096,0,1
2.7092,1,1
3.7082,0,1
-5.9447,1,1
-4.3981,0,1
2.1569,1,1
-8.5771,0,1
8.2134,1,1
1.4892,1,1
8.6614,0,1
-2.6568,0,1
11.4016,0,1
-1.9748,1,1
-11.6169,0,1
-5.6479,0,1
-3.1435,0,1
-3.4745,0,1
-10.2351,1,1
-3.5419,0,1
-2.192,0,1
-8.9787,1,1
5.8269,0,1
-3.0642,0,1
-1.5585,0,2
2.41,0,2
-15.2075,0,1
-6.3345,0,1
-6.9004,1,1
-3.6427,0,1
20.4431,1,1
-3.4296,0,1
-4.1401,0,1
-2.5722,0,1
-14.9494,0,1
3.476,1,2
5.9935,1,1
1.9404,1,1
15.1367,1,2
-7.7997,1,2
-7.6297,1,2
5.2112,1,1
5.5906,0,1
7.2449,1,1
