RT,mean,half
4.9091,1,1
-4.6359,0,1
6.8211,1,1
-9.1989,0,1
-4.8017,0,1
-6.0754,0,1
-9.9261,0,1
4.7523,1,1
2.2855,1,1
4.5784,1,1
-3.8754,0,1
-4.0428,0,1
-10.0671,0,1
-5.2592,0,1
10.4617,0,1
-5.9507,0,1
4.3172,1,1
-5.6505,0,1
6.1686,1,1
4.5089,1,1
-4.7013,0,1
5.6927,1,1
3.4946,1,1
11.0774,1,1
6.9756,1,1
4.1076,1,1
6.5459,1,1
4.5675,1,1
-4.968,0,1
-4.0845,0,1
4.609,0,1
4.5927,1,1
3.1785,1,1
-4.1932,1,1
-13.0522,0,1
5.1914,1,1
-5.3841,0,1
7.4957,1,1
6.4583,1,1
-5.7389,0,1
-6.2924,0,1
10.5843,1,1
-5.0171,0,1
-9.1752,1,1
-7.8693,0,1
4.3591,1,1
6.2177,1,1
4.5677,1,1
5.6165,1,1
-5.0273,0,1
10.009,1,1
-14.3591,0,1
9.7354,1,1
7.076,1,1
-10.7336,0,1
-4.5455,0,1
8.4859,0,1
-11.1012,0,1
5.4352,1,1
-5.0345,0,1
-7.2093,0,1
4.4343,1,1
-5.7169,0,1
-6.4692,0,1
-4.9186,0,1
5.3616,1,1
-7.0435,0,1
-5.2094,0,1
9.2096,1,1
-4.2519,0,1
7.2513,1,1
-6.6757,0,1
-5.7206,0,1
5.9433,1,1
-6.1678,0,1
7.868,1,1
11.459,0,1
14.6364,0,1
-4.3841,0,1
9.2507,1,1
-4.9345,0,1
4.3998,1,1
-5.6004,0,1
-6.1668,0,1
-6.9131,1,1
3.6265,1,1
10.6185,1,1
5.5584,1,1
5.3677,1,1
5.5096,1,1
-5.2344,0,1
-4.751,0,1
-5.3018,0,1
-6.1437,0,1
-7.0839,0,2
10.034,1,2
-6.025,0,2
10.8419,1,2
-4.578,0,2
16.1514,1,2
-7.785,0,2
7.5623,1,2
3.393,1,2
5.8924,1,2
-14.5355,0,2
3.8789,1,2
5.6441,1,2
-4.176,0,2
-4.5262,1,2
-13.3344,1,1
-6.3937,0,1
5.1601,1,1
-10.4936,0,1
-8.5588,1,1
-4.6683,0,1
3.6516,1,1
-8.2029,0,1
3.7333,1,1
-6.014,0,1
8.2173,1,1
-5.0005,0,1
8.8629,0,2
6.7752,1,2
-7.8945,0,2
5.494,1,2
-4.3768,0,2
9.2359,1,2
-6.084,0,2
5.6752,1,2
4.626,1,2
-2.6955,0,2
-3.9682,0,2
3.2185,1,2
10.0753,1,2
5.0515,1,2
4.5522,1,2
4.159,1,2
-4.8605,0,2
9.6597,1,2
-5.0086,0,2
7.5289,1,2
6.0949,1,2
13.4423,1,2
-5.4205,0,2
10.235,1,2
4.0846,1,2
-4.7094,0,2
-13.7342,0,2
-4.6181,0,2
-4.6511,0,2
4.8272,1,2
4.0678,1,2
-8.7013,0,2
-9.6592,0,2
-7.859,0,2
-7.9677,0,2
-8.0516,0,2
-4.1257,0,2
8.9354,1,2
-9.999,0,2
5.1504,1,2
6.2106,1,2
9.2089,0,2
-9.8184,0,2
-3.8194,0,2
10.9354,0,2
3.676,1,2
-7.3933,1,2
-4.2024,0,2
10.0112,1,2
8.2169,1,2
-4.0833,0,2
-5.6095,0,2
-6.3856,0,2
-6.36,0,2
3.1685,1,2
4.7512,1,2
-6.5685,0,1
-3.5669,0,1
3.8439,1,1
7.0431,0,1
3.095,1,1
6.3019,1,1
5.902,0,2
9.2248,1,2
11.4425,0,2
3.3853,1,2
6.8833,1,2
-4.1103,0,2
-4.6091,1,2
-5.1259,0,2
-6.5096,0,2
2.6504,1,2
5.5097,1,2
-6.7962,0,2
4.0355,1,1
3.5363,1,1
-7.2838,0,1
-4.6429,0,1
-4.3169,0,1
-6.2924,0,1
-7.0422,0,1
5.528,0,1
-4.2419,0,1
-3.7171,0,1
5.3427,1,1
-3.5272,0,2
-7.0751,1,2
5.1095,1,2
-3.8604,0,2
-8.9248,0,2
-3.6326,0,2
-5.0754,1,2
-5.2445,0,2
-6.2085,0,2
7.7426,1,2
9.6927,1,2
13.2183,1,2
-6.2418,0,2
-7.2596,0,2
4.5683,1,2
3.7684,1,2
8.0261,0,2
-3.9243,0,2
6.7188,1,2
7.7427,1,2
-3.5764,0,2
4.8749,1,2
-2.5522,0,2
-7.0008,0,2
-4.5848,1,2
5.5258,1,2
4.2585,1,2
-4.4999,0,2
4.9375,1,2
-4.2524,0,2
-10.6354,1,2
3.7007,1,2
5.9353,1,2
-3.5678,0,2
6.686,1,2
-3.7184,0,2
7.9258,1,2
-9.5922,1,2
4.1368,1,2
-5.5534,0,2
-4.0455,0,2
-5.3511,0,2
10.2583,1,2
5.6839,1,2
5.6508,1,2
-4.5754,0,2
-3.5017,0,2
-6.8604,1,2
-11.6253,0,2
-4.2924,0,2
-9.1157,0,2
-4.6912,0,2
-4.9253,0,2
5.0433,1,2
8.8668,1,2
-2.8489,0,2
-7.5425,0,2
3.8686,1,2
3.9935,1,2
7.3314,1,2
6.4178,0,1
-3.2277,0,1
6.6693,1,1
-7.785,1,1
12.0273,1,1
3.8614,1,1
-2.8497,0,1
-7.326,0,1
-3.9262,0,1
8.6519,1,1
8.7757,1,1
11.1846,1,1
4.9855,1,1
4.677,1,1
-5.318,0,1
4.2689,1,1
-3.2622,0,1
3.9029,1,1
-4.2797,0,1
7.5099,1,1
6.9015,1,1
-4.875,1,1
-5.3686,0,1
-5.6688,1,1
-2.6187,0,1
5.316,1,1
-8.0349,0,1
5.1764,1,1
4.4248,1,1
7.4676,1,1
-10.0351,0,1
5.5672,1,1
5.6416,1,1
13.1021,0,1
5.2007,1,1
10.9192,1,1
-5.0902,0,1
3.3085,1,2
-3.7098,0,2
-3.5337,0,2
6.784,1,2
5.4501,1,2
5.0608,1,2
-4.5509,0,2
-5.0101,0,2
-5.5013,0,2
7.962,1,2
-3.6514,0,1
-4.0516,0,1
-5.1932,0,1
6.567,1,1
5.0001,1,1
-3.7351,0,1
-5.1504,0,1
-6.0925,0,2
5.1015,1,2
7.0192,0,2
4.519,1,2
4.5786,1,2
5.1926,1,2
-5.1344,0,2
-7.4092,0,2
10.7262,0,2
-3.3073,0,2
-4.9743,0,2
-4.5258,0,2
4.0688,1,1
7.2094,1,2
3.9188,1,1
-4.9948,0,1
2.951,1,1
-6.8666,0,1
10.3842,1,2
9.3757,0,2
4.6497,1,2
-3.7173,0,1
5.1351,1,1
6.3575,1,1
