RT,mean,half
5.9569,0,2
-8.2727,0,2
3.5607,1,2
4.1043,1,2
-6.7839,0,2
-7.9528,0,2
6.1041,1,2
7.3051,1,2
4.1991,1,2
3.6569,1,2
6.0661,1,2
3.8721,1,2
-5.188,0,2
-4.2791,0,2
-4.1205,0,2
6.1006,1,2
6.3699,1,2
-15.9483,1,2
-3.756,0,2
-3.1086,0,2
5.271,1,2
3.9043,0,2
5.5214,0,2
-6.1668,0,2
6.154,0,2
-9.0406,0,1
11.3827,1,1
-10.4724,0,1
9.7218,1,1
8.9007,1,1
-8.954,0,1
11.2301,1,1
-16.3004,0,1
8.0617,1,1
12.434,1,1
-9.5184,1,1
-19.0487,0,1
7.9891,1,1
-14.2145,0,1
8.4455,1,1
-10.1353,1,1
-5.6676,0,1
-8.2744,0,1
-8.4682,0,1
-10.3372,0,1
-7.6626,0,1
-8.8073,0,1
10.3667,1,1
-7.7653,0,1
12.502,1,1
12.5319,1,1
16.4019,1,1
8.3031,1,1
-19.702,0,1
6.7756,1,1
-13.6343,0,1
11.889,1,1
-10.0238,0,1
10.2608,1,1
12.0559,1,1
14.5914,1,1
15.5045,1,1
-12.6905,0,1
10.4533,1,1
11.8767,1,1
-13.7618,0,1
14.9367,1,1
-11.2868,0,1
16.9484,0,1
-20.0392,0,1
14.1657,1,1
-13.4516,0,1
3.9618,1,1
-2.5947,0,1
5.1795,1,1
-7.6117,0,1
5.9378,1,1
6.7197,1,1
-6.8773,0,1
-6.2138,0,1
-8.8988,0,1
-8.3015,0,1
-8.1776,0,1
7.7786,1,1
7.2516,1,1
-8.1883,1,1
7.0188,1,1
7.0627,1,1
6.1704,1,1
4.8453,1,1
-5.4504,0,1
-5.8581,0,1
4.7179,1,1
-4.9147,0,1
4.9205,1,1
-4.9988,0,1
-3.9463,0,1
7.2972,1,1
5.9037,0,1
-7.4072,1,1
-6.3063,0,1
-6.2883,1,1
-4.294,0,1
4.5527,1,1
-8.2746,0,1
6.2838,1,1
-9.1911,0,1
-5.1935,1,1
6.6106,0,1
3.5417,1,1
5.2706,1,1
8.3675,1,1
-2.2183,1,1
-4.0787,1,1
-3.2201,1,1
-10.3951,0,1
-7.455,0,1
4.8052,0,1
2.7262,1,1
-4.6299,0,1
16.4457,0,1
9.3979,1,1
5.9661,0,1
5.0977,0,1
-4.3043,0,1
2.998,1,1
-3.5379,0,1
-4.6381,0,1
-3.5673,0,1
4.7037,1,1
-5.8538,0,1
4.4193,1,1
12.2021,0,1
10.4166,1,1
2.9592,1,1
3.8921,1,1
-5.2848,0,1
-7.9849,1,1
-4.2195,1,1
4.0703,0,1
-5.1215,1,1
-5.5093,1,1
5.3134,1,1
7.5888,1,1
5.2209,1,1
-1.8875,0,1
-3.7678,0,1
-7.9399,0,1
-3.8841,0,1
-5.839,0,1
-9.6497,0,1
-3.6036,0,1
4.9172,1,1
-3.2558,0,2
2.849,1,2
-4.0839,0,2
6.1206,1,2
-3.5839,0,2
9.9248,1,2
-7.472,0,2
7.0253,1,2
3.1154,1,2
2.8355,1,2
-2.6504,0,2
-4.0657,0,2
-4.7287,1,2
-2.8125,0,2
-6.4944,0,2
-5.192,0,2
-6.4574,0,2
-7.803,1,2
7.5328,1,2
-6.9494,0,2
9.4848,0,2
-3.2187,0,2
-2.7044,0,2
-5.4026,0,2
-5.2174,1,2
-5.492,0,2
-7.9388,1,2
-8.7976,1,2
