RT,mean,half
9.0878,1,1
3.7689,0,1
-2.5724,0,1
3.8773,1,1
3.2716,1,1
6.8341,1,1
8.5783,1,1
-5.4207,0,1
-6.9681,0,1
7.063,1,1
-7.0054,0,1
4.2216,1,1
-5.058,0,1
9.7816,1,1
6.0941,1,1
-2.9662,0,1
-2.6356,0,1
5.383,1,1
-6.0931,0,1
4.9371,1,1
-2.1378,0,1
3.3478,1,1
-3.634,0,1
5.235,1,1
-3.1584,0,1
3.9694,1,1
2.9066,1,1
-2.339,1,1
-3.9217,0,1
11.0962,1,1
-6.5855,0,1
-8.4541,0,1
-6.8709,1,1
-6.0116,0,1
11.0949,1,1
-9.9081,0,1
-7.1842,1,1
-3.9074,0,1
10.9223,1,1
-9.1686,0,1
3.138,1,1
-6.2692,0,1
3.7518,1,1
-2.9207,1,1
3.068,1,1
-3.5564,0,1
4.1402,0,1
4.9521,0,1
-3.8451,0,1
-3.3172,0,1
2.212,1,1
-1.9672,0,1
6.4748,1,1
6.6467,1,1
-7.0107,1,1
5.7659,1,1
9.2672,1,1
8.9483,1,1
7.6841,1,1
-11.8509,1,1
10.941,1,1
-9.0892,0,1
-11.4462,0,1
7.736,1,1
-10.6585,0,1
-7.0577,0,1
-6.8135,1,1
1.4632,0,1
5.1541,1,1
3.9508,1,1
-2.4406,0,1
4.6584,1,1
-3.2379,0,1
2.948,1,1
-12.6243,1,1
-5.2761,0,1
6.8019,1,1
-15.2069,0,1
10.2562,1,1
-11.5816,0,1
-7.2722,0,1
5.7127,1,1
4.0124,1,1
9.2641,1,1
-5.4077,0,1
5.4576,1,1
5.2719,1,1
-9.8507,0,1
-6.1349,0,1
-9.2696,0,1
-6.6351,0,1
-6.0109,0,1
14.4988,1,1
-10.5521,0,1
5.9974,1,1
-4.644,0,1
-9.239,0,1
-3.9481,0,1
7.1553,1,1
-6.777,0,1
-5.1962,0,1
-9.0876,0,1
-10.0269,0,1
6.7566,1,1
6.5897,1,1
-9.1099,0,1
-13.6718,1,1
6.1239,1,1
15.0184,0,1
6.9343,1,1
-4.6072,0,1
-6.6329,0,1
-4.787,0,2
-4.6119,0,2
-5.5585,0,2
-6.6164,0,2
-4.6998,0,2
12.0651,0,2
8.9041,1,2
-11.023,0,2
6.3958,1,2
6.4546,1,1
8.5466,1,1
11.4083,1,1
-12.038,0,1
-3.3162,0,1
-4.0205,0,1
7.8184,1,1
-7.6142,0,1
-15.616,1,2
8.3193,1,2
10.2963,1,2
9.8211,1,2
10.0405,1,2
-7.8925,0,2
8.407,1,2
-6.8253,0,2
11.5123,1,2
12.576,1,2
12.1999,1,2
-7.8843,0,2
7.2679,1,2
14.2192,1,2
18.2118,0,2
8.6019,1,2
-5.074,0,2
7.2447,1,2
6.929,1,2
-6.6918,0,2
7.4137,1,2
-6.4038,0,2
-12.0063,0,2
-6.6042,1,2
8.8417,1,2
-5.3611,0,2
-5.7285,0,2
4.3119,1,2
-8.0063,0,2
4.5622,1,2
-4.7416,0,2
-6.6142,1,2
-3.6005,0,2
-4.4341,1,2
4.8413,1,2
-8.4285,0,2
-4.9876,0,2
-6.803,0,2
9.7278,1,2
-11.5509,0,2
-4.5425,0,2
-5.3522,0,2
7.1369,0,2
-4.6465,1,2
4.3132,1,2
3.0948,1,2
-2.236,0,2
-4.0816,0,2
12.476,1,1
6.9389,1,1
3.4483,0,1
4.5868,1,1
-3.0275,1,1
6.2342,1,1
-6.5718,0,1
-6.4811,1,1
12.3781,1,1
3.864,1,1
-6.6993,1,1
-3.2571,0,1
-3.9406,0,1
-3.9717,0,1
-4.5968,0,1
4.379,1,1
5.6115,1,1
-7.0183,1,2
9.9926,1,2
-6.6941,0,2
-7.6303,0,2
-3.6305,0,2
11.06,0,2
1.8224,1,2
12.8482,1,2
-9.5316,0,2
9.2279,1,2
3.0938,0,1
4.7027,1,1
-14.2011,1,1
6.5952,0,1
-3.5382,0,1
-5.2257,0,1
4.9619,1,1
-5.2104,0,1
-5.7618,0,1
-4.878,0,1
6.1467,1,1
8.2387,1,2
10.4275,0,2
5.4888,1,2
11.1823,0,2
-5.9692,0,2
-8.6042,0,2
2.5795,0,2
4.4459,1,2
3.8755,1,2
2.7562,0,2
-2.7412,1,2
-3.0012,0,2
-3.1008,0,2
-9.1239,1,2
5.2707,1,2
3.3128,1,2
-4.8764,0,2
-3.4912,1,2
-7.0526,0,2
4.5191,1,2
3.8381,1,2
6.0537,1,2
-5.1525,1,2
-6.6459,1,2
-7.169,0,2
-5.8895,1,2
-4.068,0,2
2.8569,1,2
2.7209,1,2
6.2162,0,2
-2.8288,0,2
-4.6168,0,2
7.7482,1,2
4.5788,1,2
9.2118,1,2
6.0218,0,2
-6.9213,0,2
4.8283,1,2
-5.8475,0,2
-7.3632,0,2
-3.4479,0,2
-10.0475,0,2
-5.0205,0,2
-9.8884,0,2
5.79,1,2
3.3758,1,2
-4.8556,0,2
-4.3558,0,2
8.0916,1,2
8.3171,1,2
6.855,1,2
7.2327,1,1
13.8714,1,1
-12.5278,0,1
3.3008,1,1
-6.5601,1,1
-1.712,0,1
-5.7674,0,1
-2.9261,0,1
2.4043,1,1
8.2838,1,1
4.0442,1,1
-4.5548,0,1
-4.4474,0,1
6.5313,0,2
7.0099,1,2
5.4855,0,2
3.7031,1,2
4.8113,0,2
6.6302,1,2
5.2575,0,2
5.0896,1,2
5.0647,1,2
-9.2188,1,2
-4.0051,0,2
5.4714,1,2
3.5279,0,2
-2.4331,0,2
-1.8571,0,2
2.8856,0,2
-2.0454,1,2
-3.822,0,2
3.4168,1,2
-9.7816,0,1
8.5933,1,1
4.3647,1,1
-7.2398,1,1
-1.7407,0,2
3.5463,1,2
-7.4396,0,1
-6.7189,0,1
-6.8874,0,1
-15.6033,0,1
-5.0672,0,1
-3.6541,0,1
-4.3662,0,1
4.8882,1,1
-3.9625,0,2
6.6979,1,2
19.8449,1,2
-3.1498,0,2
8.9976,0,2
4.3236,0,2
2.4268,1,2
-3.5724,0,2
2.3119,0,2
3.5912,1,2
4.204,1,2
7.3881,0,2
9.2273,0,2
4.3248,1,2
2.7778,1,2
-3.454,0,2
-4.2201,0,2
3.9744,1,2
5.6587,1,2
7.0025,0,2
4.5315,1,2
2.5745,1,2
-5.0714,0,2
-2.0889,1,2
4.3189,1,2
2.5291,0,2
7.0535,1,2
-4.2799,1,2
-4.1979,0,2
3.4722,1,2
-3.0309,0,2
3.0108,0,2
4.3973,1,2
