RT,mean,half
16.9009,1,1
18.9597,1,1
16.3283,1,1
-12.6497,0,1
-24.0476,0,1
13.1467,1,1
-12.5814,0,1
15.9516,1,1
-12.7625,0,1
11.7436,1,1
8.5982,1,1
-12.3601,0,1
24.6699,1,1
-11.9558,0,1
6.8901,1,1
13.4197,1,1
6.7572,1,1
-7.697,0,1
-17.3694,0,1
-15.0753,0,1
-6.6502,0,1
14.2659,1,1
24.599,1,1
-10.5159,0,1
12.5343,1,1
-7.6179,0,1
-7.4995,0,1
-28.9523,0,1
8.0148,1,1
14.1085,1,1
7.6869,1,1
-7.7324,0,1
10.6477,1,1
11.0287,1,1
14.4514,1,1
13.4356,1,1
-12.8009,0,1
-14.9493,0,1
-17.3829,0,1
20.3795,1,1
13.869,1,1
15.8986,1,1
-5.7006,0,1
7.2025,1,1
-11.199,0,1
8.1893,1,1
7.6564,1,1
-14.7611,0,1
10.1157,1,1
-11.2526,0,1
-33.3067,0,1
-6.511,0,1
11.1792,1,1
-10.8478,0,1
5.829,1,1
-7.5501,0,1
9.604,1,1
7.0171,1,1
10.2181,1,1
6.6938,1,1
7.6976,1,1
7.1979,1,1
7.2668,1,1
-15.0111,0,1
-5.6065,0,1
-10.0027,0,1
-32.739,0,1
-13.3619,0,1
6.8433,0,1
-6.3983,0,1
6.438,1,1
-19.0798,0,1
-13.9872,0,1
-6.0739,0,1
15.253,1,1
-12.0653,0,1
-21.176,0,1
-8.7075,0,1
17.1305,1,1
10.5356,1,1
11.6355,1,1
-7.7006,0,1
13.2352,1,1
9.0453,1,1
8.0488,1,1
7.7273,1,1
-13.6014,0,1
10.5086,1,1
6.1981,1,1
-8.5109,0,1
11.8891,1,1
14.9886,1,1
3.0929,1,1
10.3947,1,1
7.9607,1,1
-7.2035,0,1
-9.788,0,1
-10.9426,0,1
-8.0726,0,1
-16.6621,0,1
-11.16,0,1
-6.5651,0,1
-5.2262,0,1
-7.0921,1,1
-13.2849,0,1
7.9496,1,1
9.519,1,2
-6.9337,0,2
11.0833,1,2
-7.4186,0,2
9.2895,1,2
7.5502,1,1
-13.6042,0,1
-9.8582,0,1
-12.4319,0,1
10.4124,1,1
-7.5992,0,1
10.2824,1,1
14.0508,1,1
-5.9301,0,1
-14.9467,0,2
-11.8784,0,2
-8.8294,0,2
-13.0166,0,2
-15.3028,1,2
11.7688,1,2
-9.7955,0,2
-7.913,0,2
-21.5729,0,2
-11.1029,0,2
-12.8957,0,2
-10.0493,0,2
7.2846,1,2
-7.1274,0,2
8.2003,1,2
-7.3934,1,1
13.8629,1,1
10.0502,1,1
-16.8881,0,1
-8.5733,0,1
-6.5216,0,2
-8.0473,0,1
7.0876,1,1
8.2369,1,1
14.5622,1,1
5.9754,1,1
8.9599,1,1
-22.9316,0,2
20.6395,1,2
20.2262,1,2
7.5271,1,2
-14.8648,0,2
7.4194,1,2
9.0781,1,2
-7.2848,0,2
16.333,1,2
-8.5632,0,1
-17.8112,0,1
14.3248,1,1
-20.5953,0,1
21.2793,1,1
-6.9594,0,1
8.3387,1,1
-18.0581,0,1
6.7438,1,1
-11.1743,0,1
12.8748,1,1
-16.3457,0,1
-12.6515,0,1
-25.919,0,2
7.1229,1,2
6.4666,1,2
-7.7343,0,2
-14.0814,0,2
-8.8541,0,2
-13.2834,0,2
5.1153,1,2
8.5124,1,2
-5.008,0,2
11.5889,1,2
8.5924,1,2
-12.6565,0,2
-7.9637,0,2
-10.8223,0,2
3.99,1,2
-12.5274,1,2
-3.7051,0,2
-6.6233,0,2
-12.4284,0,2
-10.94,0,2
-7.182,0,2
-11.0453,0,2
-13.6699,0,2
6.1586,1,2
-7.1588,0,2
7.5357,1,2
10.4946,1,2
6.7608,1,2
6.9314,1,2
-15.4076,0,2
8.0927,1,2
-16.7379,0,2
-8.1235,0,2
-6.3164,1,2
8.812,1,2
-6.9043,0,2
6.2641,1,2
-12.8676,0,2
-8.1505,0,2
-6.9383,0,2
13.943,1,2
-11.0308,0,2
7.0348,1,2
-26.2356,0,2
5.7341,1,2
7.1557,1,2
-14.0869,0,2
-8.5107,0,2
-8.8084,0,2
11.7065,1,2
-8.9442,0,2
-7.8329,0,2
6.7479,1,2
14.6675,1,2
-7.9686,0,2
6.0379,1,2
5.2136,1,2
-6.3673,0,2
10.1034,0,2
15.3547,1,2
6.0992,1,2
-14.5574,0,2
6.4626,1,2
-6.6578,0,2
-6.014,0,2
10.09,1,2
5.2253,1,2
7.9859,1,2
6.9337,0,2
6.9794,1,2
-10.3725,0,2
14.049,1,2
-6.0264,1,2
-7.0102,0,2
10.6916,1,2
-6.4487,0,2
8.1962,1,2
7.4081,1,2
-10.6774,0,2
-11.6673,0,1
-21.0244,0,1
3.5835,1,2
-6.1479,0,2
-2.7295,1,2
7.7,1,1
8.0115,1,1
-10.8748,0,1
-12.6461,0,1
11.3025,1,1
8.8308,0,1
8.8866,1,1
-9.6026,0,1
-9.3544,0,1
-9.2037,0,1
8.2282,1,1
19.0907,1,1
8.9479,1,1
8.4338,1,1
-16.6354,0,1
15.0207,1,1
16.1706,1,1
-27.6686,0,1
-7.606,0,1
9.3604,1,1
-16.0965,0,1
14.0174,1,1
-14.4124,0,1
5.8326,1,1
26.692,1,1
-7.8551,0,1
-6.8985,0,1
-7.4446,0,1
-7.23,0,1
-14.9024,0,1
6.8634,1,2
-9.088,0,2
-7.8802,0,2
10.1775,1,2
7.6667,1,2
9.5554,1,2
6.9991,1,2
-7.5162,0,2
11.1017,1,2
-13.8104,0,2
13.7092,1,2
9.1473,1,2
10.5805,1,2
-14.037,0,2
7.8921,1,2
7.8262,1,2
-27.1255,0,2
13.2794,1,2
-6.9428,0,2
13.8702,1,2
12.5557,1,2
-9.3835,0,2
7.041,1,2
-12.937,0,2
-5.8175,0,2
19.7018,1,2
8.7982,1,2
-7.415,0,2
-18.5814,0,2
-10.2866,1,2
2.6954,1,2
3.1417,1,2
3.0666,1,2
-8.0136,0,2
-6.3809,0,2
6.1608,0,2
4.4646,0,2
-11.5131,0,1
5.1684,1,2
6.137,1,2
5.6204,1,2
2.7375,1,2
-4.2111,0,2
7.3619,1,2
7.0052,0,2
-5.649,0,2
4.0293,0,2
-7.3851,0,2
