rt,symbol,cond,pp
3.2824571090563994,0.0,guess,412
3.013001578769332,0.0,guess,412
-3.693218735457993,0.0,guess,412
-1.3413819156952735,0.0,guess,412
1.5405439191532333,0.0,guess,412
-1.5210165999738758,0.0,guess,412
1.80644739586252,0.0,guess,412
1.9972372050505784,0.0,guess,412
-2.5608275596839096,0.0,guess,412
1.465273743957077,0.0,guess,412
5.081155164241064,0.0,guess,412
1.4242708729117473,0.0,guess,412
-2.4358395982868357,0.0,guess,412
1.888447306014148,0.0,guess,412
1.0979712561750854,0.0,guess,412
5.2004796820345,0.0,guess,412
-4.09733865273678,0.0,guess,412
-1.0467166889777182,0.0,guess,412
1.3851905678396808,0.0,guess,412
1.8583443248232097,0.0,guess,412
-3.4213370032473858,0.0,guess,412
-1.0490187950849443,0.0,guess,412
0.939606385251115,0.0,guess,412
3.226396532687599,0.0,guess,412
2.188182007969663,0.0,guess,412
-2.105562785492585,0.0,guess,412
2.555113212445148,0.0,guess,412
2.7388600112459547,0.0,guess,412
-2.232352175806932,0.0,guess,412
2.1959806274678604,0.0,guess,412
-2.356997201541489,0.0,guess,412
-1.524949418543185,0.0,guess,412
2.045504545483088,0.0,guess,412
1.374708682858984,0.0,guess,412
1.3209126444753108,0.0,guess,412
1.893452818697988,0.0,guess,412
-1.412325723987081,0.0,guess,412
1.7022375207307965,0.0,guess,412
1.604622007253087,0.0,guess,412
-1.7768457179754278,0.0,guess,412
4.455646929880139,0.0,guess,412
1.54170961124076,0.0,guess,412
-1.002985443875683,0.0,guess,412
-1.5083269322778046,0.0,guess,412
-3.711781111513627,0.0,guess,412
-2.787402542359657,0.0,guess,412
-2.3677243357026496,0.0,guess,412
-3.6382565989050266,0.0,guess,412
2.9485867476270315,0.0,guess,412
-2.8876773579955253,0.0,guess,412
3.32944577374815,0.0,guess,412
2.562244271628037,0.0,guess,412
-2.3622921254346223,0.0,guess,412
-1.514251887130631,0.0,guess,412
-1.310134083909432,0.0,guess,412
1.813098471967292,0.0,guess,412
1.8894447404859944,0.0,guess,412
-2.769615639958068,0.0,guess,412
-1.6384900380130625,0.0,guess,412
-1.237193344451737,0.0,guess,412
1.3417544828215242,0.0,guess,412
-1.4569486400850504,0.0,guess,412
-1.70037912180997,0.0,guess,412
-1.3119952906471437,0.0,guess,412
2.4821072242878928,0.0,guess,412
1.7491835160239884,0.0,guess,412
1.9490095528264253,0.0,guess,412
1.850044783836527,0.0,guess,412
-1.708127077056152,0.0,guess,412
1.7830635516180129,0.0,guess,412
-1.1269624408318322,0.0,guess,412
-2.8632261066668097,0.0,guess,412
3.6222654508053935,0.0,guess,412
-1.4890429790914317,0.0,guess,412
0.84113580306278,0.0,guess,412
-2.104901140392052,0.0,guess,412
1.9763022965435355,0.0,guess,412
4.696751745635475,0.0,guess,412
-2.375608587924058,0.0,guess,412
3.6944666003182913,0.0,guess,412
2.865262262232981,0.0,guess,412
0.8005013382089158,0.0,guess,412
-1.252059915650651,0.0,guess,412
1.7251383656838095,0.0,guess,412
2.4774776477710194,0.0,guess,412
-1.4596978911503675,0.0,guess,412
1.4334025332660576,0.0,guess,412
-5.227745245586801,0.0,guess,412
1.878464267979786,0.0,guess,412
-1.7167029666095823,0.0,guess,412
-1.220851105195368,0.0,guess,412
