rt,symbol,cond,pp
1.0960341766312534,0.0,control,152
-3.1309221619875096,0.0,control,152
0.922540736934362,0.0,control,152
1.3902290158382278,0.0,control,152
-3.408460739406713,0.0,control,152
1.3909667538580497,0.0,control,152
1.9538563837644007,0.0,control,152
3.965235959374058,0.0,control,152
-4.487486564682293,0.0,control,152
5.578887414615622,0.0,control,152
2.652840561219503,0.0,control,152
-1.4452938259651391,0.0,control,152
-2.1064721007606417,0.0,control,152
-1.3480141109815396,0.0,control,152
-1.8704885868916417,0.0,control,152
3.6594515103093377,0.0,control,152
1.8091208358737323,0.0,control,152
-3.132555122357841,0.0,control,152
-3.281056003227957,0.0,control,152
-5.005870142964258,0.0,control,152
-1.6014166420118507,0.0,control,152
2.2898801133525306,0.0,control,152
-3.883052041424925,0.0,control,152
-1.9629622693475,0.0,control,152
0.7844757771310564,0.0,control,152
-3.7124554305240576,0.0,control,152
2.477812592137383,0.0,control,152
1.7601040840674456,0.0,control,152
1.789450124083441,0.0,control,152
-2.6029466942953925,0.0,control,152
1.1408414776199254,0.0,control,152
-2.011206240006881,0.0,control,152
1.193629657618686,0.0,control,152
2.3757395111824344,0.0,control,152
-2.714858293071567,0.0,control,152
-4.622800012893828,0.0,control,152
-3.549318545499789,0.0,control,152
-3.657991153803228,0.0,control,152
1.5956018335465818,0.0,control,152
-2.040688587891422,0.0,control,152
1.6257456727966897,0.0,control,152
2.3157625059623896,0.0,control,152
1.403204375138876,0.0,control,152
3.2772226419971644,0.0,control,152
-7.060315447231929,0.0,control,152
3.056875415973283,0.0,control,152
0.9465289446825128,0.0,control,152
-1.716122319132478,0.0,control,152
-3.059674070610745,0.0,control,152
-2.665337174570995,0.0,control,152
-3.691710377893651,0.0,control,152
-3.3583230439972525,0.0,control,152
-1.304670583126077,0.0,control,152
1.4614592366677457,0.0,control,152
1.1568201107859095,0.0,control,152
2.5699110068505755,0.0,control,152
2.9845573410166324,0.0,control,152
-5.239381302716639,0.0,control,152
-2.186425303463396,0.0,control,152
-2.503514900476037,0.0,control,152
3.6650250189642586,0.0,control,152
0.9244228722084854,0.0,control,152
-4.226169839956932,0.0,control,152
2.4253663657090536,0.0,control,152
1.126966151333061,0.0,control,152
4.077921267639126,0.0,control,152
2.5116042039600583,0.0,control,152
-4.431594172163145,0.0,control,152
-1.0761369534337029,0.0,control,152
-4.328280220338074,0.0,control,152
-3.0359042176633677,0.0,control,152
-3.116870534255415,0.0,control,152
