rt,symbol,cond,pp
-8.205640011616385,0.0,control,109
-8.957154239856376,0.0,control,109
-6.890943702151579,0.0,control,109
-11.77569401248043,0.0,control,109
-8.328557547953269,0.0,control,109
-11.532140659925872,0.0,control,109
-9.366249186351263,0.0,control,109
-13.98311300444972,0.0,control,109
-8.845221978270082,0.0,control,109
-13.102435502993398,0.0,control,109
-10.254836966439878,0.0,control,109
-7.232825134425408,0.0,control,109
-7.168788431046362,0.0,control,109
-8.392341770845473,0.0,control,109
-7.799979262840715,0.0,control,109
-11.784164015180313,0.0,control,109
-7.8957329139192405,0.0,control,109
-12.245583787479772,0.0,control,109
-12.593429472691401,0.0,control,109
-9.81205390801946,0.0,control,109
-6.604092745063895,0.0,control,109
-8.678363615829785,0.0,control,109
-8.246729067913494,0.0,control,109
-10.15751949205599,0.0,control,109
-8.42547857841345,0.0,control,109
-8.003668869574128,0.0,control,109
-11.757123454978414,0.0,control,109
-9.01024557728025,0.0,control,109
-8.573990854610656,0.0,control,109
-12.340949971681978,0.0,control,109
-9.894731540929822,0.0,control,109
-9.143603326802097,0.0,control,109
-9.619050177724912,0.0,control,109
-13.5527604594065,0.0,control,109
-9.292127530510136,0.0,control,109
-12.406381894026675,0.0,control,109
-7.3402382869963665,0.0,control,109
-7.005464378427494,0.0,control,109
-8.870907406410709,0.0,control,109
-9.485890773953361,0.0,control,109
-7.805733425263189,0.0,control,109
-7.672328208996078,0.0,control,109
-6.902806294927814,0.0,control,109
-9.231080424012609,0.0,control,109
-10.506354344856007,0.0,control,109
16.0944162586924,0.0,control,109
-11.173555391201706,0.0,control,109
-10.287216515572496,0.0,control,109
-7.392803139858044,0.0,control,109
-9.882844439648625,0.0,control,109
-11.111300477801299,0.0,control,109
-10.25305416943678,0.0,control,109
-8.156054335547271,0.0,control,109
-8.217036716459887,0.0,control,109
-7.26043483794312,0.0,control,109
-6.968079469824435,0.0,control,109
-9.441891202330197,0.0,control,109
-9.27165770017874,0.0,control,109
-7.4403901460664255,0.0,control,109
7.373732968066715,0.0,control,109
-7.447870508915256,0.0,control,109
-7.517038285010585,0.0,control,109
-7.364457320993623,0.0,control,109
-7.625859300372879,0.0,control,109
-8.703212194592805,0.0,control,109
-11.346137247291164,0.0,control,109
-8.57353909391921,0.0,control,109
