rt,symbol,cond,pp
2.087883301700903,0.0,guess,412
-2.996531416887179,0.0,guess,412
1.9718244254725483,0.0,guess,412
1.5897870100540752,0.0,guess,412
-1.536725329392587,0.0,guess,412
3.496906675515038,0.0,guess,412
-1.3799491187545172,0.0,guess,412
1.7418037917177154,0.0,guess,412
2.179299559560274,0.0,guess,412
1.0124866241713484,0.0,guess,412
-5.081323183425546,0.0,guess,412
-3.850196148467804,0.0,guess,412
1.9204010039947843,0.0,guess,412
1.1549120568963718,0.0,guess,412
1.5154124361945671,0.0,guess,412
2.2626662756009024,0.0,guess,412
-1.327991245905933,0.0,guess,412
-1.989470603633568,0.0,guess,412
5.529313141340358,0.0,guess,412
-2.2680060798536905,0.0,guess,412
-1.058894171370813,0.0,guess,412
1.261597848306822,0.0,guess,412
-0.982597219639284,0.0,guess,412
-1.8683578269529777,0.0,guess,412
2.1013965639167504,0.0,guess,412
1.2623547728015234,0.0,guess,412
2.173462736111228,0.0,guess,412
-3.165373550635884,0.0,guess,412
-3.7825708107878704,0.0,guess,412
-1.9840291234912315,0.0,guess,412
-2.601002499956194,0.0,guess,412
-1.4918900607664027,0.0,guess,412
-1.5360679975882785,0.0,guess,412
-3.4431801471503127,0.0,guess,412
-2.7392943146797784,0.0,guess,412
5.367365899239465,0.0,guess,412
1.1087064577368744,0.0,guess,412
1.4806196535898553,0.0,guess,412
4.804109221156105,0.0,guess,412
-1.7047111230954295,0.0,guess,412
-1.5760074705291371,0.0,guess,412
-2.2292466015800554,0.0,guess,412
-2.434511117560384,0.0,guess,412
-2.189455566185325,0.0,guess,412
3.2058155543533013,0.0,guess,412
0.9084216593496228,0.0,guess,412
-1.0767459312675751,0.0,guess,412
-2.310185557128468,0.0,guess,412
-3.763696455119229,0.0,guess,412
1.999086467246638,0.0,guess,412
1.3083279911349526,0.0,guess,412
-1.4508914994992554,0.0,guess,412
-2.484848888094568,0.0,guess,412
2.1579141537482665,0.0,guess,412
-5.496227682998002,0.0,guess,412
3.317294373168948,0.0,guess,412
-3.2370039676687763,0.0,guess,412
-1.3846380107675933,0.0,guess,412
4.259891200141212,0.0,guess,412
-1.70947858841411,0.0,guess,412
1.9870061775035697,0.0,guess,412
2.236251935060568,0.0,guess,412
2.591466153674339,0.0,guess,412
-2.9369797699199607,0.0,guess,412
-2.184542170407105,0.0,guess,412
0.6991888225284015,0.0,guess,412
-4.109754264478685,0.0,guess,412
3.933904500346582,0.0,guess,412
2.211281845214748,0.0,guess,412
-4.352331415551163,0.0,guess,412
-2.8154963469936902,0.0,guess,412
-0.7099884638669289,0.0,guess,412
-2.8884347888394264,0.0,guess,412
-5.834369971554274,0.0,guess,412
-4.663242420636879,0.0,guess,412
2.129260319623304,0.0,guess,412
1.0518422964061545,0.0,guess,412
-1.570207970456957,0.0,guess,412
-1.6784556886283462,0.0,guess,412
0.985311814274195,0.0,guess,412
-1.496290357814976,0.0,guess,412
2.4625969460975243,0.0,guess,412
2.783336023894025,0.0,guess,412
-5.694918835286771,0.0,guess,412
-2.5610093296520366,0.0,guess,412
-2.356623594442361,0.0,guess,412
1.7252187936646426,0.0,guess,412
4.006561018090055,0.0,guess,412
2.0282999464515696,0.0,guess,412
-2.813981871499559,0.0,guess,412
1.593480158423696,0.0,guess,412
-2.1336237380793817,0.0,guess,412
2.5771311476360923,0.0,guess,412
3.237867406055283,0.0,guess,412
1.9000664613036364,0.0,guess,412
-4.974891451965236,0.0,guess,412
-3.1022392692327223,0.0,guess,412
-4.8643083663309215,0.0,guess,412
4.925286227202007,0.0,guess,412
2.0760139956382573,0.0,guess,412
2.0750598273495697,0.0,guess,412
-1.2349601851781116,0.0,guess,412
3.7934499765033136,0.0,guess,412
-2.096851613527884,0.0,guess,412
0.7915047073396145,0.0,guess,412
1.838442208766016,0.0,guess,412
2.5946049415843047,0.0,guess,412
1.4018003531865255,0.0,guess,412
